1.793315278831364434e-02,1.960411487887589455e-02,2.131822396276850107e-02,2.304984944962232274e-02,2.476838179817911212e-02,2.643872188307466731e-02,2.802212137535470271e-02,2.947790881039991095e-02,3.076508533630062381e-02,3.184461893365680973e-02,3.268174338497759068e-02,3.324820423145341541e-02,3.352433306995300510e-02,3.350028830229523358e-02,3.317692946763473039e-02,3.256571555637211013e-02,3.168783157060506284e-02,3.057270251670107797e-02,2.925603071340276973e-02,2.777703465138092742e-02,2.617712316036768794e-02,2.449657708843522297e-02,2.277371597384258983e-02,2.104294812567875095e-02,1.933414934574306798e-02,1.767209371067979262e-02,1.607639274959027365e-02,1.456174174855828785e-02,1.313826359748071493e-02,1.181214566880650629e-02,1.058620935582532674e-02,9.460528270587520439e-03,8.433062971082372350e-03,7.500153917465057773e-03,6.656997879508463889e-03,5.898055251302269930e-03,5.217349736301835073e-03,4.608729171265535385e-03,4.066061268275911189e-03,3.583364019455137495e-03,3.154926807294344826e-03,2.775356446233612218e-03,2.439627288237544711e-03,2.143104683557273127e-03,1.881534748302104987e-03,1.651054164493848120e-03,1.448163171482996781e-03,1.269708142736303280e-03,1.112864288106751864e-03,9.751024035640210030e-04,8.541701769214649076e-04,7.480657553360359202e-04,6.550056321334984943e-04,5.734239554129327843e-04,5.019230002049068773e-04,4.392807495295913967e-04,3.844100016977547440e-04,3.363593090069949554e-04,2.942871379348899197e-04,2.574575579291638050e-04,2.252213988818141388e-04,1.970095357824996896e-04,1.723227069329036354e-04,1.507217841770769340e-04,1.318236569635145017e-04,1.152905691740313543e-04,1.008285479056070244e-04,8.817751664236261888e-05,7.711260702381039778e-05,6.743418675059231759e-05,5.896994874121652686e-05,5.156695217356510597e-05,4.509296139176832696e-05,3.943104854886581023e-05,3.447986242055556261e-05,3.014991417638057669e-05,2.636366946562329616e-05,2.305324285112320126e-05,2.015780424780011515e-05,1.762484509659767440e-05,1.541060005305627811e-05,1.347540482143916307e-05,1.178212671026912517e-05,1.030320296435682792e-05,9.009141812232890345e-06,7.877456771776536470e-06,6.888044076114319125e-06,6.022269645411526540e-06,5.266434745632153636e-06,4.604098593485872470e-06,4.026155643876982992e-06,3.520105211207713580e-06,3.077984746302497854e-06,2.692164250417405924e-06,2.354937354343000777e-06,2.058265444304652192e-06,1.799160630810980877e-06,1.573382756081542766e-06,1.374624049033101869e-06,1.202178811277043735e-06
1.562241669675118461e-02,1.690010190252411171e-02,1.820973422818436549e-02,1.953693688232871484e-02,2.086475738428411608e-02,2.217376770133727693e-02,2.344230276138492552e-02,2.464717244690578513e-02,2.576423792950915947e-02,2.676930879580063927e-02,2.763912602344104075e-02,2.835244261753222528e-02,2.889097364181625327e-02,2.924057870241708601e-02,2.939176399501314263e-02,2.934038652330317465e-02,2.908785922626744291e-02,2.864106392041199101e-02,2.801195350656671135e-02,2.721685695682962702e-02,2.627580655405348242e-02,2.521102327159685519e-02,2.404641309541866168e-02,2.280635655554297259e-02,2.151449283860051853e-02,2.019340204267683347e-02,1.886359913881585637e-02,1.754333970402066623e-02,1.624827257364236388e-02,1.499137069554457025e-02,1.378296752578955786e-02,1.263093603878440163e-02,1.154081274657947631e-02,1.051616424310963804e-02,9.558786006176989147e-03,8.669021587878300572e-03,7.846051194785874650e-03,7.088085550500444754e-03,6.392662632985324223e-03,5.756789727362821019e-03,5.177139032568778276e-03,4.650176893723600990e-03,4.172277078344333034e-03,3.739812758630889356e-03,3.349219533741565336e-03,2.997054592624115443e-03,2.680023574468282099e-03,2.395017190933712570e-03,2.139108987787574634e-03,1.909584278837139770e-03,1.703917331265625279e-03,1.519792970891664652e-03,1.355077809198523831e-03,1.207829641800550746e-03,1.076274859401205042e-03,9.588057132831062646e-04,8.539646516654286756e-04,7.604344158534948050e-04,6.770284254746794517e-04,6.026716434731627103e-04,5.364061523484009442e-04,4.773657504525408157e-04,4.247757060061863044e-04,3.779424857104363156e-04,3.362423299518857434e-04,2.991203685850374328e-04,2.660764054467357198e-04,2.366694654610812520e-04,2.104994872411669604e-04,1.872153585582569946e-04,1.664982226732281134e-04,1.480688739808888599e-04,1.316738854274523973e-04,1.170911414183350985e-04,1.041203099333420923e-04,9.258430092484726259e-05,8.232452498613263003e-05,7.320015680345459685e-05,6.508614741040918972e-05,5.787037887106105671e-05,5.145423699293161235e-05,4.574856091210666165e-05,4.067550655317830888e-05,3.616425854668925410e-05,3.215341221873835309e-05,2.858691306650840147e-05,2.541605081762821072e-05,2.259667794823894127e-05,2.009047508566563778e-05,1.786169662654213397e-05,1.587912343525843539e-05,1.411687245611581432e-05,1.255090013496662493e-05,1.115826491371318951e-05,9.919917314804571618e-06,8.820427324973678651e-06,7.841638066330425261e-06,6.971511658848683624e-06,6.198293165504686897e-06,5.509998558750339726e-06
1.964328419902169887e-02,2.163681180889232003e-02,2.368202886469888968e-02,2.574137177487187400e-02,2.776972568483346282e-02,2.971529238805142858e-02,3.152187915793858153e-02,3.313131408661712518e-02,3.448707325690830716e-02,3.553806989117275217e-02,3.624246695275273877e-02,3.657127895652489968e-02,3.651059393205624559e-02,3.606298767803262084e-02,3.524724355005859344e-02,3.409665584488941192e-02,3.265645043632658950e-02,3.097958573728576415e-02,2.912372041486899210e-02,2.714655919697095410e-02,2.510336995895323664e-02,2.304390661955857400e-02,2.101108815973717903e-02,1.904000322969101600e-02,1.715779332142219893e-02,1.538407889154802533e-02,1.373163161922430486e-02,1.220740279916288085e-02,1.081356596839655460e-02,9.548533151958138454e-03,8.407888075180558474e-03,7.385249314548758548e-03,6.472942510426848983e-03,5.662559715059356513e-03,4.945401226634893455e-03,4.312802358057643559e-03,3.756359969172562430e-03,3.268101024645808650e-03,2.840580115360036295e-03,2.466925226218830147e-03,2.140868210150248530e-03,1.856739641675653196e-03,1.609440951478968707e-03,1.394419550735825908e-03,1.207630810246218545e-03,1.045491987106461629e-03,9.048449248276746459e-04,7.829110508787984202e-04,6.772505330433498116e-04,5.857334835104310855e-04,5.064964737524491056e-04,4.379129514129331824e-04,3.785689248815282681e-04,3.272286327541396034e-04,2.828248685458056855e-04,2.444259027933881612e-04,2.112250115140490436e-04,1.825231806982241523e-04,1.577118572321234424e-04,1.362678753729085201e-04,1.177344309870598238e-04,1.017184202207754851e-04,8.787848393998487495e-05,7.591938617101945397e-05,6.558670519984932668e-05,5.665885319294794442e-05,4.894576004965678351e-05,4.228188552968248359e-05,3.652485833838259310e-05,3.155143483046796149e-05,2.725505911693737460e-05,2.354408707039290505e-05,2.033660924360969346e-05,1.756596705182467133e-05,1.517391888972152714e-05,1.310666159282103393e-05,1.132245400570219829e-05,9.780538762549362275e-06,8.448477897826656147e-06,7.297574272424611763e-06,6.304504082788042751e-06,5.443870046750731717e-06,4.703026846852864651e-06,4.062589536335536877e-06,3.508955828013249345e-06,3.031743562309507922e-06,2.620001510744707218e-06,2.262414454223815596e-06,1.953569563006851695e-06,1.687605196587504963e-06,1.456540816957563322e-06,1.258615245802729987e-06,1.086925047522058208e-06,9.391492737931272927e-07,8.113859580882731848e-07,7.007752540477696357e-07,6.061520270161935287e-07,5.231779831582628049e-07,4.505998458803617268e-07,3.894696689599186357e-07
1.953292872916964629e-02,2.150484487460402327e-02,2.352790164119131222e-02,2.556541355809949234e-02,2.757333403784514858e-02,2.950108710824261848e-02,3.129375017245811241e-02,3.289439138174460320e-02,3.424755703218385072e-02,3.530293163592046479e-02,3.601903405864420593e-02,3.636675886977103200e-02,3.633156252014013710e-02,3.591492331380474745e-02,3.513416294950433283e-02,3.402089576543365634e-02,3.261856539319929471e-02,3.097854891732743088e-02,2.915697490409752124e-02,2.721050533830460250e-02,2.519361286261012634e-02,2.315564542531689529e-02,2.113943321425626465e-02,1.918023892593789803e-02,1.730557150791245391e-02,1.553554894095621197e-02,1.388350545379668510e-02,1.235698244217564579e-02,1.095871950768179115e-02,9.687643368141096722e-03,8.539805260498245509e-03,7.509221098934371064e-03,6.588545316033589394e-03,5.769635415525442568e-03,5.044002033701144860e-03,4.403138633587988515e-03,3.838755270933025265e-03,3.342962485597511524e-03,2.908362337234682293e-03,2.528110394147686790e-03,2.195952242387333442e-03,1.906211789108991361e-03,1.653777940715528416e-03,1.434080233094991996e-03,1.243047619860271347e-03,1.077070410983149706e-03,9.329621131747289908e-04,8.079165470593618892e-04,6.994616613923421156e-04,6.054442769348744591e-04,5.239697425046818680e-04,4.533909436239547119e-04,3.922678670021939595e-04,3.393445912418524557e-04,2.935336447353886768e-04,2.538841101630273656e-04,2.195750421538633645e-04,1.898897542143007655e-04,1.642084839864610402e-04,1.419938970952383528e-04,1.227790551919794027e-04,1.061612681908519207e-04,9.178911825991065143e-05,7.936091858951055400e-05,6.861380860034849150e-05,5.932079723702798901e-05,5.128581497781947718e-05,4.433812518533919445e-05,3.833152840682085838e-05,3.313787894831943248e-05,2.864799357960023940e-05,2.476677014739969707e-05,2.141031865121600930e-05,1.850769901523552363e-05,1.599941253471737213e-05,1.383117948794421181e-05,1.195656814545476010e-05,1.033738915723336760e-05,8.935960024381017774e-06,7.725309715378436692e-06,6.677608744398710883e-06,5.773251732121842394e-06,4.989967923751947865e-06,4.314110701120199565e-06,3.729043569489220999e-06,3.223918413897131074e-06,2.788133485864818795e-06,2.410805855390663055e-06,2.082521237345424936e-06,1.800631239556871321e-06,1.555713548428983017e-06,1.344615273124460941e-06,1.162667718768162217e-06,1.004765292522691311e-06,8.691259695270403540e-07,7.510210723316035342e-07,6.498551634592786286e-07,5.621784461284917711e-07,4.847087728965249198e-07,4.186282719365053140e-07
2.048082414134944074e-02,2.264191362830234033e-02,2.485881966159747547e-02,2.708677287894251107e-02,2.927189969875410025e-02,3.135244549905225053e-02,3.326186761242222456e-02,3.493210156195258875e-02,3.629829226318542768e-02,3.730362761665384497e-02,3.790423979761481377e-02,3.807303263041972308e-02,3.780224952830135710e-02,3.710427935229709817e-02,3.601040904373442597e-02,3.456796679764717606e-02,3.283610141579806907e-02,3.088069755591849042e-02,2.876995646471836032e-02,2.656964544128914696e-02,2.433974939649663494e-02,2.213219975187430411e-02,1.998951754101074840e-02,1.794452203418961389e-02,1.602079903611275391e-02,1.423354359293449445e-02,1.259084104468433107e-02,1.109498686029863901e-02,9.743778313225259780e-03,8.531692626089548703e-03,7.450935279199377703e-03,6.492284909071721621e-03,5.645762725129732651e-03,4.901152046174694910e-03,4.248375751340405237e-03,3.677762477192980661e-03,3.180210818021000918e-03,2.747297610583787630e-03,2.371323913337497480e-03,2.045318746599078530e-03,1.763028244468833883e-03,1.518880465895988685e-03,1.307934979564162603e-03,1.125835178091616484e-03,9.687557139884672708e-04,8.333470079243676665e-04,7.166788361069320601e-04,6.162103877985769529e-04,5.297262104944078231e-04,4.553061015921677779e-04,3.912879863811058456e-04,3.362291422027707810e-04,2.888887978713672311e-04,2.481921509586149099e-04,2.132116567450381694e-04,1.831503540374868066e-04,1.573175737340504199e-04,1.351225377128617566e-04,1.160542763658511944e-04,9.967279327049993753e-05,8.560150358816187577e-05,7.351442863468005129e-05,6.313281135561510382e-05,5.421637679181579017e-05,4.655813026033239765e-05,3.998141843120084360e-05,3.433296107080430204e-05,2.948249301804040101e-05,2.531767377533800101e-05,2.173964143670215066e-05,1.866663125005274537e-05,1.602917478393806050e-05,1.376361308558227137e-05,1.181954434648080365e-05,1.014957269052096933e-05,8.715435374617719333e-06,7.483502931227015154e-06,6.426668955561432028e-06,5.517032583113312683e-06,4.737974961255275730e-06,4.068260382572574940e-06,3.493350150818308464e-06,3.000769355554488982e-06,2.577612451037936125e-06,2.211797933804326988e-06,1.899462823695685643e-06,1.630162493104769794e-06,1.399530215717703641e-06,1.201986430721113663e-06,1.031895575764885109e-06,8.865805579683083693e-07,7.609643450923186947e-07,6.542758952399196914e-07,5.618046383659702769e-07,4.808828614200066909e-07,4.130469296592664818e-07,3.546727279646333386e-07,3.040627275519014461e-07,2.615048757537152824e-07,2.248199779675275067e-07
2.482601893993743869e-02,2.795468705590245517e-02,3.115739220583249591e-02,3.433378262310082807e-02,3.736235491905209871e-02,4.010719376295385219e-02,4.242808195378372504e-02,4.419393903133733703e-02,4.529728132995330947e-02,4.566772855426792788e-02,4.528096208567800041e-02,4.416230591611902678e-02,4.238312343367889312e-02,4.005170463961926774e-02,3.729915419941021160e-02,3.426596583382113259e-02,3.108781765788781737e-02,2.788572140194700566e-02,2.475961981690932845e-02,2.178564779825764575e-02,1.901659511227205002e-02,1.648426104524880476e-02,1.420307042822477328e-02,1.217399828238452386e-02,1.038830770733645270e-02,8.830816849547118430e-03,7.482544038632799044e-03,6.322729929538639659e-03,5.330300572537916004e-03,4.484855431993284292e-03,3.767295476436061108e-03,3.160164999348347159e-03,2.647802565550749776e-03,2.216353154745664966e-03,1.853696506835533775e-03,1.549324482714165008e-03,1.294192403568428240e-03,1.080561811989677601e-03,9.018338816665361080e-04,7.524191537252589157e-04,6.275852411956606147e-04,5.233422284135480496e-04,4.363305040928633360e-04,3.637271428240662630e-04,3.031638350918797187e-04,2.526564731801794750e-04,2.105445058504518130e-04,1.754378399778655506e-04,1.461754077018984077e-04,1.217874133339069687e-04,1.014638807591561331e-04,8.452863886321271281e-05,7.041775341831701951e-05,5.866109228502836004e-05,4.886632114431410656e-05,4.070597726535396532e-05,3.390835084549070899e-05,2.824578534066368718e-05,2.352634236635342546e-05,1.959666071438270762e-05,1.632289904429651273e-05,1.359781623122557903e-05,1.132629541766849712e-05,9.434656045637090926e-06,7.859038086865943740e-06,6.544731367852385517e-06,5.452220065982338326e-06,4.541075447783704533e-06,3.783456526518236274e-06,3.152979099918518102e-06,2.624559466868348068e-06,2.186344605803469676e-06,1.819672964531449111e-06,1.516198730788786975e-06,1.262585618833078627e-06,1.052262846301665888e-06,8.763486067930870149e-07,7.309793678134113293e-07,6.073631262371037565e-07,5.054790493952410202e-07,4.210241860702623740e-07,3.502623074913557844e-07,2.923677222543830112e-07,2.435555513935483418e-07,2.032759546244378157e-07,1.693816141790094321e-07,1.410357083342361761e-07,1.171924133291923908e-07,9.763269326334977904e-08,8.114069116604838428e-08,6.750440628700005163e-08,5.648280332337662912e-08,4.693622979168310394e-08,3.923871405575596327e-08,3.332463827110387911e-08,2.781524710560034919e-08,2.315091895965792901e-08,2.106108187849287106e-08,1.477486510914616247e-08,1.288887396810878272e-08
1.585337978340670140e-02,1.716813941677580724e-02,1.851592609151103686e-02,1.988145214396214167e-02,2.124666164982785821e-02,2.259086965725121132e-02,2.389099037451597463e-02,2.512241159303141291e-02,2.625952597653913312e-02,2.727680825750350424e-02,2.814986259103430255e-02,2.885660386471422534e-02,2.937828910596296250e-02,2.970077235489076983e-02,2.981501096488270441e-02,2.971778044254091977e-02,2.941182977366740836e-02,2.890570413846893505e-02,2.821323973283951236e-02,2.735278071386315624e-02,2.634633935891372847e-02,2.521786971949946388e-02,2.399314122000339999e-02,2.269758885492390021e-02,2.135609141960415069e-02,1.999176744663555549e-02,1.862554834444374308e-02,1.727574373731655122e-02,1.595782669055856307e-02,1.468440287987260451e-02,1.346530945744939256e-02,1.230779089722855435e-02,1.121676765502266360e-02,1.019509744383140237e-02,9.243959031297821483e-03,8.363058768521502984e-03,7.551003400704803248e-03,6.805510606371023563e-03,6.123647872971482720e-03,5.502047981400526311e-03,4.937047118941162438e-03,4.424842061734879373e-03,3.961583766855736322e-03,3.543470649995716926e-03,3.166799415266874362e-03,2.828028538767068945e-03,2.523789821276656298e-03,2.250922680342770654e-03,2.006477820953200819e-03,1.787719861888636963e-03,1.592133076323665186e-03,1.417403286245955130e-03,1.261423419812390812e-03,1.122268477388499441e-03,9.981976533824932218e-04,8.876308567180579701e-04,7.891439781572140433e-04,7.014537595739778197e-04,6.234014821412392493e-04,5.539512973231630610e-04,4.921736269480891934e-04,4.372327931838615456e-04,3.883860572928554689e-04,3.449633052330369765e-04,3.063714352230517690e-04,2.720751631737350351e-04,2.416039870253294808e-04,2.145316655218776347e-04,1.904844423213924998e-04,1.691238376868575699e-04,1.501535374079931984e-04,1.333053541801021424e-04,1.183444449679438293e-04,1.050593374786190637e-04,9.326357570760279714e-05,8.279014083101277066e-05,7.349143684731718196e-05,6.523602274921547206e-05,5.790692753171455820e-05,5.140072377796123249e-05,4.562477572445100549e-05,4.049767178404550805e-05,3.594607138490690801e-05,3.190605481273589561e-05,2.831962558347278502e-05,2.513640351053947342e-05,2.231079083525600026e-05,1.980323085792878857e-05,1.757656849621369588e-05,1.559960256025672010e-05,1.384530939974037977e-05,1.228911960793332980e-05,1.090694598515629110e-05,9.680767549924418347e-06,8.593336107809435020e-06,7.626722933418150774e-06,6.769487863489409563e-06,6.008167632076677478e-06,5.332223846132855272e-06,4.733414156077309087e-06
1.789201291021966234e-02,1.955554231522960151e-02,2.126201379083653142e-02,2.298604256515671129e-02,2.469731759980967056e-02,2.636108425036226555e-02,2.793895890474867860e-02,2.939064397464996592e-02,3.067548455490737291e-02,3.175473343686530114e-02,3.259382425809637107e-02,3.316457816694978744e-02,3.344728006342145843e-02,3.343190075874158396e-02,3.311898761162457294e-02,3.251958653414455114e-02,3.165440303743372041e-02,3.055234433926434789e-02,2.924863108109454490e-02,2.778200989555423828e-02,2.619352833971200223e-02,2.452316281860900116e-02,2.280905274889100109e-02,2.108550056627600533e-02,1.938236847734076118e-02,1.772448395216097428e-02,1.613156464838461090e-02,1.461844454819449801e-02,1.319541115548972243e-02,1.186882385865306588e-02,1.064166630173168926e-02,9.514174545702913655e-03,8.484453953393478187e-03,7.548969459671428517e-03,6.703029251075465211e-03,5.941185511845747946e-03,5.257536212080471394e-03,4.645989627004909472e-03,4.100459464779104835e-03,3.614998613832742791e-03,3.183921672822775939e-03,2.801851035608371454e-03,2.463773188244977597e-03,2.165057034359763044e-03,1.901449590665404976e-03,1.669086499823890790e-03,1.464462123893173207e-03,1.284417575007634760e-03,1.126120415484876958e-03,9.870332839906348354e-04,8.648958448516097519e-04,7.576977988538180497e-04,6.636473247634278039e-04,5.811699628848199239e-04,5.088605102270271630e-04,4.454894878557214000e-04,3.899624139538371281e-04,3.413220954566753562e-04,2.987196152429705265e-04,2.614147889897777688e-04,2.287519005689242491e-04,2.001583511993532127e-04,1.751292888788613666e-04,1.532227556211296360e-04,1.340509312478532777e-04,1.172736614076796968e-04,1.025933543065127296e-04,8.974771800984715497e-05,7.850906240514099466e-05,6.867579833713666204e-05,6.007354655790386744e-05,5.254754242767223360e-05,4.596413383772812722e-05,4.020465414800167281e-05,3.516685424176380081e-05,3.075957623877023650e-05,2.690478972600107710e-05,2.353323383852412576e-05,2.058388330694604917e-05,1.800270643181889341e-05,1.574551175886895749e-05,1.377228633181459827e-05,1.204535449628174604e-05,1.053611171242252453e-05,9.215897961212249356e-06,8.060383716035346424e-06,7.050326622959346423e-06,6.165872803887140208e-06,5.393693893740447720e-06,4.716563968831799514e-06,4.125713671143671490e-06,3.608371448859948316e-06,3.155927181253126435e-06,2.760983898175695117e-06,2.415922334741971156e-06,2.112739288073761657e-06,1.846800466998033130e-06,1.615699735779685398e-06,1.412198453065727222e-06,1.235071052207992182e-06
2.080691000770640287e-02,2.303492147295149728e-02,2.532032940985232128e-02,2.761529337607510071e-02,2.986219754467800414e-02,3.199507272071150377e-02,3.394301244317843302e-02,3.563386601687135169e-02,3.699945596464582209e-02,3.798085550100022134e-02,3.853375065086483975e-02,3.863232221318618764e-02,3.827190937089575140e-02,3.746945356157171947e-02,3.626178226752496681e-02,3.470226138117316061e-02,3.285561366796696525e-02,3.079304512274483319e-02,2.858647916733514371e-02,2.630452520553139273e-02,2.400855945276525460e-02,2.175080303665399839e-02,1.957312852021819705e-02,1.750704447242479311e-02,1.557436628546648993e-02,1.378835335345907076e-02,1.215509765903555195e-02,1.067499934715920862e-02,9.344148054446832496e-03,8.155544379520596188e-03,7.100149974029412725e-03,6.167729021408274726e-03,5.347513319712726698e-03,4.628687580228607601e-03,4.000734117515336585e-03,3.453680409951642716e-03,2.978236526471000900e-03,2.565869756471661489e-03,2.208837474770408704e-03,1.900182731637944933e-03,1.633694288598164235e-03,1.403866045318058475e-03,1.205844403365241568e-03,1.035367294129230231e-03,8.887078343077225995e-04,7.626084280178968555e-04,6.542484363027956107e-04,5.611692353488795248e-04,4.812501017610326670e-04,4.126517247799998955e-04,3.537844873212625529e-04,3.032828765330286558e-04,2.599651373158540224e-04,2.228165200547360669e-04,1.909637675668873769e-04,1.636536582707570631e-04,1.402429405653604633e-04,1.201758257080021153e-04,1.029759235572358378e-04,8.823530582446892367e-05,7.560221668789779415e-05,6.477664538939720273e-05,5.550015081101644654e-05,4.755100552633617639e-05,4.074013951360644370e-05,3.490400909278434938e-05,2.990392453328105660e-05,2.562049557919277021e-05,2.194898054797000952e-05,1.880302617751627992e-05,1.610920534544924010e-05,1.380041920462371507e-05,1.182409708921916547e-05,1.012989859372481760e-05,8.678660488148359775e-06,7.434583892407253813e-06,6.369899172353754579e-06,5.456029966266484621e-06,4.674746098110027503e-06,4.004559934100981877e-06,3.430986926122869818e-06,2.940637091719544571e-06,2.519651614130147266e-06,2.157052857998387196e-06,1.848368355927831885e-06,1.582259026799981427e-06,1.355816823478406263e-06,1.161375009606224751e-06,9.951825270526626355e-07,8.527294135252105889e-07,7.305611167129910655e-07,6.267024653672237378e-07,5.360338166671141380e-07,4.582646186968020174e-07,3.928642496875411894e-07,3.361998910378360961e-07,2.879660750965129523e-07,2.471585490715355604e-07,2.117517896582654657e-07,1.816233901053010413e-07
1.679405945198778061e-02,1.826496774419347768e-02,1.977340509020875103e-02,2.129990979617962799e-02,2.282136024949435460e-02,2.431127719486075867e-02,2.574015876335739028e-02,2.707686087046951018e-02,2.828930089550213411e-02,2.934614145119274209e-02,3.021826525098059157e-02,3.088034465764255554e-02,3.131248027666427847e-02,3.150128755985359685e-02,3.144082035602269176e-02,3.113298691329657863e-02,3.058740493550560213e-02,2.982075916403958971e-02,2.885575065518775073e-02,2.771986327426012586e-02,2.644317678684338091e-02,2.505792150218266734e-02,2.359563720748236726e-02,2.208698226669003617e-02,2.055995544699940059e-02,1.903953534773772382e-02,1.754708522921200053e-02,1.610019382740968119e-02,1.471271071977509060e-02,1.339498739107303216e-02,1.215411606642169406e-02,1.099440950870100853e-02,9.917799632175983149e-03,8.924228002938794369e-03,8.012120023330626672e-03,7.178693396758362155e-03,6.420304272922838784e-03,5.732731649451872080e-03,5.111383761935650583e-03,4.551499735652719814e-03,4.048285183982369695e-03,3.597023839805313372e-03,3.193161155773061033e-03,2.832354219102661830e-03,2.510521235440377197e-03,2.223842733124925530e-03,1.968795534618705823e-03,1.742130839124444996e-03,1.540883053955499626e-03,1.362353227172818926e-03,1.204092165951964333e-03,1.063893106400759514e-03,9.397647636728567733e-04,8.299221885457175318e-04,7.327662790550526495e-04,6.468616757604461753e-04,5.709355002336824469e-04,5.038474533374248665e-04,4.445866733272518800e-04,3.922518407254438344e-04,3.460440638178852168e-04,3.052521078545922251e-04,2.692482943712493082e-04,2.374745416209300686e-04,2.094382387761717368e-04,1.847017994907051985e-04,1.628796690346101528e-04,1.436294908888635646e-04,1.266499396833653535e-04,1.116740624982348606e-04,9.846648743716546193e-05,8.681855341974298312e-05,7.654695548275913808e-05,6.748913008058909924e-05,5.950225413053900070e-05,5.245967199263290581e-05,4.625017480930360136e-05,4.077503831734219375e-05,3.594779016569127350e-05,3.169167908678716117e-05,2.793926649469202772e-05,2.463102022942642577e-05,2.171486218260909595e-05,1.914343186826261700e-05,1.687531069061165567e-05,1.487623176110730583e-05,1.311484281285579812e-05,1.156118044431941883e-05,1.019212916819611792e-05,8.986017352552444493e-06,7.921315333225820154e-06,6.983546455674449760e-06,6.156002707702334931e-06,5.428112990202293986e-06,4.783042279909999195e-06,4.217171582276968422e-06,3.718052336676436198e-06,3.277347797259189122e-06,2.889257440519266140e-06,2.547768648830661675e-06
