1.942970305681228638e-01,1.510625928640365601e-01,3.522784709930419922e-01,8.177955150604248047e-01,2.697347700595855713e-01
1.619296073913574219e-01,1.660078465938568115e-01,3.794092833995819092e-01,8.128530979156494141e-01,3.209757804870605469e-01
1.608925610780715942e-01,1.714645177125930786e-01,3.789093196392059326e-01,7.970950007438659668e-01,3.205153346061706543e-01
1.631292104721069336e-01,1.651103794574737549e-01,3.650786578655242920e-01,8.095077872276306152e-01,2.899709939956665039e-01
1.592035293579101562e-01,1.704590916633605957e-01,3.733802437782287598e-01,8.172668218612670898e-01,3.137503564357757568e-01
1.883818656206130981e-01,1.218086630105972290e-01,3.189243674278259277e-01,8.452221751213073730e-01,2.574917674064636230e-01
1.711824834346771240e-01,1.172674372792243958e-01,3.145207762718200684e-01,8.560059070587158203e-01,2.668318450450897217e-01
1.774536967277526855e-01,1.216621547937393188e-01,3.121048212051391602e-01,8.421294093132019043e-01,2.542563080787658691e-01
1.737967729568481445e-01,1.143809407949447632e-01,3.190894424915313721e-01,8.442208170890808105e-01,2.621288895606994629e-01
1.903841793537139893e-01,1.298353523015975952e-01,3.516690731048583984e-01,9.749584197998046875e-01,3.064443767070770264e-01
1.869045495986938477e-01,1.279925853013992310e-01,3.402910828590393066e-01,9.788668155670166016e-01,3.043600022792816162e-01
1.840669959783554077e-01,1.241553351283073425e-01,3.373143076896667480e-01,9.916069507598876953e-01,3.080036938190460205e-01
1.961089670658111572e-01,1.319831460714340210e-01,3.551608622074127197e-01,9.598478674888610840e-01,3.052287399768829346e-01
2.282575517892837524e-01,1.823480725288391113e-01,2.927152812480926514e-01,7.558374404907226562e-01,2.778065502643585205e-01
2.142866402864456177e-01,1.809533387422561646e-01,2.873427569866180420e-01,8.027090430259704590e-01,2.874425947666168213e-01
2.186694443225860596e-01,1.841669231653213501e-01,2.885700464248657227e-01,7.866076827049255371e-01,2.919272482395172119e-01
2.246399670839309692e-01,1.883218884468078613e-01,2.926255464553833008e-01,7.805816531181335449e-01,2.966138720512390137e-01
2.279518246650695801e-01,1.803470849990844727e-01,3.366703689098358154e-01,7.497224211692810059e-01,2.401590645313262939e-01
2.346668392419815063e-01,1.797697693109512329e-01,3.410180509090423584e-01,7.454560399055480957e-01,2.461942881345748901e-01
2.274446189403533936e-01,1.809230893850326538e-01,3.403261303901672363e-01,7.561697959899902344e-01,2.480470985174179077e-01
2.225067168474197388e-01,1.810074299573898315e-01,3.509194552898406982e-01,7.374869585037231445e-01,2.332766801118850708e-01
2.221059650182723999e-01,1.793922930955886841e-01,3.598206043243408203e-01,8.750374913215637207e-01,2.722225487232208252e-01
2.182853370904922485e-01,1.862171143293380737e-01,3.611428737640380859e-01,8.684767484664916992e-01,2.813409566879272461e-01
2.288883477449417114e-01,1.734886318445205688e-01,3.664187490940093994e-01,8.432537913322448730e-01,2.758903205394744873e-01
2.147269994020462036e-01,1.872731894254684448e-01,3.494352400302886963e-01,8.770689368247985840e-01,2.698731422424316406e-01
1.729950308799743652e-01,1.976841837167739868e-01,4.037210047245025635e-01,8.247186541557312012e-01,3.106758594512939453e-01
1.757587343454360962e-01,2.051558196544647217e-01,4.057681560516357422e-01,8.086037039756774902e-01,3.127521574497222900e-01
1.748100817203521729e-01,1.947584152221679688e-01,4.044747948646545410e-01,8.113432526588439941e-01,3.018608391284942627e-01
1.665630787611007690e-01,1.870215684175491333e-01,4.075386822223663330e-01,8.000532388687133789e-01,2.906334400177001953e-01
2.041578292846679688e-01,1.089592352509498596e-01,3.292269408702850342e-01,7.983921766281127930e-01,2.549404501914978027e-01
2.096495479345321655e-01,1.089186593890190125e-01,3.204523921012878418e-01,8.105493783950805664e-01,2.586354613304138184e-01
2.122544199228286743e-01,1.138086169958114624e-01,3.314300477504730225e-01,7.716261148452758789e-01,2.583917081356048584e-01
2.016814351081848145e-01,9.716117382049560547e-02,3.295895457267761230e-01,7.882969379425048828e-01,2.725412249565124512e-01
1.625213921070098877e-01,1.963976919651031494e-01,4.069925844669342041e-01,7.941982746124267578e-01,2.816851139068603516e-01
1.566745042800903320e-01,1.992360353469848633e-01,4.180264174938201904e-01,7.688146829605102539e-01,2.760083377361297607e-01
1.643774062395095825e-01,2.024798691272735596e-01,4.061362743377685547e-01,7.828665375709533691e-01,2.750293910503387451e-01
1.534179747104644775e-01,2.045291364192962646e-01,4.145954549312591553e-01,7.938596010208129883e-01,2.814624309539794922e-01
3.314002454280853271e-01,2.495982795953750610e-01,3.254151642322540283e-01,8.442241549491882324e-01,2.430118620395660400e-01
3.172209560871124268e-01,2.630905210971832275e-01,3.198352754116058350e-01,8.548850417137145996e-01,2.536825835704803467e-01
3.212135136127471924e-01,2.479021698236465454e-01,3.545613884925842285e-01,8.182485699653625488e-01,1.872029602527618408e-01
3.193282485008239746e-01,2.478717863559722900e-01,3.330935239791870117e-01,8.557828068733215332e-01,2.174707800149917603e-01
1.907320916652679443e-01,1.841130703687667847e-01,3.313854336738586426e-01,7.901721596717834473e-01,2.696563601493835449e-01
1.918270289897918701e-01,1.881176531314849854e-01,3.388167023658752441e-01,7.843004465103149414e-01,2.701334357261657715e-01
2.032656967639923096e-01,1.892954558134078979e-01,3.404433429241180420e-01,7.655007243156433105e-01,2.721835970878601074e-01
1.902290284633636475e-01,1.861996203660964966e-01,3.270332813262939453e-01,7.577502131462097168e-01,2.723502218723297119e-01
2.524506151676177979e-01,1.734803020954132080e-01,3.174615800380706787e-01,7.931185960769653320e-01,2.418477237224578857e-01
2.561863660812377930e-01,1.739431619644165039e-01,3.241663873195648193e-01,7.940154671669006348e-01,2.466733604669570923e-01
2.440259009599685669e-01,1.761136651039123535e-01,3.301125764846801758e-01,7.945734858512878418e-01,2.544312775135040283e-01
2.452376782894134521e-01,1.737014204263687134e-01,3.307940065860748291e-01,7.844191193580627441e-01,2.540395259857177734e-01
1.399537324905395508e-01,1.782088726758956909e-01,4.099165499210357666e-01,8.951375484466552734e-01,3.220263123512268066e-01
1.375057548284530640e-01,1.717678457498550415e-01,4.005206823348999023e-01,8.789120912551879883e-01,3.287196457386016846e-01
1.469348520040512085e-01,1.771833449602127075e-01,4.099762439727783203e-01,9.073835611343383789e-01,3.136865496635437012e-01
1.414654999971389771e-01,1.791787445545196533e-01,4.072170257568359375e-01,8.903461694717407227e-01,3.185679912567138672e-01
2.124355286359786987e-01,1.825573146343231201e-01,4.014521837234497070e-01,9.022114276885986328e-01,2.801769971847534180e-01
2.076423317193984985e-01,1.774836480617523193e-01,3.645717799663543701e-01,9.138123393058776855e-01,3.039719462394714355e-01
2.133939415216445923e-01,1.828303337097167969e-01,3.947933018207550049e-01,8.825817704200744629e-01,2.741598784923553467e-01
1.885560750961303711e-01,1.726027131080627441e-01,3.673327267169952393e-01,9.089028835296630859e-01,2.989030480384826660e-01
1.799453943967819214e-01,1.333750784397125244e-01,3.953362703323364258e-01,8.616498708724975586e-01,3.739683926105499268e-01
1.936777979135513306e-01,1.346743851900100708e-01,4.263063967227935791e-01,8.529826402664184570e-01,4.002949297428131104e-01
1.679850667715072632e-01,1.362109333276748657e-01,4.169336259365081787e-01,8.624257445335388184e-01,3.742743432521820068e-01
1.955212056636810303e-01,1.376576125621795654e-01,4.371997117996215820e-01,8.532516360282897949e-01,3.975124061107635498e-01
2.245252728462219238e-01,2.371667921543121338e-01,3.284454941749572754e-01,8.347971439361572266e-01,2.870032489299774170e-01
2.262655347585678101e-01,2.297582775354385376e-01,3.133186101913452148e-01,7.429313659667968750e-01,2.803923487663269043e-01
2.259264737367630005e-01,2.311958521604537964e-01,3.102684020996093750e-01,7.482206821441650391e-01,2.837129831314086914e-01
2.238337695598602295e-01,2.259965389966964722e-01,3.133630454540252686e-01,7.198277115821838379e-01,2.765485346317291260e-01
1.658939272165298462e-01,1.470591723918914795e-01,4.338643252849578857e-01,8.847420811653137207e-01,3.682519495487213135e-01
1.548212170600891113e-01,1.455424576997756958e-01,4.115558862686157227e-01,9.195404648780822754e-01,3.625094294548034668e-01
1.618017405271530151e-01,1.481659412384033203e-01,4.319353997707366943e-01,8.984145522117614746e-01,3.636826872825622559e-01
1.744543164968490601e-01,1.480274498462677002e-01,4.372356235980987549e-01,8.859015107154846191e-01,3.847278654575347900e-01
2.783516645431518555e-01,2.103965580463409424e-01,3.252974152565002441e-01,8.296645879745483398e-01,2.219685316085815430e-01
2.802719771862030029e-01,2.178920805454254150e-01,3.213845789432525635e-01,8.387675285339355469e-01,2.131339907646179199e-01
2.812199592590332031e-01,2.253012806177139282e-01,3.279089927673339844e-01,8.370293974876403809e-01,2.086726427078247070e-01
2.766828835010528564e-01,2.163228243589401245e-01,3.227302730083465576e-01,8.431237936019897461e-01,2.201112508773803711e-01
1.699495911598205566e-01,1.844618916511535645e-01,3.952435553073883057e-01,7.829095125198364258e-01,2.884681224822998047e-01
1.687121689319610596e-01,1.854490190744400024e-01,3.930832743644714355e-01,7.787613868713378906e-01,2.877866625785827637e-01
1.713218539953231812e-01,1.880009025335311890e-01,3.927974402904510498e-01,7.950338125228881836e-01,2.927879989147186279e-01
1.691044270992279053e-01,1.892647743225097656e-01,3.998367488384246826e-01,7.755430936813354492e-01,2.798155248165130615e-01
1.647771894931793213e-01,1.807347387075424194e-01,3.882904052734375000e-01,8.455228805541992188e-01,3.181058764457702637e-01
1.617350429296493530e-01,1.884070336818695068e-01,4.019789993762969971e-01,8.306666612625122070e-01,3.287684619426727295e-01
1.597481071949005127e-01,1.822627633810043335e-01,3.907603025436401367e-01,8.424714803695678711e-01,3.177220225334167480e-01
1.666884124279022217e-01,1.866817474365234375e-01,3.959781527519226074e-01,8.230299353599548340e-01,3.232832551002502441e-01
1.579375416040420532e-01,1.551232337951660156e-01,3.696496486663818359e-01,7.749961614608764648e-01,2.950825989246368408e-01
1.617238074541091919e-01,1.510436683893203735e-01,3.653261959552764893e-01,7.749843597412109375e-01,2.948273718357086182e-01
1.537800133228302002e-01,1.545697301626205444e-01,3.729107975959777832e-01,7.645453214645385742e-01,3.089751005172729492e-01
1.603777259588241577e-01,1.559558063745498657e-01,3.645981848239898682e-01,7.801020145416259766e-01,3.018215298652648926e-01
1.756516546010971069e-01,1.783624887466430664e-01,3.733726739883422852e-01,7.619391679763793945e-01,2.771439850330352783e-01
1.952337920665740967e-01,1.671643853187561035e-01,3.505293428897857666e-01,7.731106877326965332e-01,2.577299773693084717e-01
1.665083318948745728e-01,1.750377416610717773e-01,3.783845305442810059e-01,7.600985169410705566e-01,2.806285619735717773e-01
1.842682510614395142e-01,1.726440638303756714e-01,3.680910170078277588e-01,7.619826197624206543e-01,2.728115022182464600e-01
1.668684184551239014e-01,1.682543903589248657e-01,3.725299239158630371e-01,8.099324703216552734e-01,3.091279268264770508e-01
1.672656834125518799e-01,1.654644161462783813e-01,3.768854439258575439e-01,8.076574206352233887e-01,3.118923306465148926e-01
1.663768440485000610e-01,1.716364026069641113e-01,3.768493831157684326e-01,8.074227571487426758e-01,3.101931214332580566e-01
1.666516214609146118e-01,1.624284088611602783e-01,3.767049610614776611e-01,7.993506193161010742e-01,3.207122385501861572e-01
2.631836235523223877e-01,1.926080733537673950e-01,3.057615756988525391e-01,7.809643745422363281e-01,2.128972113132476807e-01
2.542997598648071289e-01,2.074780762195587158e-01,3.108969032764434814e-01,7.785583734512329102e-01,2.049781531095504761e-01
2.677566409111022949e-01,1.993649154901504517e-01,3.065052628517150879e-01,7.851798534393310547e-01,2.105971723794937134e-01
2.633295059204101562e-01,1.895286589860916138e-01,2.962781488895416260e-01,7.749524712562561035e-01,2.302170693874359131e-01
1.670789867639541626e-01,1.490809321403503418e-01,3.135331571102142334e-01,8.223435878753662109e-01,2.568908929824829102e-01
1.591893285512924194e-01,1.496306061744689941e-01,3.240963816642761230e-01,8.170922398567199707e-01,2.697387635707855225e-01
1.608116626739501953e-01,1.514165103435516357e-01,3.129183351993560791e-01,8.314920663833618164e-01,2.600324451923370361e-01
1.490627676248550415e-01,1.459541171789169312e-01,3.335074186325073242e-01,8.106548786163330078e-01,2.908680140972137451e-01
1.418762952089309692e-01,1.480029076337814331e-01,2.812065482139587402e-01,8.784793019294738770e-01,2.664816677570343018e-01
1.400278657674789429e-01,1.487614065408706665e-01,2.740335166454315186e-01,8.747680187225341797e-01,2.639484703540802002e-01
1.375727504491806030e-01,1.206057369709014893e-01,2.755158543586730957e-01,8.894584178924560547e-01,2.919768095016479492e-01
1.418896317481994629e-01,1.502599716186523438e-01,2.445937991142272949e-01,8.914843797683715820e-01,2.507003545761108398e-01
2.009922862052917480e-01,2.248983979225158691e-01,4.121336042881011963e-01,9.054566621780395508e-01,2.531054317951202393e-01
1.938931792974472046e-01,2.269423454999923706e-01,4.042422473430633545e-01,9.124658703804016113e-01,2.498600929975509644e-01
2.004082202911376953e-01,2.215442359447479248e-01,4.010604321956634521e-01,9.090910553932189941e-01,2.569212019443511963e-01
1.957305371761322021e-01,2.281738072633743286e-01,4.099161922931671143e-01,8.939697146415710449e-01,2.516189515590667725e-01
1.748770475387573242e-01,1.574672609567642212e-01,3.839661777019500732e-01,8.903449177742004395e-01,3.440315723419189453e-01
1.743982136249542236e-01,1.540441364049911499e-01,3.899483978748321533e-01,8.853136897087097168e-01,3.529368937015533447e-01
1.666520535945892334e-01,1.650837063789367676e-01,3.635306656360626221e-01,9.053969979286193848e-01,3.337653875350952148e-01
1.731779277324676514e-01,1.603209376335144043e-01,3.862675130367279053e-01,8.904998302459716797e-01,3.472208380699157715e-01
2.673483788967132568e-01,2.000030726194381714e-01,3.085610270500183105e-01,7.029597163200378418e-01,2.453421503305435181e-01
2.675604224205017090e-01,1.992093920707702637e-01,3.117950558662414551e-01,7.115279436111450195e-01,2.328169196844100952e-01
2.740835845470428467e-01,2.005012333393096924e-01,3.010415434837341309e-01,6.902833580970764160e-01,2.504706978797912598e-01
2.575547993183135986e-01,1.924520432949066162e-01,2.949875295162200928e-01,7.169006466865539551e-01,2.387867569923400879e-01
1.852333396673202515e-01,1.575268805027008057e-01,3.441562950611114502e-01,8.080695271492004395e-01,2.802798748016357422e-01
1.894016861915588379e-01,1.563185304403305054e-01,3.458061814308166504e-01,8.134016394615173340e-01,2.815852761268615723e-01
1.849217563867568970e-01,1.540734320878982544e-01,3.500625789165496826e-01,8.169826269149780273e-01,2.804892063140869141e-01
1.805646568536758423e-01,1.497986912727355957e-01,3.386975228786468506e-01,7.903186678886413574e-01,2.801503837108612061e-01
1.706659197807312012e-01,1.673514842987060547e-01,3.181274831295013428e-01,1.000000000000000000e+00,2.953937351703643799e-01
1.681255847215652466e-01,1.710529476404190063e-01,3.243641853332519531e-01,9.954515695571899414e-01,2.964749634265899658e-01
1.795026361942291260e-01,1.596798896789550781e-01,3.217174708843231201e-01,9.968442320823669434e-01,2.968257963657379150e-01
1.665819287300109863e-01,1.665994524955749512e-01,3.241581022739410400e-01,9.887339472770690918e-01,2.959648966789245605e-01
1.576251685619354248e-01,1.641466617584228516e-01,3.510656654834747314e-01,8.188861012458801270e-01,3.266745805740356445e-01
1.597005426883697510e-01,1.649506986141204834e-01,3.563062250614166260e-01,7.934882044792175293e-01,3.440469503402709961e-01
1.601455956697463989e-01,1.625484526157379150e-01,3.398209810256958008e-01,8.011757135391235352e-01,3.381659388542175293e-01
1.685962378978729248e-01,1.653621345758438110e-01,3.514913618564605713e-01,8.164647817611694336e-01,3.271050453186035156e-01
2.936876118183135986e-01,1.800723820924758911e-01,2.784951329231262207e-01,7.731821537017822266e-01,2.082831263542175293e-01
2.768498957157135010e-01,1.777204275131225586e-01,2.776986062526702881e-01,7.855479121208190918e-01,2.047394514083862305e-01
2.819851040840148926e-01,1.782636940479278564e-01,2.799905538558959961e-01,7.752913236618041992e-01,2.052911370992660522e-01
2.773913443088531494e-01,1.856972575187683105e-01,2.900914847850799561e-01,7.808779478073120117e-01,2.148255854845046997e-01
2.133870869874954224e-01,1.818945258855819702e-01,3.573684692382812500e-01,8.187581896781921387e-01,2.748258709907531738e-01
2.039450854063034058e-01,1.782473176717758179e-01,3.576058447360992432e-01,8.019656538963317871e-01,2.777481079101562500e-01
2.202712595462799072e-01,1.758734881877899170e-01,3.607538044452667236e-01,8.040211796760559082e-01,2.672782838344573975e-01
2.010217308998107910e-01,1.738601922988891602e-01,3.593113422393798828e-01,8.067885041236877441e-01,2.785429656505584717e-01
2.091146856546401978e-01,1.621919274330139160e-01,3.499755859375000000e-01,8.356984853744506836e-01,2.652009427547454834e-01
1.926268339157104492e-01,1.492361724376678467e-01,3.560962080955505371e-01,8.366905450820922852e-01,2.735547721385955811e-01
2.196935117244720459e-01,1.637617200613021851e-01,3.416205942630767822e-01,8.270955681800842285e-01,2.610066831111907959e-01
2.102152258157730103e-01,1.688776910305023193e-01,3.531937301158905029e-01,8.207780122756958008e-01,2.594844102859497070e-01
2.203401327133178711e-01,1.531357467174530029e-01,2.917511761188507080e-01,7.161114811897277832e-01,2.188639491796493530e-01
2.070416063070297241e-01,1.612275242805480957e-01,2.689995765686035156e-01,7.268276810646057129e-01,2.126834541559219360e-01
2.214875817298889160e-01,1.498898118734359741e-01,2.941989302635192871e-01,7.153118252754211426e-01,2.298159897327423096e-01
2.208763211965560913e-01,1.517298817634582520e-01,3.045708239078521729e-01,7.227847576141357422e-01,2.379477322101593018e-01
2.393001616001129150e-01,1.642693579196929932e-01,2.848670780658721924e-01,7.843228578567504883e-01,2.340702116489410400e-01
2.305733412504196167e-01,1.640835702419281006e-01,3.106380701065063477e-01,7.805472016334533691e-01,2.389622926712036133e-01
2.322655767202377319e-01,1.654344797134399414e-01,2.981521189212799072e-01,7.924410700798034668e-01,2.281470447778701782e-01
2.273860871791839600e-01,1.618192046880722046e-01,2.889436185359954834e-01,7.947283983230590820e-01,2.379742860794067383e-01
2.724275887012481689e-01,2.370585650205612183e-01,3.340052962303161621e-01,7.374982237815856934e-01,1.656278371810913086e-01
2.454462200403213501e-01,2.480486184358596802e-01,3.520736992359161377e-01,7.555548548698425293e-01,1.690886169672012329e-01
2.671119570732116699e-01,2.427134066820144653e-01,3.495926558971405029e-01,7.412527799606323242e-01,1.697833240032196045e-01
2.961825132369995117e-01,2.299517989158630371e-01,3.422992825508117676e-01,7.368026971817016602e-01,1.565741449594497681e-01
2.765932083129882812e-01,1.839759796857833862e-01,3.286374211311340332e-01,7.551868557929992676e-01,2.157049328088760376e-01
2.889567315578460693e-01,1.932013332843780518e-01,3.340863287448883057e-01,7.494189739227294922e-01,2.074095308780670166e-01
2.890265583992004395e-01,1.989979892969131470e-01,3.360007107257843018e-01,7.378728389739990234e-01,1.908974647521972656e-01
2.604924440383911133e-01,1.699331849813461304e-01,3.166255354881286621e-01,7.537664175033569336e-01,2.074827253818511963e-01
2.054512500762939453e-01,1.515966802835464478e-01,2.527928352355957031e-01,8.212299346923828125e-01,2.343642115592956543e-01
2.397019118070602417e-01,1.537217944860458374e-01,2.509312331676483154e-01,8.176140785217285156e-01,2.251539677381515503e-01
2.072094082832336426e-01,1.444117575883865356e-01,2.388705015182495117e-01,8.170421123504638672e-01,2.379366755485534668e-01
1.944718658924102783e-01,1.450835317373275757e-01,2.149376571178436279e-01,8.320058584213256836e-01,2.248206436634063721e-01
2.590778470039367676e-01,1.677951216697692871e-01,2.927024960517883301e-01,7.558063268661499023e-01,2.076445072889328003e-01
2.539848685264587402e-01,1.736563742160797119e-01,2.873228490352630615e-01,7.546904087066650391e-01,2.012293636798858643e-01
2.619868218898773193e-01,1.477396339178085327e-01,2.967315018177032471e-01,7.412682175636291504e-01,2.245919406414031982e-01
2.322677820920944214e-01,1.714842468500137329e-01,2.855767607688903809e-01,7.656594514846801758e-01,2.014918625354766846e-01
2.376475930213928223e-01,1.442770212888717651e-01,3.116951584815979004e-01,6.939188838005065918e-01,2.328795343637466431e-01
2.520881295204162598e-01,1.361424475908279419e-01,3.288842439651489258e-01,6.711186170578002930e-01,2.388377636671066284e-01
2.284675538539886475e-01,1.366679519414901733e-01,3.269667923450469971e-01,6.904124617576599121e-01,2.388123273849487305e-01
2.372794747352600098e-01,1.341485381126403809e-01,3.290245234966278076e-01,6.843185424804687500e-01,2.415564507246017456e-01
3.244764804840087891e-01,2.307727485895156860e-01,2.800108194351196289e-01,7.812513709068298340e-01,7.751539349555969238e-02
3.259584903717041016e-01,2.330262511968612671e-01,3.006380796432495117e-01,7.837420105934143066e-01,6.608493626117706299e-02
3.141509592533111572e-01,2.314987927675247192e-01,2.867734432220458984e-01,7.869145274162292480e-01,7.524348795413970947e-02
3.243556618690490723e-01,2.069543302059173584e-01,2.650018036365509033e-01,7.843816280364990234e-01,6.183319166302680969e-02
2.857128083705902100e-01,1.762372553348541260e-01,2.569259703159332275e-01,7.103184461593627930e-01,1.869001388549804688e-01
2.795177400112152100e-01,1.643927991390228271e-01,2.585157454013824463e-01,7.264282107353210449e-01,1.928360760211944580e-01
2.857814729213714600e-01,1.677620559930801392e-01,2.635088860988616943e-01,7.124660611152648926e-01,1.915771216154098511e-01
2.816117405891418457e-01,1.661869883537292480e-01,2.650299370288848877e-01,7.443995475769042969e-01,1.741833537817001343e-01
3.536050915718078613e-01,2.006923109292984009e-01,3.441832363605499268e-01,6.963956356048583984e-01,1.820859760046005249e-01
3.559387922286987305e-01,2.090178430080413818e-01,3.199841678142547607e-01,6.720639467239379883e-01,1.999810487031936646e-01
3.246859908103942871e-01,2.203985005617141724e-01,3.294954895973205566e-01,6.591316461563110352e-01,1.488002240657806396e-01
3.690397143363952637e-01,2.154072970151901245e-01,3.479867875576019287e-01,6.648274064064025879e-01,1.977185606956481934e-01
2.448475509881973267e-01,2.229518443346023560e-01,3.971879184246063232e-01,8.381277322769165039e-01,1.776544451713562012e-01
2.555314898490905762e-01,2.184419631958007812e-01,4.033498764038085938e-01,8.301040530204772949e-01,1.789705157279968262e-01
2.473550438880920410e-01,2.221910953521728516e-01,3.879629671573638916e-01,8.338142633438110352e-01,1.746266931295394897e-01
2.552395164966583252e-01,2.171638607978820801e-01,3.906039595603942871e-01,8.102304339408874512e-01,1.888812333345413208e-01
3.521793186664581299e-01,2.244188189506530762e-01,3.563827276229858398e-01,7.777834534645080566e-01,2.073596417903900146e-01
3.606415987014770508e-01,2.134432196617126465e-01,3.871171176433563232e-01,7.796922922134399414e-01,2.136520892381668091e-01
3.669720292091369629e-01,2.226946055889129639e-01,3.636012971401214600e-01,7.723502516746520996e-01,2.022665590047836304e-01
3.488632738590240479e-01,2.230975180864334106e-01,3.527394831180572510e-01,7.776741981506347656e-01,2.038978636264801025e-01
3.572086393833160400e-01,2.629586160182952881e-01,3.114711344242095947e-01,7.882287502288818359e-01,1.838140189647674561e-01
3.483379781246185303e-01,2.439471483230590820e-01,3.412923514842987061e-01,7.436855435371398926e-01,1.953996419906616211e-01
3.565335571765899658e-01,2.449568212032318115e-01,3.248119652271270752e-01,7.472767233848571777e-01,1.882951259613037109e-01
3.663434088230133057e-01,2.518655061721801758e-01,3.513663411140441895e-01,7.443587183952331543e-01,1.937550306320190430e-01
2.955043911933898926e-01,1.525955051183700562e-01,2.568628191947937012e-01,7.949777841567993164e-01,2.070541977882385254e-01
2.823970019817352295e-01,1.494568586349487305e-01,2.409070581197738647e-01,7.853648066520690918e-01,2.050083875656127930e-01
2.952622175216674805e-01,1.488263905048370361e-01,2.533825933933258057e-01,7.845332026481628418e-01,2.013834863901138306e-01
2.812383174896240234e-01,1.539080590009689331e-01,2.475023865699768066e-01,7.854071855545043945e-01,1.998479813337326050e-01
2.818513512611389160e-01,1.974549293518066406e-01,3.558949232101440430e-01,8.126850724220275879e-01,1.839282214641571045e-01
2.971279025077819824e-01,2.000007182359695435e-01,3.454021215438842773e-01,8.394836783409118652e-01,1.744162142276763916e-01
2.759113311767578125e-01,1.893585324287414551e-01,3.258771598339080811e-01,8.535251617431640625e-01,1.705060154199600220e-01
2.997810244560241699e-01,1.940267980098724365e-01,3.627481460571289062e-01,8.244726657867431641e-01,1.749352514743804932e-01
3.578102588653564453e-01,3.095528483390808105e-01,2.934204041957855225e-01,7.280110120773315430e-01,2.056944742798805237e-02
3.526441752910614014e-01,3.011744618415832520e-01,3.240717351436614990e-01,7.221764922142028809e-01,4.102792963385581970e-02
3.559231758117675781e-01,2.956086695194244385e-01,3.236031830310821533e-01,7.319366931915283203e-01,6.438659131526947021e-02
3.467402160167694092e-01,2.926636934280395508e-01,3.157360255718231201e-01,7.246618270874023438e-01,4.875200241804122925e-02
3.169541656970977783e-01,1.845735162496566772e-01,3.746632635593414307e-01,8.434321880340576172e-01,1.456634998321533203e-01
