5.775027871131896973e-01,3.220017254352569580e-01,4.205519258975982666e-01,7.599956393241882324e-01,6.465914845466613770e-01,5.370231866836547852e-01,3.573529422283172607e-01,5.953944325447082520e-01,4.065511822700500488e-01,7.572398185729980469e-01,2.929703593254089355e-01,8.917697668075561523e-01,5.780380368232727051e-01,1.970555335283279419e-01,4.004774689674377441e-01
5.831927657127380371e-01,3.778922855854034424e-01,4.705924987792968750e-01,7.714449763298034668e-01,6.617274284362792969e-01,5.232477784156799316e-01,3.476022183895111084e-01,6.327032446861267090e-01,4.223107099533081055e-01,7.119515538215637207e-01,2.979469597339630127e-01,8.871677517890930176e-01,5.592597126960754395e-01,2.241775542497634888e-01,4.035369157791137695e-01
5.776562690734863281e-01,3.550251424312591553e-01,3.433530926704406738e-01,7.523782253265380859e-01,6.641218066215515137e-01,5.864341259002685547e-01,2.876353263854980469e-01,5.327149033546447754e-01,4.323949217796325684e-01,6.319557428359985352e-01,1.688431948423385620e-01,7.905758023262023926e-01,4.382068514823913574e-01,1.300877779722213745e-01,3.732589483261108398e-01
5.827682614326477051e-01,3.638865053653717041e-01,3.427451252937316895e-01,7.389758229255676270e-01,6.377325057983398438e-01,5.814206600189208984e-01,2.838561236858367920e-01,5.414868593215942383e-01,4.108663201332092285e-01,6.594008803367614746e-01,1.667916625738143921e-01,8.038829565048217773e-01,4.449615180492401123e-01,1.297780871391296387e-01,3.787302076816558838e-01
5.826497077941894531e-01,3.496957719326019287e-01,3.605285584926605225e-01,7.574725747108459473e-01,6.612314581871032715e-01,5.832302570343017578e-01,2.887553572654724121e-01,5.229457616806030273e-01,4.277130961418151855e-01,6.311950683593750000e-01,1.840080618858337402e-01,8.152704834938049316e-01,4.433141052722930908e-01,1.508182883262634277e-01,3.753077089786529541e-01
5.814005732536315918e-01,3.440727889537811279e-01,3.462505042552947998e-01,7.540113329887390137e-01,6.569917798042297363e-01,5.856621861457824707e-01,2.966577112674713135e-01,5.309329628944396973e-01,4.360924959182739258e-01,6.381385922431945801e-01,1.676879376173019409e-01,7.806459665298461914e-01,4.495286047458648682e-01,1.323278099298477173e-01,3.759366571903228760e-01
6.047496199607849121e-01,4.626567065715789795e-01,3.353005051612854004e-01,8.408702611923217773e-01,6.765667200088500977e-01,5.102896690368652344e-01,3.201257586479187012e-01,5.293878316879272461e-01,4.696471691131591797e-01,6.277858614921569824e-01,1.829487830400466919e-01,9.100085496902465820e-01,5.271570086479187012e-01,1.050718575716018677e-01,4.463655650615692139e-01
5.957485437393188477e-01,4.439938068389892578e-01,2.422871589660644531e-01,8.346094489097595215e-01,6.561509966850280762e-01,5.495225191116333008e-01,2.749576270580291748e-01,5.421462059020996094e-01,4.150208234786987305e-01,6.770855784416198730e-01,1.903292834758758545e-01,9.401267766952514648e-01,5.053068995475769043e-01,6.772433221340179443e-02,4.296568036079406738e-01
6.076020598411560059e-01,4.543465375900268555e-01,2.283264398574829102e-01,8.357748389244079590e-01,6.539322733879089355e-01,5.458858609199523926e-01,2.785746157169342041e-01,5.456679463386535645e-01,4.097360074520111084e-01,6.831435561180114746e-01,2.048608809709548950e-01,9.522374272346496582e-01,5.066016316413879395e-01,6.731839478015899658e-02,4.299990534782409668e-01
6.154091954231262207e-01,4.714759588241577148e-01,3.039325773715972900e-01,8.380088210105895996e-01,6.786428093910217285e-01,5.180841088294982910e-01,3.009324371814727783e-01,5.298688411712646484e-01,4.524548351764678955e-01,6.354902982711791992e-01,1.997972875833511353e-01,9.162282943725585938e-01,5.166786909103393555e-01,1.064948737621307373e-01,4.490225613117218018e-01
5.556233525276184082e-01,2.727650403976440430e-01,4.724731147289276123e-01,7.112209200859069824e-01,6.736922860145568848e-01,5.871107578277587891e-01,3.350592255592346191e-01,6.129335165023803711e-01,3.810739815235137939e-01,7.120076417922973633e-01,2.588362693786621094e-01,8.127803206443786621e-01,5.096597671508789062e-01,2.498994767665863037e-01,4.246941804885864258e-01
5.568440556526184082e-01,2.774954736232757568e-01,4.632586538791656494e-01,7.176519632339477539e-01,6.695382595062255859e-01,5.979542136192321777e-01,3.272355198860168457e-01,6.104542016983032227e-01,3.833270668983459473e-01,7.109602093696594238e-01,2.488923370838165283e-01,8.078218102455139160e-01,5.136212706565856934e-01,2.290008515119552612e-01,4.274660944938659668e-01
5.554466843605041504e-01,2.724228799343109131e-01,4.900331497192382812e-01,7.119216322898864746e-01,6.670693159103393555e-01,5.855818390846252441e-01,3.348774611949920654e-01,6.150652766227722168e-01,3.841297924518585205e-01,7.138105034828186035e-01,2.644772231578826904e-01,8.096032142639160156e-01,5.253598093986511230e-01,2.537108361721038818e-01,4.367623329162597656e-01
5.534897446632385254e-01,2.710176110267639160e-01,4.888030588626861572e-01,7.136895656585693359e-01,6.693449020385742188e-01,5.815797448158264160e-01,3.400750756263732910e-01,6.172912120819091797e-01,3.797008395195007324e-01,7.230325341224670410e-01,2.642948329448699951e-01,8.125112652778625488e-01,5.259724855422973633e-01,2.565210163593292236e-01,4.301816523075103760e-01
5.802822709083557129e-01,3.073902130126953125e-01,3.337129354476928711e-01,7.430430650711059570e-01,6.924765706062316895e-01,5.460615158081054688e-01,3.108592629432678223e-01,5.396173596382141113e-01,4.047923684120178223e-01,6.799293160438537598e-01,2.087319046258926392e-01,8.540930151939392090e-01,4.958859980106353760e-01,2.054580748081207275e-01,3.917330205440521240e-01
5.858320593833923340e-01,3.266991674900054932e-01,3.357305526733398438e-01,7.629488110542297363e-01,6.979995965957641602e-01,5.643000602722167969e-01,3.200832903385162354e-01,5.462712049484252930e-01,4.206168055534362793e-01,6.714349985122680664e-01,2.088502496480941772e-01,8.512910008430480957e-01,4.916956424713134766e-01,1.696509569883346558e-01,3.899068832397460938e-01
5.766809582710266113e-01,3.190820217132568359e-01,3.456512093544006348e-01,7.487677931785583496e-01,6.994506716728210449e-01,5.607471466064453125e-01,3.130080103874206543e-01,5.542733073234558105e-01,4.156214892864227295e-01,6.711768507957458496e-01,2.254658788442611694e-01,8.595600724220275879e-01,5.036424994468688965e-01,1.994338333606719971e-01,3.920135796070098877e-01
5.855351686477661133e-01,3.246249556541442871e-01,3.637669384479522705e-01,7.604065537452697754e-01,6.820988655090332031e-01,5.522677898406982422e-01,3.250763714313507080e-01,5.552050471305847168e-01,4.184517264366149902e-01,6.823607683181762695e-01,2.183101326227188110e-01,8.679073452949523926e-01,4.992138743400573730e-01,1.654024124145507812e-01,3.795170485973358154e-01
5.908406376838684082e-01,3.991552591323852539e-01,3.806839585304260254e-01,7.891430854797363281e-01,6.628826260566711426e-01,5.365671515464782715e-01,3.295434117317199707e-01,6.213312149047851562e-01,4.150494039058685303e-01,6.687207221984863281e-01,2.198173254728317261e-01,9.253209233283996582e-01,5.181697010993957520e-01,1.606276929378509521e-01,3.788941204547882080e-01
5.891930460929870605e-01,4.028672277927398682e-01,3.875956535339355469e-01,7.906215786933898926e-01,6.478203535079956055e-01,5.351095795631408691e-01,3.317535221576690674e-01,6.175644993782043457e-01,4.174858927726745605e-01,6.650251746177673340e-01,2.444931864738464355e-01,9.336856007575988770e-01,5.243282914161682129e-01,1.626442670822143555e-01,3.768260776996612549e-01
5.852671861648559570e-01,3.617095053195953369e-01,3.778311908245086670e-01,7.705251574516296387e-01,6.717212200164794922e-01,5.485844612121582031e-01,3.427028357982635498e-01,6.104067564010620117e-01,4.237652420997619629e-01,6.682097315788269043e-01,2.291863858699798584e-01,9.157382845878601074e-01,5.123611688613891602e-01,1.604347229003906250e-01,3.874814808368682861e-01
5.957407355308532715e-01,3.949184417724609375e-01,3.882367312908172607e-01,7.846476435661315918e-01,6.465192437171936035e-01,5.325122475624084473e-01,3.333908617496490479e-01,6.163925528526306152e-01,4.137916564941406250e-01,6.787469983100891113e-01,2.273898571729660034e-01,9.242067933082580566e-01,5.129889845848083496e-01,1.527281701564788818e-01,3.836579918861389160e-01
5.905556082725524902e-01,2.606165409088134766e-01,2.803668081760406494e-01,7.650336027145385742e-01,7.117341160774230957e-01,6.096016168594360352e-01,3.025163412094116211e-01,5.369897484779357910e-01,4.409912228584289551e-01,6.598194837570190430e-01,1.959962993860244751e-01,8.053223490715026855e-01,4.670097827911376953e-01,8.496595174074172974e-02,3.706624209880828857e-01
5.867186188697814941e-01,2.847597897052764893e-01,2.962234020233154297e-01,7.674061059951782227e-01,7.307341694831848145e-01,5.930467247962951660e-01,2.992166578769683838e-01,5.506166219711303711e-01,4.595789313316345215e-01,6.464178562164306641e-01,1.864989101886749268e-01,7.636730074882507324e-01,4.480949044227600098e-01,7.535676658153533936e-02,3.709650039672851562e-01
5.829705595970153809e-01,2.640557289123535156e-01,2.720901966094970703e-01,7.662665247917175293e-01,7.156314253807067871e-01,6.128817200660705566e-01,3.087629675865173340e-01,5.509608387947082520e-01,4.498274624347686768e-01,6.612153053283691406e-01,1.918385028839111328e-01,7.927775979042053223e-01,4.490443170070648193e-01,7.016006857156753540e-02,3.770658075809478760e-01
5.890759825706481934e-01,2.823648452758789062e-01,2.776852250099182129e-01,7.669159173965454102e-01,7.336273193359375000e-01,6.007992029190063477e-01,3.013804852962493896e-01,5.425550937652587891e-01,4.594927728176116943e-01,6.502749323844909668e-01,1.973790526390075684e-01,7.708672881126403809e-01,4.492885768413543701e-01,7.775865495204925537e-02,3.565348386764526367e-01
5.560725927352905273e-01,3.356399536132812500e-01,4.107321798801422119e-01,7.788198590278625488e-01,6.696965098381042480e-01,5.566750764846801758e-01,2.500689625740051270e-01,5.221786499023437500e-01,3.998885750770568848e-01,7.272276282310485840e-01,1.197999045252799988e-01,7.877987623214721680e-01,5.081515908241271973e-01,8.662628382444381714e-02,3.858159184455871582e-01
5.631181001663208008e-01,3.374473452568054199e-01,4.369995296001434326e-01,7.731451988220214844e-01,6.722962856292724609e-01,5.516397953033447266e-01,2.465588599443435669e-01,5.331220030784606934e-01,4.086997210979461670e-01,7.118757367134094238e-01,1.219840794801712036e-01,7.660906910896301270e-01,5.033134818077087402e-01,9.168428182601928711e-02,4.006972908973693848e-01
5.700533390045166016e-01,3.351621329784393311e-01,4.293479323387145996e-01,7.772318720817565918e-01,6.777305006980895996e-01,5.550751090049743652e-01,2.374631017446517944e-01,5.392311811447143555e-01,4.144816696643829346e-01,7.161098718643188477e-01,1.184733286499977112e-01,7.574824094772338867e-01,5.114343166351318359e-01,7.345947623252868652e-02,3.951952755451202393e-01
5.588147044181823730e-01,3.397198319435119629e-01,4.050518572330474854e-01,7.569233179092407227e-01,6.560192704200744629e-01,5.450144410133361816e-01,2.406094372272491455e-01,5.169898271560668945e-01,3.829494416713714600e-01,7.328407168388366699e-01,1.324694752693176270e-01,7.822462916374206543e-01,5.255742669105529785e-01,9.494373947381973267e-02,3.713120818138122559e-01
5.695743560791015625e-01,3.309957087039947510e-01,4.101105034351348877e-01,7.039872407913208008e-01,6.095337271690368652e-01,5.983818173408508301e-01,2.945083081722259521e-01,5.899271368980407715e-01,3.976610302925109863e-01,6.352958083152770996e-01,2.312112450599670410e-01,7.858050465583801270e-01,4.862460792064666748e-01,2.227620631456375122e-01,4.590997695922851562e-01
5.884778499603271484e-01,3.364955186843872070e-01,4.188764691352844238e-01,7.371734380722045898e-01,6.044021844863891602e-01,5.917214751243591309e-01,2.919006645679473877e-01,5.675868391990661621e-01,3.909390568733215332e-01,6.393921971321105957e-01,2.113304436206817627e-01,7.925442457199096680e-01,4.614021182060241699e-01,2.038305699825286865e-01,4.624299108982086182e-01
5.818161368370056152e-01,3.478085696697235107e-01,4.273497164249420166e-01,7.219524383544921875e-01,5.901932716369628906e-01,5.866550803184509277e-01,2.910340726375579834e-01,5.715503692626953125e-01,3.902936875820159912e-01,6.326394081115722656e-01,2.197303026914596558e-01,7.982422709465026855e-01,4.731793701648712158e-01,2.200749516487121582e-01,4.641195833683013916e-01
5.955926179885864258e-01,3.567895591259002686e-01,4.407530426979064941e-01,7.199606299400329590e-01,5.802447199821472168e-01,5.806618332862854004e-01,3.055009543895721436e-01,5.695751905441284180e-01,3.846290111541748047e-01,6.462299823760986328e-01,2.281647175550460815e-01,7.847616672515869141e-01,4.791649580001831055e-01,2.344121783971786499e-01,4.669288098812103271e-01
5.428267717361450195e-01,3.616804480552673340e-01,4.547771811485290527e-01,7.417060136795043945e-01,6.451081037521362305e-01,5.492139458656311035e-01,3.735902905464172363e-01,6.487432718276977539e-01,3.819380700588226318e-01,6.616510748863220215e-01,2.574378848075866699e-01,9.243506789207458496e-01,5.819998383522033691e-01,3.074444830417633057e-01,4.235567450523376465e-01
5.454939603805541992e-01,3.725738823413848877e-01,4.472962319850921631e-01,7.274856567382812500e-01,6.370855569839477539e-01,5.356789827346801758e-01,3.718262910842895508e-01,6.280265450477600098e-01,3.902700245380401611e-01,6.501915454864501953e-01,2.495575994253158569e-01,9.176257252693176270e-01,5.590827465057373047e-01,3.071638941764831543e-01,4.158280193805694580e-01
5.351288914680480957e-01,3.591811954975128174e-01,4.508073329925537109e-01,7.259607315063476562e-01,6.311327219009399414e-01,5.478748679161071777e-01,3.898661732673645020e-01,6.332675814628601074e-01,4.044952690601348877e-01,6.359790563583374023e-01,2.415338009595870972e-01,9.089053869247436523e-01,5.627612471580505371e-01,2.953650057315826416e-01,4.077300429344177246e-01
5.251688361167907715e-01,3.602475821971893311e-01,4.296160340309143066e-01,7.434471249580383301e-01,6.528429388999938965e-01,5.512948036193847656e-01,3.696361482143402100e-01,6.606953740119934082e-01,3.731208145618438721e-01,6.802090406417846680e-01,2.779210507869720459e-01,9.337705969810485840e-01,5.836400389671325684e-01,3.119238913059234619e-01,3.837845325469970703e-01
5.710567235946655273e-01,3.392935991287231445e-01,4.233418107032775879e-01,7.461590170860290527e-01,6.320750713348388672e-01,5.308145284652709961e-01,3.020139932632446289e-01,5.643984675407409668e-01,3.744545876979827881e-01,7.123542428016662598e-01,1.863800138235092163e-01,8.541535139083862305e-01,5.495811700820922852e-01,2.054080367088317871e-01,4.256213605403900146e-01
5.639731287956237793e-01,3.534985780715942383e-01,4.280024170875549316e-01,7.571278214454650879e-01,6.456218957901000977e-01,5.275151729583740234e-01,3.067131340503692627e-01,5.630670189857482910e-01,3.833229541778564453e-01,7.253571748733520508e-01,1.928938180208206177e-01,8.546843528747558594e-01,5.527895689010620117e-01,1.998213678598403931e-01,4.457090795040130615e-01
5.544111728668212891e-01,3.342708647251129150e-01,3.959644734859466553e-01,7.352018952369689941e-01,6.536661982536315918e-01,4.961740374565124512e-01,3.099468350410461426e-01,5.503662824630737305e-01,3.742679357528686523e-01,7.142727971076965332e-01,1.980694532394409180e-01,8.642407655715942383e-01,5.151959657669067383e-01,2.177481204271316528e-01,4.020937383174896240e-01
5.689080357551574707e-01,3.399387896060943604e-01,4.389310479164123535e-01,7.604777216911315918e-01,6.386743783950805664e-01,5.452660322189331055e-01,3.137468993663787842e-01,5.565404295921325684e-01,3.789449632167816162e-01,7.220174670219421387e-01,1.806823760271072388e-01,8.498176336288452148e-01,5.367460846900939941e-01,1.814424246549606323e-01,4.697436392307281494e-01
5.755043029785156250e-01,4.436282217502593994e-01,4.766931831836700439e-01,7.637445926666259766e-01,6.331144571304321289e-01,5.104809403419494629e-01,3.859950304031372070e-01,6.412267088890075684e-01,4.138880968093872070e-01,7.310466766357421875e-01,2.453039884567260742e-01,9.344360232353210449e-01,5.880544185638427734e-01,2.148203253746032715e-01,4.159210026264190674e-01
5.625815391540527344e-01,4.627046585083007812e-01,5.017343163490295410e-01,7.644364237785339355e-01,6.158366203308105469e-01,5.098919272422790527e-01,3.915328383445739746e-01,6.399037241935729980e-01,4.062404930591583252e-01,7.232486605644226074e-01,2.598947584629058838e-01,9.376817941665649414e-01,5.883256793022155762e-01,2.264020293951034546e-01,4.153475761413574219e-01
5.614995360374450684e-01,4.421034157276153564e-01,4.802324473857879639e-01,7.680136561393737793e-01,6.353909969329833984e-01,5.101031661033630371e-01,3.878925144672393799e-01,6.490949988365173340e-01,4.068894982337951660e-01,7.222396135330200195e-01,2.527185082435607910e-01,9.411698579788208008e-01,5.839968323707580566e-01,2.263673841953277588e-01,3.957232534885406494e-01
5.384365916252136230e-01,4.346636533737182617e-01,4.691084623336791992e-01,7.787930965423583984e-01,6.607263684272766113e-01,5.136187672615051270e-01,3.915524780750274658e-01,6.581702232360839844e-01,4.114250838756561279e-01,7.133698463439941406e-01,2.402238547801971436e-01,9.514202475547790527e-01,5.825025439262390137e-01,2.475393116474151611e-01,3.758998215198516846e-01
5.481349229812622070e-01,2.542358040809631348e-01,2.717572450637817383e-01,7.660623192787170410e-01,7.339905500411987305e-01,6.210705041885375977e-01,2.957866191864013672e-01,5.265475511550903320e-01,4.378135800361633301e-01,6.649264097213745117e-01,2.202634811401367188e-01,8.129316568374633789e-01,4.695394635200500488e-01,1.456621438264846802e-01,3.659804463386535645e-01
5.491372942924499512e-01,2.490350157022476196e-01,2.964869439601898193e-01,7.760133147239685059e-01,7.218841314315795898e-01,6.376932263374328613e-01,2.786529064178466797e-01,5.285879373550415039e-01,4.261450767517089844e-01,6.615281701087951660e-01,2.234614193439483643e-01,8.040599822998046875e-01,4.484059512615203857e-01,1.396711915731430054e-01,3.657059371471405029e-01
5.738964676856994629e-01,2.800634503364562988e-01,2.686794400215148926e-01,7.426581978797912598e-01,7.412235736846923828e-01,5.963976383209228516e-01,2.834661900997161865e-01,5.176355838775634766e-01,4.387762844562530518e-01,6.506290435791015625e-01,2.163619250059127808e-01,8.115518689155578613e-01,4.630831182003021240e-01,1.709117293357849121e-01,3.685216307640075684e-01
5.788435339927673340e-01,2.801667153835296631e-01,2.839323282241821289e-01,7.712815403938293457e-01,7.156972289085388184e-01,6.332013607025146484e-01,2.779993414878845215e-01,5.056957602500915527e-01,4.266608059406280518e-01,6.511154770851135254e-01,2.213903516530990601e-01,8.778803944587707520e-01,4.601411819458007812e-01,1.375954151153564453e-01,3.423045873641967773e-01
5.874260663986206055e-01,3.905504941940307617e-01,4.557599425315856934e-01,7.728096246719360352e-01,6.644203662872314453e-01,5.450946092605590820e-01,3.707557320594787598e-01,6.618161201477050781e-01,4.451094269752502441e-01,7.262789011001586914e-01,2.972909510135650635e-01,9.202274084091186523e-01,5.767802000045776367e-01,1.721692532300949097e-01,3.789556324481964111e-01
5.705291032791137695e-01,3.869087994098663330e-01,4.443467259407043457e-01,7.587128877639770508e-01,6.763514876365661621e-01,5.360657572746276855e-01,3.720273375511169434e-01,6.888489723205566406e-01,4.444567859172821045e-01,7.190018296241760254e-01,3.381385803222656250e-01,9.694567918777465820e-01,5.887081623077392578e-01,1.931347399950027466e-01,3.670006692409515381e-01
5.824501514434814453e-01,3.906524777412414551e-01,4.619923233985900879e-01,7.707649469375610352e-01,6.644177436828613281e-01,5.434635281562805176e-01,3.710021972656250000e-01,6.749650239944458008e-01,4.417049884796142578e-01,7.351275086402893066e-01,3.065611422061920166e-01,9.253849983215332031e-01,5.832225680351257324e-01,1.766716539859771729e-01,3.794685304164886475e-01
6.102315187454223633e-01,3.867138624191284180e-01,4.511349499225616455e-01,7.653121948242187500e-01,6.555087566375732422e-01,5.476131439208984375e-01,3.783337175846099854e-01,6.839470863342285156e-01,4.548740088939666748e-01,7.339186072349548340e-01,3.122742772102355957e-01,9.429922103881835938e-01,5.982286334037780762e-01,1.694982051849365234e-01,3.894522190093994141e-01
5.006526112556457520e-01,2.883805930614471436e-01,6.352999806404113770e-01,6.643553376197814941e-01,5.693146586418151855e-01,5.096972584724426270e-01,2.964126765727996826e-01,5.832743048667907715e-01,2.786762714385986328e-01,7.687987685203552246e-01,2.052349001169204712e-01,8.036663532257080078e-01,5.824701786041259766e-01,3.269438445568084717e-01,5.297986865043640137e-01
5.261622667312622070e-01,3.325169086456298828e-01,6.484279632568359375e-01,6.685325503349304199e-01,5.274040699005126953e-01,4.752389788627624512e-01,3.186045289039611816e-01,5.665002465248107910e-01,2.658575177192687988e-01,7.722752690315246582e-01,2.218108177185058594e-01,7.832174897193908691e-01,5.560935139656066895e-01,3.343001008033752441e-01,5.168807506561279297e-01
5.580427646636962891e-01,2.224792987108230591e-01,6.105561256408691406e-01,6.511130332946777344e-01,5.981678366661071777e-01,5.298221111297607422e-01,3.183323442935943604e-01,6.023169159889221191e-01,2.973908782005310059e-01,7.840857505798339844e-01,2.547669112682342529e-01,7.870513200759887695e-01,5.403803586959838867e-01,3.088619410991668701e-01,4.857534766197204590e-01
5.265627503395080566e-01,2.674992084503173828e-01,6.208801865577697754e-01,6.616855859756469727e-01,5.885318517684936523e-01,5.356131792068481445e-01,3.026320934295654297e-01,5.892728567123413086e-01,2.853966951370239258e-01,7.707664966583251953e-01,1.988639533519744873e-01,7.924092411994934082e-01,5.737157464027404785e-01,3.234221935272216797e-01,5.162375569343566895e-01
5.766825675964355469e-01,3.457119762897491455e-01,3.829279839992523193e-01,7.582634687423706055e-01,6.783638000488281250e-01,5.805466175079345703e-01,3.154498636722564697e-01,5.865096449851989746e-01,4.294259250164031982e-01,6.806166768074035645e-01,2.568880915641784668e-01,8.377739787101745605e-01,5.119647383689880371e-01,1.640887558460235596e-01,4.415844380855560303e-01
5.797547101974487305e-01,3.479520678520202637e-01,3.939299881458282471e-01,7.592160701751708984e-01,6.803992390632629395e-01,5.788276791572570801e-01,3.218685388565063477e-01,5.908014774322509766e-01,4.317929744720458984e-01,6.826280951499938965e-01,2.611359357833862305e-01,8.396655321121215820e-01,5.195172429084777832e-01,1.691993623971939087e-01,4.479486048221588135e-01
5.779210329055786133e-01,3.528721332550048828e-01,4.069083333015441895e-01,7.520411014556884766e-01,6.587095260620117188e-01,5.571845173835754395e-01,3.213135302066802979e-01,6.017776131629943848e-01,4.209371507167816162e-01,6.925768256187438965e-01,2.767193615436553955e-01,8.340985178947448730e-01,5.133848190307617188e-01,1.912484616041183472e-01,4.329669773578643799e-01
5.764883756637573242e-01,3.602807223796844482e-01,3.884044289588928223e-01,7.537108659744262695e-01,6.594614982604980469e-01,5.797376036643981934e-01,3.282588124275207520e-01,5.866965651512145996e-01,4.307975769042968750e-01,6.588901877403259277e-01,2.684454917907714844e-01,8.225284218788146973e-01,4.979343116283416748e-01,1.936801522970199585e-01,4.403385221958160400e-01
5.896574258804321289e-01,2.717604041099548340e-01,4.001754224300384521e-01,7.306015491485595703e-01,6.669811010360717773e-01,5.533500313758850098e-01,2.892542779445648193e-01,5.469968914985656738e-01,3.719336390495300293e-01,6.850054860115051270e-01,2.032008916139602661e-01,7.865781188011169434e-01,4.861430525779724121e-01,2.383188009262084961e-01,4.368502497673034668e-01
5.863351821899414062e-01,2.813253402709960938e-01,3.938264846801757812e-01,7.232335805892944336e-01,6.626690626144409180e-01,5.520542860031127930e-01,3.039021790027618408e-01,5.521874427795410156e-01,3.655803501605987549e-01,6.920796632766723633e-01,2.029306888580322266e-01,8.083702921867370605e-01,4.838141500949859619e-01,2.429898679256439209e-01,4.229282140731811523e-01
5.906693339347839355e-01,2.894158959388732910e-01,3.994288444519042969e-01,7.237569093704223633e-01,6.555633544921875000e-01,5.532468557357788086e-01,3.166165053844451904e-01,5.532192587852478027e-01,3.765550851821899414e-01,6.935811638832092285e-01,2.151213139295578003e-01,8.161871433258056641e-01,4.924048483371734619e-01,2.334083169698715210e-01,4.169830977916717529e-01
5.888152718544006348e-01,2.849604785442352295e-01,3.961089849472045898e-01,7.184844017028808594e-01,6.508147120475769043e-01,5.650379061698913574e-01,3.214309811592102051e-01,5.558136701583862305e-01,3.804958462715148926e-01,6.855539679527282715e-01,2.196683734655380249e-01,8.248856663703918457e-01,4.999623596668243408e-01,2.355595082044601440e-01,4.082984030246734619e-01
6.138424277305603027e-01,4.539364874362945557e-01,3.547195196151733398e-01,7.663970589637756348e-01,6.508283615112304688e-01,5.533502697944641113e-01,3.328441679477691650e-01,6.125326752662658691e-01,4.151875376701354980e-01,7.196906208992004395e-01,1.783201843500137329e-01,9.524167180061340332e-01,5.512303113937377930e-01,7.454773783683776855e-02,3.651632666587829590e-01
