3.058670461177825928e-01,5.729371905326843262e-01,3.853296637535095215e-01,5.998867750167846680e-01,6.228836178779602051e-01,6.129658818244934082e-01,5.908945798873901367e-01,3.162419795989990234e-01,2.236339747905731201e-01,5.455290079116821289e-01,3.874360024929046631e-01,2.626051604747772217e-01,7.700465321540832520e-01,4.803165197372436523e-01,3.179420828819274902e-01,3.002609908580780029e-01,5.132682323455810547e-01,7.448019981384277344e-01,2.593910098075866699e-01,5.520322918891906738e-01
3.372987806797027588e-01,6.882679462432861328e-01,3.578158915042877197e-01,5.044881105422973633e-01,6.149756312370300293e-01,4.618695676326751709e-01,7.227252125740051270e-01,3.266007006168365479e-01,1.904615312814712524e-01,5.344693660736083984e-01,4.838623404502868652e-01,2.417277842760086060e-01,6.774984598159790039e-01,4.325329959392547607e-01,2.971695065498352051e-01,2.826903760433197021e-01,3.954104483127593994e-01,8.237532377243041992e-01,1.942622661590576172e-01,6.084655523300170898e-01
3.391506969928741455e-01,6.693478226661682129e-01,3.461293876171112061e-01,5.244855284690856934e-01,6.063510775566101074e-01,4.598603248596191406e-01,7.207465171813964844e-01,3.385930359363555908e-01,1.887037605047225952e-01,5.407797694206237793e-01,4.881671369075775146e-01,2.357332855463027954e-01,6.696806550025939941e-01,4.363303780555725098e-01,3.377503454685211182e-01,2.900828421115875244e-01,3.897220790386199951e-01,8.091731667518615723e-01,1.797783821821212769e-01,6.229220032691955566e-01
3.442816734313964844e-01,6.703761816024780273e-01,3.480848670005798340e-01,5.090617537498474121e-01,6.107669472694396973e-01,4.692454636096954346e-01,7.197338938713073730e-01,3.320782184600830078e-01,1.930828988552093506e-01,5.236146450042724609e-01,4.848479628562927246e-01,2.555592656135559082e-01,6.668308973312377930e-01,4.286460578441619873e-01,3.150650858879089355e-01,2.838378846645355225e-01,4.014661014080047607e-01,8.287729620933532715e-01,1.951267868280410767e-01,6.036517620086669922e-01
3.354303240776062012e-01,6.962906718254089355e-01,3.545200228691101074e-01,4.989187419414520264e-01,6.028236150741577148e-01,4.570289850234985352e-01,7.176297307014465332e-01,3.300600051879882812e-01,1.847948879003524780e-01,5.389329791069030762e-01,4.950166046619415283e-01,2.509286403656005859e-01,6.909583806991577148e-01,4.314519464969635010e-01,2.940067052841186523e-01,2.805139124393463135e-01,3.998986184597015381e-01,8.126208186149597168e-01,2.032635062932968140e-01,6.304855942726135254e-01
3.829238116741180420e-01,6.159189939498901367e-01,2.412749379873275757e-01,4.958952367305755615e-01,5.270843505859375000e-01,5.818864107131958008e-01,6.579765081405639648e-01,2.603324055671691895e-01,2.412956804037094116e-01,5.007142424583435059e-01,3.629007041454315186e-01,2.926027774810791016e-01,7.318129539489746094e-01,5.014024972915649414e-01,2.580211460590362549e-01,2.613867223262786865e-01,4.324020743370056152e-01,8.138108253479003906e-01,1.457276046276092529e-01,5.100185871124267578e-01
3.307714164257049561e-01,6.306517124176025391e-01,2.321704477071762085e-01,4.995139241218566895e-01,5.372509360313415527e-01,5.819101333618164062e-01,7.070270776748657227e-01,3.245520591735839844e-01,2.166524976491928101e-01,5.132539272308349609e-01,3.678928911685943604e-01,2.512133121490478516e-01,7.135838866233825684e-01,5.118359923362731934e-01,3.364197909832000732e-01,2.425120621919631958e-01,3.833168447017669678e-01,7.878937125205993652e-01,1.251372992992401123e-01,5.385813117027282715e-01
3.497493267059326172e-01,6.338745355606079102e-01,2.299755662679672241e-01,5.033193230628967285e-01,5.409511923789978027e-01,6.024104356765747070e-01,7.111588120460510254e-01,3.232589364051818848e-01,2.305579632520675659e-01,4.941957294940948486e-01,3.517441153526306152e-01,2.517192959785461426e-01,7.131201028823852539e-01,5.159378647804260254e-01,3.394664525985717773e-01,2.422318607568740845e-01,3.930681049823760986e-01,7.979806661605834961e-01,1.257226914167404175e-01,5.325857400894165039e-01
3.790207505226135254e-01,6.304987668991088867e-01,2.451492398977279663e-01,4.937468767166137695e-01,5.426490902900695801e-01,5.819321274757385254e-01,6.695182919502258301e-01,2.801320850849151611e-01,2.593946754932403564e-01,5.129669308662414551e-01,3.752145171165466309e-01,2.981765568256378174e-01,7.212576270103454590e-01,4.941771030426025391e-01,2.604643106460571289e-01,2.640706002712249756e-01,4.204125404357910156e-01,7.942816019058227539e-01,1.494339555501937866e-01,4.935148656368255615e-01
2.489605695009231567e-01,6.766570806503295898e-01,4.385937154293060303e-01,5.906161069869995117e-01,6.646874547004699707e-01,5.372534394264221191e-01,6.205306053161621094e-01,3.556489944458007812e-01,2.172377109527587891e-01,6.100314855575561523e-01,4.715583920478820801e-01,2.594088017940521240e-01,7.488948702812194824e-01,4.247356951236724854e-01,3.097623884677886963e-01,3.281516432762145996e-01,5.244104862213134766e-01,6.865476965904235840e-01,3.288884460926055908e-01,6.656730175018310547e-01
2.406934648752212524e-01,6.808323860168457031e-01,4.379428625106811523e-01,5.787773132324218750e-01,6.522332429885864258e-01,5.359380245208740234e-01,6.302795410156250000e-01,3.510225117206573486e-01,2.191611826419830322e-01,6.076779961585998535e-01,4.718586206436157227e-01,2.560965120792388916e-01,7.486274838447570801e-01,4.331990778446197510e-01,3.002492487430572510e-01,3.204853236675262451e-01,4.993480443954467773e-01,6.929261684417724609e-01,3.254405856132507324e-01,6.574680209159851074e-01
2.450678646564483643e-01,6.679940223693847656e-01,4.484697580337524414e-01,6.015433073043823242e-01,6.528280377388000488e-01,5.388998389244079590e-01,6.192629337310791016e-01,3.527915179729461670e-01,2.233377993106842041e-01,6.142451167106628418e-01,4.744670689105987549e-01,2.609365284442901611e-01,7.484102845191955566e-01,4.356853365898132324e-01,3.345508873462677002e-01,3.251966834068298340e-01,5.313574075698852539e-01,6.786208152770996094e-01,3.377960324287414551e-01,6.730291843414306641e-01
2.492838650941848755e-01,6.651657223701477051e-01,4.453190565109252930e-01,6.061805486679077148e-01,6.621147990226745605e-01,5.461897850036621094e-01,6.107040643692016602e-01,3.608573377132415771e-01,2.097514867782592773e-01,6.178486347198486328e-01,4.752736687660217285e-01,2.554887533187866211e-01,7.579177618026733398e-01,4.370754957199096680e-01,3.305183351039886475e-01,3.249354660511016846e-01,5.422272682189941406e-01,6.904673576354980469e-01,3.309058845043182373e-01,6.753802299499511719e-01
3.008812963962554932e-01,6.636919379234313965e-01,3.095645904541015625e-01,5.497437119483947754e-01,6.210696101188659668e-01,5.243949890136718750e-01,6.623700261116027832e-01,3.279472589492797852e-01,1.847401857376098633e-01,5.847781300544738770e-01,4.418888390064239502e-01,2.456289082765579224e-01,7.329581975936889648e-01,4.140278100967407227e-01,3.055354952812194824e-01,2.847368121147155762e-01,4.961540699005126953e-01,7.480219602584838867e-01,2.366302162408828735e-01,6.077335476875305176e-01
3.109378516674041748e-01,6.660955548286437988e-01,3.341718018054962158e-01,5.354709625244140625e-01,6.241502761840820312e-01,5.328224301338195801e-01,6.772084832191467285e-01,3.237348794937133789e-01,1.927866935729980469e-01,5.571866631507873535e-01,4.418975710868835449e-01,2.484458386898040771e-01,7.219868898391723633e-01,4.322980046272277832e-01,2.952953279018402100e-01,2.761279344558715820e-01,4.708844423294067383e-01,7.728804945945739746e-01,2.261439412832260132e-01,5.819156765937805176e-01
2.977077960968017578e-01,6.632972359657287598e-01,3.298390209674835205e-01,5.493465662002563477e-01,6.311610341072082520e-01,5.391918420791625977e-01,6.694423556327819824e-01,3.365426361560821533e-01,2.059575766324996948e-01,5.741229653358459473e-01,4.593677818775177002e-01,2.574459910392761230e-01,7.275524139404296875e-01,4.208521544933319092e-01,3.014305830001831055e-01,2.847295999526977539e-01,4.840894937515258789e-01,7.639263868331909180e-01,2.453459352254867554e-01,5.901973247528076172e-01
3.190286159515380859e-01,6.369714140892028809e-01,3.363062143325805664e-01,5.409075617790222168e-01,6.170436143875122070e-01,5.492399334907531738e-01,6.637268066406250000e-01,3.151813149452209473e-01,1.881965100765228271e-01,5.286453962326049805e-01,4.236985743045806885e-01,2.259230464696884155e-01,7.379450798034667969e-01,4.341828227043151855e-01,3.054327070713043213e-01,2.685266733169555664e-01,4.742561578750610352e-01,7.906088829040527344e-01,2.151975035667419434e-01,5.807078480720520020e-01
3.215240240097045898e-01,6.225342750549316406e-01,3.159497976303100586e-01,5.506909489631652832e-01,6.183598041534423828e-01,6.175538301467895508e-01,6.421622037887573242e-01,2.853357195854187012e-01,2.243447601795196533e-01,4.958456456661224365e-01,3.295409679412841797e-01,2.537733018398284912e-01,7.362105846405029297e-01,4.765146672725677490e-01,2.528653442859649658e-01,2.950883507728576660e-01,4.515201449394226074e-01,8.164557814598083496e-01,1.716512739658355713e-01,5.246410369873046875e-01
3.416180610656738281e-01,6.094956398010253906e-01,3.129334151744842529e-01,5.574529170989990234e-01,6.087127923965454102e-01,6.251767873764038086e-01,6.384512782096862793e-01,2.896998822689056396e-01,2.427988499402999878e-01,4.744968712329864502e-01,3.301499187946319580e-01,2.679915130138397217e-01,7.407909035682678223e-01,4.815022945404052734e-01,2.590621709823608398e-01,2.975997924804687500e-01,4.476939737796783447e-01,8.263171911239624023e-01,1.756093353033065796e-01,5.232781767845153809e-01
3.109090924263000488e-01,6.259071826934814453e-01,3.318853676319122314e-01,5.589566826820373535e-01,6.248224973678588867e-01,6.100651025772094727e-01,6.422851681709289551e-01,2.938944697380065918e-01,2.152100503444671631e-01,5.065791010856628418e-01,3.528871834278106689e-01,2.397304177284240723e-01,7.375704050064086914e-01,4.629574418067932129e-01,2.690355181694030762e-01,3.004160821437835693e-01,4.711017012596130371e-01,8.023591637611389160e-01,1.945621520280838013e-01,5.474647879600524902e-01
3.255966603755950928e-01,6.159811615943908691e-01,3.251467645168304443e-01,5.512345433235168457e-01,6.139843463897705078e-01,6.048237681388854980e-01,6.394584178924560547e-01,2.889677584171295166e-01,2.161591202020645142e-01,4.904299080371856689e-01,3.365641534328460693e-01,2.523415088653564453e-01,7.339048981666564941e-01,4.811161160469055176e-01,2.760230600833892822e-01,2.923057079315185547e-01,4.537461102008819580e-01,8.032402992248535156e-01,1.690793931484222412e-01,5.386682152748107910e-01
2.524237036705017090e-01,6.849990487098693848e-01,3.758110105991363525e-01,4.891840815544128418e-01,6.160234212875366211e-01,5.034869909286499023e-01,7.248194217681884766e-01,3.154179155826568604e-01,1.881607770919799805e-01,5.173064470291137695e-01,4.376764893531799316e-01,1.689471453428268433e-01,7.504067420959472656e-01,4.157816469669342041e-01,2.730357348918914795e-01,2.388370335102081299e-01,4.202702343463897705e-01,7.858368158340454102e-01,2.630437612533569336e-01,5.732416510581970215e-01
2.646486461162567139e-01,6.923498511314392090e-01,3.820179402828216553e-01,4.931854903697967529e-01,6.197245121002197266e-01,4.823936522006988525e-01,7.187721729278564453e-01,3.058984279632568359e-01,1.775140017271041870e-01,5.565137267112731934e-01,4.657991528511047363e-01,1.583474576473236084e-01,7.539879083633422852e-01,4.270645976066589355e-01,2.331255674362182617e-01,2.318318933248519897e-01,4.035929143428802490e-01,8.010675907135009766e-01,2.528551816940307617e-01,5.491498112678527832e-01
2.707984745502471924e-01,6.942272782325744629e-01,3.644169270992279053e-01,4.935325682163238525e-01,6.076653599739074707e-01,5.048486590385437012e-01,7.306767106056213379e-01,3.157063424587249756e-01,1.975921690464019775e-01,5.173935294151306152e-01,4.402288794517517090e-01,1.573851704597473145e-01,7.464456558227539062e-01,4.187077879905700684e-01,2.594917118549346924e-01,2.376213073730468750e-01,4.077451229095458984e-01,7.945696115493774414e-01,2.662544846534729004e-01,5.904905200004577637e-01
2.725343406200408936e-01,6.903798580169677734e-01,3.741165995597839355e-01,4.898824393749237061e-01,6.216715574264526367e-01,4.967284798622131348e-01,7.228338718414306641e-01,3.095742762088775635e-01,1.915152370929718018e-01,5.324869751930236816e-01,4.672124385833740234e-01,1.671067625284194946e-01,7.557160854339599609e-01,4.148403406143188477e-01,2.303607910871505737e-01,2.311442792415618896e-01,4.037965834140777588e-01,8.083868026733398438e-01,2.598718702793121338e-01,5.489881038665771484e-01
2.014810442924499512e-01,5.527278184890747070e-01,3.621620237827301025e-01,5.269575715065002441e-01,5.465888381004333496e-01,4.505855739116668701e-01,6.874320507049560547e-01,2.965753972530364990e-01,5.745019763708114624e-02,6.054703593254089355e-01,4.674258232116699219e-01,1.246738210320472717e-01,7.265631556510925293e-01,4.972482025623321533e-01,4.138199687004089355e-01,2.004503607749938965e-01,4.048103988170623779e-01,7.794859409332275391e-01,1.779644787311553955e-01,6.109744906425476074e-01
1.914966255426406860e-01,5.707070231437683105e-01,3.741090893745422363e-01,5.226406455039978027e-01,5.552800297737121582e-01,4.448035657405853271e-01,6.805645227432250977e-01,2.854614257812500000e-01,7.499454170465469360e-02,6.300348043441772461e-01,4.777469933032989502e-01,1.422124058008193970e-01,7.268554568290710449e-01,4.992941319942474365e-01,3.714511096477508545e-01,2.091129720211029053e-01,4.002702832221984863e-01,7.758352160453796387e-01,1.841092109680175781e-01,5.983131527900695801e-01
1.763976067304611206e-01,5.582537055015563965e-01,3.632247447967529297e-01,5.276504755020141602e-01,5.518725514411926270e-01,4.357767701148986816e-01,6.821446418762207031e-01,2.827797830104827881e-01,7.178251445293426514e-02,6.550291776657104492e-01,4.892049729824066162e-01,1.303993612527847290e-01,7.350833415985107422e-01,4.842429161071777344e-01,3.551205098628997803e-01,2.207029610872268677e-01,3.829784691333770752e-01,7.606878280639648438e-01,1.860580593347549438e-01,5.911579132080078125e-01
1.994041949510574341e-01,5.793016552925109863e-01,3.495437204837799072e-01,5.336449742317199707e-01,5.520900487899780273e-01,4.603346586227416992e-01,6.824836730957031250e-01,3.109565079212188721e-01,5.246413499116897583e-02,6.010060310363769531e-01,4.885433018207550049e-01,1.325969845056533813e-01,7.258160114288330078e-01,4.960266649723052979e-01,4.161015152931213379e-01,1.886089295148849487e-01,4.060540497303009033e-01,7.982929348945617676e-01,1.657197922468185425e-01,6.137464642524719238e-01
3.108201920986175537e-01,7.691175937652587891e-01,3.533638417720794678e-01,5.568902492523193359e-01,5.931509733200073242e-01,4.812430739402770996e-01,6.951729059219360352e-01,3.464564383029937744e-01,2.951069772243499756e-01,5.967569947242736816e-01,5.136729478836059570e-01,3.142982721328735352e-01,6.820677518844604492e-01,4.149097502231597900e-01,3.006015419960021973e-01,3.544509708881378174e-01,4.194397032260894775e-01,7.230556011199951172e-01,2.629506289958953857e-01,6.548704504966735840e-01
3.110806941986083984e-01,7.305962443351745605e-01,3.426348567008972168e-01,5.249586701393127441e-01,5.760267376899719238e-01,4.545781910419464111e-01,6.839676499366760254e-01,3.407175540924072266e-01,2.580438852310180664e-01,5.940533876419067383e-01,4.801941812038421631e-01,3.132920861244201660e-01,6.766748428344726562e-01,4.243297278881072998e-01,2.971636950969696045e-01,3.529477417469024658e-01,4.004718065261840820e-01,6.980420947074890137e-01,2.395464777946472168e-01,6.727269887924194336e-01
3.239921033382415771e-01,7.373793721199035645e-01,3.294723331928253174e-01,5.406357645988464355e-01,5.786712765693664551e-01,4.591279327869415283e-01,6.827453374862670898e-01,3.488064110279083252e-01,2.745284736156463623e-01,5.920355319976806641e-01,4.948997795581817627e-01,3.257213532924652100e-01,6.704695224761962891e-01,4.211259782314300537e-01,3.098987936973571777e-01,3.622055649757385254e-01,4.063112437725067139e-01,7.170760631561279297e-01,2.302680164575576782e-01,6.688178181648254395e-01
3.312125205993652344e-01,7.368824481964111328e-01,3.472286164760589600e-01,5.459319353103637695e-01,5.810706019401550293e-01,4.608308672904968262e-01,6.767216920852661133e-01,3.495121002197265625e-01,2.752835154533386230e-01,5.959838628768920898e-01,4.984481930732727051e-01,3.457436859607696533e-01,6.730517745018005371e-01,4.266103804111480713e-01,3.187649846076965332e-01,3.639800846576690674e-01,4.118392467498779297e-01,7.099905014038085938e-01,2.323774099349975586e-01,6.710647940635681152e-01
3.501736521720886230e-01,6.747233867645263672e-01,3.967611193656921387e-01,6.219208240509033203e-01,6.966781020164489746e-01,6.303928494453430176e-01,6.428346633911132812e-01,3.632552027702331543e-01,2.862001955509185791e-01,5.507882237434387207e-01,3.807616233825683594e-01,3.179612755775451660e-01,7.348843812942504883e-01,4.707601964473724365e-01,3.060058951377868652e-01,3.574320673942565918e-01,5.178036689758300781e-01,8.146352171897888184e-01,2.362022697925567627e-01,5.852971673011779785e-01
3.742144703865051270e-01,6.717127561569213867e-01,3.705292642116546631e-01,6.270251870155334473e-01,6.779840588569641113e-01,6.004458069801330566e-01,6.439702510833740234e-01,3.529811501502990723e-01,2.829478979110717773e-01,5.485984683036804199e-01,4.051192402839660645e-01,3.128307163715362549e-01,7.213578820228576660e-01,4.551050364971160889e-01,3.152035772800445557e-01,3.580683171749114990e-01,5.136722922325134277e-01,8.296694159507751465e-01,2.189493179321289062e-01,5.809588432312011719e-01
4.006810188293457031e-01,7.011297941207885742e-01,3.896828591823577881e-01,6.210475564002990723e-01,6.603450775146484375e-01,6.014526486396789551e-01,6.671825647354125977e-01,3.434788286685943604e-01,2.997503280639648438e-01,5.048885345458984375e-01,3.912045061588287354e-01,2.962994277477264404e-01,7.171335816383361816e-01,4.623186588287353516e-01,3.265252113342285156e-01,3.503916859626770020e-01,5.132018923759460449e-01,8.673833608627319336e-01,2.296264171600341797e-01,6.040433049201965332e-01
3.623125851154327393e-01,6.742393374443054199e-01,3.864800333976745605e-01,6.356165409088134766e-01,6.984528899192810059e-01,6.549267172813415527e-01,6.376438140869140625e-01,3.750402927398681641e-01,3.022693693637847900e-01,5.367451906204223633e-01,3.748134374618530273e-01,3.262400925159454346e-01,7.499811053276062012e-01,4.702257215976715088e-01,3.083118498325347900e-01,3.673718273639678955e-01,5.375132560729980469e-01,8.202613592147827148e-01,2.427569776773452759e-01,5.895802974700927734e-01
2.670416235923767090e-01,6.123471856117248535e-01,3.173260390758514404e-01,5.702850818634033203e-01,5.681139826774597168e-01,5.016317367553710938e-01,6.435535550117492676e-01,3.318673074245452881e-01,1.521729677915573120e-01,6.264109015464782715e-01,4.466500282287597656e-01,2.322087883949279785e-01,7.378025054931640625e-01,4.675090312957763672e-01,3.970896601676940918e-01,2.787406146526336670e-01,4.747306108474731445e-01,7.256799340248107910e-01,1.897180229425430298e-01,6.376122236251831055e-01
2.591187059879302979e-01,5.995252728462219238e-01,3.166480064392089844e-01,5.787121653556823730e-01,5.417138338088989258e-01,5.059366822242736816e-01,6.508761048316955566e-01,3.251796066761016846e-01,1.519694328308105469e-01,6.484006643295288086e-01,4.526539146900177002e-01,2.412323057651519775e-01,7.297900319099426270e-01,4.930443763732910156e-01,4.206997752189636230e-01,2.708846628665924072e-01,4.794628620147705078e-01,7.058773636817932129e-01,2.030105739831924438e-01,6.523866653442382812e-01
2.801868319511413574e-01,6.103092432022094727e-01,2.945767045021057129e-01,5.738803148269653320e-01,5.826039910316467285e-01,4.833343923091888428e-01,6.368858814239501953e-01,3.609766662120819092e-01,1.186675727367401123e-01,6.410489082336425781e-01,4.600966274738311768e-01,2.123369723558425903e-01,7.483052015304565430e-01,4.619888961315155029e-01,4.049679338932037354e-01,2.727493047714233398e-01,4.909995496273040771e-01,7.598198652267456055e-01,1.630427986383438110e-01,6.498930454254150391e-01
2.246234714984893799e-01,5.876730084419250488e-01,3.423165082931518555e-01,5.605128407478332520e-01,5.419852733612060547e-01,4.970108270645141602e-01,6.621403694152832031e-01,3.165885806083679199e-01,1.511507183313369751e-01,6.546176075935363770e-01,4.369138777256011963e-01,2.385394126176834106e-01,7.232520580291748047e-01,5.022760033607482910e-01,4.110109508037567139e-01,2.750693857669830322e-01,4.631662964820861816e-01,6.997509598731994629e-01,2.184959053993225098e-01,6.475870609283447266e-01
3.514221310615539551e-01,5.712769627571105957e-01,3.779358565807342529e-01,6.212769150733947754e-01,5.862183570861816406e-01,6.337391138076782227e-01,6.294298768043518066e-01,2.816147208213806152e-01,2.213662862777709961e-01,5.181591510772705078e-01,3.687766194343566895e-01,2.653638422489166260e-01,7.123883366584777832e-01,5.243133902549743652e-01,4.179305136203765869e-01,2.938248515129089355e-01,5.253256559371948242e-01,8.088963031768798828e-01,1.896209269762039185e-01,5.578608512878417969e-01
3.806869685649871826e-01,5.572236180305480957e-01,3.932722210884094238e-01,6.121610403060913086e-01,5.933405160903930664e-01,6.502025723457336426e-01,6.117237210273742676e-01,2.883968353271484375e-01,2.520277798175811768e-01,4.773941636085510254e-01,3.340766727924346924e-01,3.043495714664459229e-01,7.256728410720825195e-01,5.366770029067993164e-01,3.977756202220916748e-01,3.142327964305877686e-01,5.138707756996154785e-01,8.025636076927185059e-01,1.823944747447967529e-01,5.676569938659667969e-01
3.712241053581237793e-01,5.775911211967468262e-01,3.734095692634582520e-01,6.049382686614990234e-01,6.033711433410644531e-01,6.528736352920532227e-01,6.148971915245056152e-01,2.947078645229339600e-01,2.335804253816604614e-01,4.836238026618957520e-01,3.328630924224853516e-01,2.909425199031829834e-01,7.320490479469299316e-01,5.237489342689514160e-01,3.650082945823669434e-01,3.078887462615966797e-01,5.178506970405578613e-01,8.144098520278930664e-01,1.817840337753295898e-01,5.716373324394226074e-01
3.850183486938476562e-01,5.978993773460388184e-01,3.711180984973907471e-01,6.080342531204223633e-01,6.296646595001220703e-01,6.687590479850769043e-01,6.050509214401245117e-01,3.032231628894805908e-01,2.244510948657989502e-01,5.020866394042968750e-01,3.223004341125488281e-01,3.045853674411773682e-01,7.406538724899291992e-01,5.189940929412841797e-01,3.388417363166809082e-01,3.213577568531036377e-01,5.554850101470947266e-01,8.211932778358459473e-01,1.819946765899658203e-01,5.856043696403503418e-01
3.043718934059143066e-01,6.710980534553527832e-01,3.486280143260955811e-01,5.099187493324279785e-01,6.096988916397094727e-01,4.954557418823242188e-01,7.298611402511596680e-01,3.486221432685852051e-01,2.273786514997482300e-01,5.036131143569946289e-01,4.633514583110809326e-01,2.048623859882354736e-01,7.495866417884826660e-01,3.885665237903594971e-01,2.900328040122985840e-01,2.502277493476867676e-01,4.271765947341918945e-01,7.904624342918395996e-01,3.016927242279052734e-01,5.962712168693542480e-01
2.855162620544433594e-01,6.698448061943054199e-01,3.593617081642150879e-01,4.909674823284149170e-01,6.129835247993469238e-01,4.844377636909484863e-01,7.198276519775390625e-01,3.455161452293395996e-01,2.263491600751876831e-01,4.968222379684448242e-01,4.574395716190338135e-01,2.113303542137145996e-01,7.376369237899780273e-01,3.804109394550323486e-01,2.726713418960571289e-01,2.649902403354644775e-01,4.087992012500762939e-01,7.651086449623107910e-01,3.051523864269256592e-01,6.161206364631652832e-01
