8.040792942047119141e-01,5.357120037078857422e-01,4.404864013195037842e-01,3.977972269058227539e-01,4.041018187999725342e-01,4.396287798881530762e-01,5.603685379028320312e-01,6.392598748207092285e-01,3.768769204616546631e-01,1.815150082111358643e-01,3.694905042648315430e-01,5.342400670051574707e-01,4.116212427616119385e-01,3.674207329750061035e-01,3.023934662342071533e-01,1.978237181901931763e-01,4.596915841102600098e-01,2.644400596618652344e-01,6.590908169746398926e-01,6.515530347824096680e-01,4.052472114562988281e-01,3.937941491603851318e-01,8.052656650543212891e-01,4.472504854202270508e-01,3.911298513412475586e-01
7.908279299736022949e-01,5.468086004257202148e-01,4.516718387603759766e-01,4.067707061767578125e-01,4.129090309143066406e-01,4.521178901195526123e-01,5.310977697372436523e-01,6.408702135086059570e-01,3.983694612979888916e-01,1.786285191774368286e-01,3.316163718700408936e-01,5.283822417259216309e-01,3.897796273231506348e-01,3.740426301956176758e-01,2.791602015495300293e-01,2.038748860359191895e-01,4.473320543766021729e-01,2.805151939392089844e-01,6.604922413825988770e-01,6.345363259315490723e-01,4.246265292167663574e-01,3.813294768333435059e-01,7.927460074424743652e-01,4.081639647483825684e-01,4.031008183956146240e-01
8.176348209381103516e-01,5.019367933273315430e-01,4.008989930152893066e-01,4.545569121837615967e-01,4.301633536815643311e-01,4.308421611785888672e-01,6.524854898452758789e-01,5.647975206375122070e-01,3.995218575000762939e-01,1.062921062111854553e-01,3.358617424964904785e-01,4.922273159027099609e-01,4.475131332874298096e-01,2.566583752632141113e-01,2.199083417654037476e-01,1.043241396546363831e-01,3.896763324737548828e-01,1.803100109100341797e-01,6.463126540184020996e-01,6.635456681251525879e-01,3.629972040653228760e-01,4.505136907100677490e-01,9.545673727989196777e-01,3.839153051376342773e-01,4.163438081741333008e-01
7.961654067039489746e-01,5.034559965133666992e-01,4.105273187160491943e-01,4.715072512626647949e-01,4.249226748943328857e-01,4.317788481712341309e-01,6.335638165473937988e-01,5.682865381240844727e-01,3.749735355377197266e-01,9.539754688739776611e-02,3.451212644577026367e-01,4.818814992904663086e-01,4.504164457321166992e-01,2.533231675624847412e-01,2.277910262346267700e-01,1.103108450770378113e-01,3.998974859714508057e-01,1.758596748113632202e-01,6.600460410118103027e-01,6.514246463775634766e-01,3.698855936527252197e-01,4.515762031078338623e-01,9.460875391960144043e-01,3.906671106815338135e-01,4.252150058746337891e-01
8.127858042716979980e-01,5.024321675300598145e-01,3.954082727432250977e-01,4.584454894065856934e-01,4.319189786911010742e-01,4.391601979732513428e-01,6.463559269905090332e-01,5.724911689758300781e-01,4.017058312892913818e-01,9.956306964159011841e-02,3.413940072059631348e-01,5.066645741462707520e-01,4.506383836269378662e-01,2.615900635719299316e-01,2.382616549730300903e-01,1.261647194623947144e-01,3.982222676277160645e-01,1.925621479749679565e-01,6.498311161994934082e-01,6.658633947372436523e-01,3.701963424682617188e-01,4.436233043670654297e-01,9.385348558425903320e-01,3.851808905601501465e-01,4.176423251628875732e-01
8.128347396850585938e-01,4.840767085552215576e-01,4.049617946147918701e-01,4.600548148155212402e-01,4.206524789333343506e-01,4.311245977878570557e-01,6.675828099250793457e-01,5.554654002189636230e-01,4.002092778682708740e-01,1.102964729070663452e-01,3.524317443370819092e-01,5.019841194152832031e-01,4.478968381881713867e-01,2.543615400791168213e-01,2.176264077425003052e-01,1.053227335214614868e-01,3.889940381050109863e-01,1.723279654979705811e-01,6.404550075531005859e-01,6.669882535934448242e-01,3.595122694969177246e-01,4.544956088066101074e-01,9.581151604652404785e-01,4.030342996120452881e-01,4.004365205764770508e-01
8.622447252273559570e-01,5.041610002517700195e-01,3.625751435756683350e-01,4.116101861000061035e-01,4.888677895069122314e-01,4.502637088298797607e-01,6.629093885421752930e-01,6.523909568786621094e-01,3.256748616695404053e-01,1.481619924306869507e-01,2.203790396451950073e-01,4.817197918891906738e-01,4.119782149791717529e-01,4.069587886333465576e-01,3.101455569267272949e-01,1.758230179548263550e-01,3.936351537704467773e-01,2.913677394390106201e-01,6.364112496376037598e-01,7.076078653335571289e-01,3.514255285263061523e-01,3.572938442230224609e-01,9.044907689094543457e-01,3.041663169860839844e-01,4.834095239639282227e-01
8.499463200569152832e-01,4.985564053058624268e-01,3.735107481479644775e-01,4.139929413795471191e-01,4.585533738136291504e-01,4.429855942726135254e-01,6.604068875312805176e-01,6.590527892112731934e-01,2.668053805828094482e-01,1.172501370310783386e-01,2.582583725452423096e-01,4.633540809154510498e-01,4.477909505367279053e-01,3.491168916225433350e-01,2.792285680770874023e-01,1.747284233570098877e-01,4.228928387165069580e-01,2.155669629573822021e-01,6.784856319427490234e-01,6.965103745460510254e-01,3.658677935600280762e-01,3.981428742408752441e-01,9.384244084358215332e-01,3.318691551685333252e-01,5.145760774612426758e-01
8.517167568206787109e-01,5.041972994804382324e-01,3.750103712081909180e-01,4.118631482124328613e-01,4.720180928707122803e-01,4.414158761501312256e-01,6.472022533416748047e-01,6.611904501914978027e-01,2.571350932121276855e-01,1.108553409576416016e-01,2.554472684860229492e-01,4.543694555759429932e-01,4.538724422454833984e-01,3.458867073059082031e-01,2.869634330272674561e-01,1.862988471984863281e-01,4.255923330783843994e-01,2.094451189041137695e-01,6.838739514350891113e-01,6.980044245719909668e-01,3.796040415763854980e-01,3.982343971729278564e-01,9.330881237983703613e-01,3.224698007106781006e-01,5.355935096740722656e-01
8.524823784828186035e-01,4.922725856304168701e-01,3.625146746635437012e-01,4.181320071220397949e-01,4.938460290431976318e-01,4.474092721939086914e-01,6.388980746269226074e-01,6.452454924583435059e-01,3.184121251106262207e-01,1.489899754524230957e-01,2.423760890960693359e-01,4.794016778469085693e-01,4.188758134841918945e-01,3.831976056098937988e-01,3.043772876262664795e-01,1.818610727787017822e-01,4.098367691040039062e-01,2.671977579593658447e-01,6.352485418319702148e-01,6.913790106773376465e-01,3.472563326358795166e-01,3.620259165763854980e-01,8.933975696563720703e-01,3.112607002258300781e-01,5.036023855209350586e-01
7.863319516181945801e-01,5.629016160964965820e-01,4.387565851211547852e-01,4.511937499046325684e-01,3.085997998714447021e-01,4.581611156463623047e-01,5.627295374870300293e-01,5.852095484733581543e-01,4.245382845401763916e-01,1.900246590375900269e-01,3.714830577373504639e-01,5.416235923767089844e-01,4.287333488464355469e-01,2.941341102123260498e-01,2.062987238168716431e-01,1.865801811218261719e-01,4.519467353820800781e-01,2.229814976453781128e-01,6.644609570503234863e-01,6.177794933319091797e-01,4.625346958637237549e-01,4.188518524169921875e-01,7.878732681274414062e-01,4.749160706996917725e-01,3.207931220531463623e-01
7.895990014076232910e-01,5.451595187187194824e-01,4.317718744277954102e-01,4.460155367851257324e-01,3.188684582710266113e-01,4.523904621601104736e-01,5.759670734405517578e-01,5.900042057037353516e-01,4.204314351081848145e-01,1.919047981500625610e-01,3.711740374565124512e-01,5.434315800666809082e-01,4.284253418445587158e-01,2.940790653228759766e-01,2.035040408372879028e-01,1.753310859203338623e-01,4.429354965686798096e-01,2.101375907659530640e-01,6.545453071594238281e-01,6.174616217613220215e-01,4.501913487911224365e-01,4.311596751213073730e-01,8.018012642860412598e-01,4.649192392826080322e-01,3.339073956012725830e-01
7.745781540870666504e-01,5.663868188858032227e-01,4.393372833728790283e-01,4.511435031890869141e-01,3.033212721347808838e-01,4.607483744621276855e-01,5.703990459442138672e-01,5.903227925300598145e-01,4.199627637863159180e-01,1.990082859992980957e-01,3.608638048171997070e-01,5.485085248947143555e-01,4.342469871044158936e-01,3.144240677356719971e-01,2.198927551507949829e-01,1.941766589879989624e-01,4.518102407455444336e-01,2.367207407951354980e-01,6.588295698165893555e-01,6.141159534454345703e-01,4.570084512233734131e-01,4.180175960063934326e-01,7.777066826820373535e-01,4.824219644069671631e-01,3.116714060306549072e-01
7.801396250724792480e-01,5.724568367004394531e-01,4.403218030929565430e-01,4.500766098499298096e-01,3.066310584545135498e-01,4.601238071918487549e-01,5.623495578765869141e-01,5.912115573883056641e-01,4.194939434528350830e-01,1.955118030309677124e-01,3.653415143489837646e-01,5.475521683692932129e-01,4.287217855453491211e-01,3.150703012943267822e-01,2.179311364889144897e-01,1.926148682832717896e-01,4.580156505107879639e-01,2.361790239810943604e-01,6.630508303642272949e-01,6.144949793815612793e-01,4.582704305648803711e-01,4.112130105495452881e-01,7.767582535743713379e-01,4.859559535980224609e-01,3.114039897918701172e-01
8.190529942512512207e-01,5.538651347160339355e-01,4.032993316650390625e-01,4.278735518455505371e-01,4.071505963802337646e-01,4.272539317607879639e-01,5.987340807914733887e-01,5.942299365997314453e-01,4.008865952491760254e-01,1.213270425796508789e-01,3.738497793674468994e-01,5.377165675163269043e-01,4.202426373958587646e-01,2.917666137218475342e-01,2.183351218700408936e-01,1.209717094898223877e-01,4.428143799304962158e-01,1.864484399557113647e-01,6.537818908691406250e-01,6.391153335571289062e-01,4.116009175777435303e-01,4.292426705360412598e-01,8.929483890533447266e-01,4.384985566139221191e-01,3.814268708229064941e-01
8.274034857749938965e-01,5.365075469017028809e-01,3.936729133129119873e-01,4.210900664329528809e-01,4.174757599830627441e-01,4.214964210987091064e-01,6.118180751800537109e-01,6.015130281448364258e-01,3.879340887069702148e-01,1.334753185510635376e-01,3.536351621150970459e-01,5.253646373748779297e-01,4.236168861389160156e-01,2.926342487335205078e-01,2.278719991445541382e-01,1.281771510839462280e-01,4.215467870235443115e-01,1.902018785476684570e-01,6.460397839546203613e-01,6.524500250816345215e-01,4.077225029468536377e-01,4.312812983989715576e-01,8.961963653564453125e-01,4.066640734672546387e-01,4.018556773662567139e-01
8.144326210021972656e-01,5.428618788719177246e-01,3.866847455501556396e-01,4.254948794841766357e-01,4.102890789508819580e-01,4.270299673080444336e-01,6.167690753936767578e-01,6.020038723945617676e-01,3.963156938552856445e-01,1.388746649026870728e-01,3.466186821460723877e-01,5.328999161720275879e-01,4.242935776710510254e-01,3.047824501991271973e-01,2.245220839977264404e-01,1.483033895492553711e-01,4.367899894714355469e-01,1.918465197086334229e-01,6.365892291069030762e-01,6.391109228134155273e-01,4.165135920047760010e-01,4.229455888271331787e-01,8.796111345291137695e-01,4.300577044486999512e-01,3.857622146606445312e-01
8.380498290061950684e-01,5.378649830818176270e-01,4.093354940414428711e-01,4.122679233551025391e-01,4.230964481830596924e-01,4.270732402801513672e-01,6.101490855216979980e-01,6.161609292030334473e-01,3.956592977046966553e-01,1.279900074005126953e-01,3.534498810768127441e-01,5.223107337951660156e-01,4.166919589042663574e-01,3.094615638256072998e-01,2.407583296298980713e-01,1.344054490327835083e-01,4.238336384296417236e-01,2.085502296686172485e-01,6.605502963066101074e-01,6.628598570823669434e-01,4.074518084526062012e-01,4.215949177742004395e-01,8.953365087509155273e-01,4.037988185882568359e-01,4.033586680889129639e-01
8.637779951095581055e-01,5.633379220962524414e-01,4.238551259040832520e-01,3.944948315620422363e-01,4.576497972011566162e-01,4.489185214042663574e-01,5.716276168823242188e-01,6.696524620056152344e-01,3.880279958248138428e-01,1.250474750995635986e-01,2.805416882038116455e-01,4.747033119201660156e-01,3.952904939651489258e-01,3.755070567131042480e-01,2.560350596904754639e-01,1.888473629951477051e-01,4.390543103218078613e-01,2.547655999660491943e-01,6.948148012161254883e-01,6.647032499313354492e-01,4.127913415431976318e-01,3.727670609951019287e-01,8.654397726058959961e-01,3.562805652618408203e-01,4.571745693683624268e-01
8.452668190002441406e-01,5.498948097229003906e-01,4.293864071369171143e-01,3.941535651683807373e-01,4.634628295898437500e-01,4.544232487678527832e-01,5.659945011138916016e-01,6.664963364601135254e-01,3.881320655345916748e-01,1.320347785949707031e-01,2.831061482429504395e-01,4.795758426189422607e-01,3.902047574520111084e-01,3.815813064575195312e-01,2.638237774372100830e-01,2.045222520828247070e-01,4.410094022750854492e-01,2.642585933208465576e-01,6.867941617965698242e-01,6.609395146369934082e-01,4.097165167331695557e-01,3.668738007545471191e-01,8.560470342636108398e-01,3.572287559509277344e-01,4.620155990123748779e-01
8.555473089218139648e-01,5.487247705459594727e-01,4.166614115238189697e-01,3.932218253612518311e-01,4.369456768035888672e-01,4.388594925403594971e-01,5.914986133575439453e-01,6.556594967842102051e-01,3.949581980705261230e-01,1.371409744024276733e-01,3.022202849388122559e-01,4.911351203918457031e-01,3.985202014446258545e-01,3.516073524951934814e-01,2.384735643863677979e-01,1.817607283592224121e-01,4.298838078975677490e-01,2.299041897058486938e-01,6.804600954055786133e-01,6.600126028060913086e-01,4.340937137603759766e-01,3.918159008026123047e-01,8.652064204216003418e-01,3.685924410820007324e-01,4.399812221527099609e-01
8.493825197219848633e-01,5.531917214393615723e-01,4.335720241069793701e-01,4.049450159072875977e-01,4.500045180320739746e-01,4.501399099826812744e-01,5.685985684394836426e-01,6.631680130958557129e-01,3.823998570442199707e-01,1.223907843232154846e-01,2.932225763797760010e-01,4.765776693820953369e-01,3.967660963535308838e-01,3.664298653602600098e-01,2.606931030750274658e-01,1.879593431949615479e-01,4.379886388778686523e-01,2.587728798389434814e-01,6.978874206542968750e-01,6.646807193756103516e-01,4.141616225242614746e-01,3.735397458076477051e-01,8.653866648674011230e-01,3.591066300868988037e-01,4.564657807350158691e-01
8.842201828956604004e-01,4.950156509876251221e-01,3.939553499221801758e-01,3.975796997547149658e-01,3.833074867725372314e-01,4.110400378704071045e-01,6.633173823356628418e-01,6.032077074050903320e-01,4.046607017517089844e-01,1.583117842674255371e-01,3.780301809310913086e-01,5.317710638046264648e-01,4.512497186660766602e-01,2.451618015766143799e-01,1.986851394176483154e-01,7.453485578298568726e-02,3.796015977859497070e-01,1.463420838117599487e-01,6.442211866378784180e-01,6.867579221725463867e-01,3.934479057788848877e-01,4.864619672298431396e-01,9.292506575584411621e-01,3.920745551586151123e-01,3.993424475193023682e-01
8.902809023857116699e-01,4.979164302349090576e-01,3.912653326988220215e-01,3.965832293033599854e-01,3.801869750022888184e-01,4.053844809532165527e-01,6.751470565795898438e-01,6.077682971954345703e-01,4.126855134963989258e-01,1.762726902961730957e-01,3.435629904270172119e-01,5.128271579742431641e-01,4.383676350116729736e-01,2.633886933326721191e-01,1.909172981977462769e-01,5.847754701972007751e-02,3.753711879253387451e-01,1.810727864503860474e-01,6.384629011154174805e-01,6.804824471473693848e-01,3.647804856300354004e-01,4.596837460994720459e-01,9.394331574440002441e-01,3.692899346351623535e-01,3.993771672248840332e-01
8.861851692199707031e-01,4.984857738018035889e-01,3.877549767494201660e-01,4.013547003269195557e-01,3.914423584938049316e-01,4.104446768760681152e-01,6.676484942436218262e-01,5.950792431831359863e-01,3.950524926185607910e-01,1.591646820306777954e-01,3.673883378505706787e-01,5.145146250724792480e-01,4.530135393142700195e-01,2.499456703662872314e-01,1.931682825088500977e-01,7.388687878847122192e-02,3.818882107734680176e-01,1.444720476865768433e-01,6.467224359512329102e-01,6.811279058456420898e-01,3.750234246253967285e-01,4.738208949565887451e-01,9.376430511474609375e-01,3.918422460556030273e-01,4.117185771465301514e-01
8.887715339660644531e-01,4.917934238910675049e-01,3.856133520603179932e-01,3.906120955944061279e-01,3.960779905319213867e-01,4.035243093967437744e-01,6.720202565193176270e-01,6.001206040382385254e-01,4.177709519863128662e-01,1.706083714962005615e-01,3.536697030067443848e-01,5.217369198799133301e-01,4.444846510887145996e-01,2.486819326877593994e-01,1.936370730400085449e-01,6.326971203088760376e-02,3.769991099834442139e-01,1.632011085748672485e-01,6.301796436309814453e-01,6.813566684722900391e-01,3.623372614383697510e-01,4.715563952922821045e-01,9.419820904731750488e-01,3.701683878898620605e-01,4.031276106834411621e-01
8.440515995025634766e-01,5.517590641975402832e-01,4.447328150272369385e-01,4.056520164012908936e-01,4.054506421089172363e-01,4.268317222595214844e-01,6.879945993423461914e-01,6.279368400573730469e-01,3.692539036273956299e-01,1.227422878146171570e-01,3.307139575481414795e-01,5.669900178909301758e-01,4.653863906860351562e-01,3.516042232513427734e-01,2.657305300235748291e-01,1.010421849787235260e-02,3.604140877723693848e-01,2.453835457563400269e-01,6.704829931259155273e-01,6.882936358451843262e-01,3.188475668430328369e-01,4.672642648220062256e-01,9.728006124496459961e-01,3.851864635944366455e-01,3.997995555400848389e-01
8.386768102645874023e-01,5.493264198303222656e-01,4.400247335433959961e-01,4.110039770603179932e-01,3.904176354408264160e-01,4.289907813072204590e-01,6.963095068931579590e-01,6.310641169548034668e-01,3.800740540027618408e-01,1.348714232444763184e-01,3.121681213378906250e-01,5.635118484497070312e-01,4.587179422378540039e-01,3.601028919219970703e-01,2.632647454738616943e-01,1.585688814520835876e-02,3.595809936523437500e-01,2.654933035373687744e-01,6.619316339492797852e-01,6.850311160087585449e-01,3.169298171997070312e-01,4.587870538234710693e-01,9.627497196197509766e-01,3.807512521743774414e-01,3.834524452686309814e-01
8.516844511032104492e-01,5.318297147750854492e-01,4.376638531684875488e-01,4.086643755435943604e-01,3.803095817565917969e-01,4.234192073345184326e-01,7.198240160942077637e-01,6.517280936241149902e-01,3.737967908382415771e-01,1.494179368019104004e-01,3.050890564918518066e-01,5.622630119323730469e-01,4.583185315132141113e-01,3.664344251155853271e-01,2.532980442047119141e-01,1.420127972960472107e-02,3.626378476619720459e-01,2.676789462566375732e-01,6.629024744033813477e-01,6.832934021949768066e-01,3.086720705032348633e-01,4.462229609489440918e-01,9.667472243309020996e-01,3.775780200958251953e-01,3.905127942562103271e-01
8.289425969123840332e-01,5.560117959976196289e-01,4.439718723297119141e-01,4.099171161651611328e-01,4.057197272777557373e-01,4.316608011722564697e-01,6.795356869697570801e-01,6.266694068908691406e-01,3.702136874198913574e-01,1.212139278650283813e-01,3.266473710536956787e-01,5.552794933319091797e-01,4.592556655406951904e-01,3.509462773799896240e-01,2.778182625770568848e-01,2.170513942837715149e-02,3.811252117156982422e-01,2.644745111465454102e-01,6.621865034103393555e-01,6.884853839874267578e-01,3.026823997497558594e-01,4.587894380092620850e-01,9.777148365974426270e-01,3.997230529785156250e-01,3.815019726753234863e-01
7.232532501220703125e-01,4.874071478843688965e-01,4.211934208869934082e-01,4.965507090091705322e-01,3.250527977943420410e-01,4.653292596340179443e-01,6.019745469093322754e-01,5.645647644996643066e-01,3.887636959552764893e-01,1.695244908332824707e-01,3.480204641819000244e-01,4.895781576633453369e-01,4.346750378608703613e-01,2.495975494384765625e-01,1.885510385036468506e-01,1.799753755331039429e-01,4.235884845256805420e-01,1.917311549186706543e-01,6.458823084831237793e-01,5.953046083450317383e-01,4.131089150905609131e-01,4.509398341178894043e-01,8.590754866600036621e-01,4.321389496326446533e-01,3.751202821731567383e-01
7.364838719367980957e-01,4.878571033477783203e-01,4.324098229408264160e-01,5.120049715042114258e-01,3.446890413761138916e-01,4.779599905014038086e-01,5.945957899093627930e-01,5.453869700431823730e-01,3.799239099025726318e-01,1.532628983259201050e-01,3.751264214515686035e-01,5.130944252014160156e-01,4.463285803794860840e-01,2.658429443836212158e-01,2.140478938817977905e-01,1.635007411241531372e-01,4.191907942295074463e-01,2.079141288995742798e-01,6.581953763961791992e-01,6.131191253662109375e-01,3.923789262771606445e-01,4.302740991115570068e-01,8.585216999053955078e-01,4.404163956642150879e-01,3.983601629734039307e-01
7.252525091171264648e-01,4.810314178466796875e-01,4.311489462852478027e-01,5.155742168426513672e-01,3.454442620277404785e-01,4.795951545238494873e-01,5.936174392700195312e-01,5.566298365592956543e-01,3.867547512054443359e-01,1.515426337718963623e-01,3.617437481880187988e-01,4.989468157291412354e-01,4.401646852493286133e-01,2.629248499870300293e-01,2.130184322595596313e-01,1.766105592250823975e-01,4.264495074748992920e-01,2.126120924949645996e-01,6.561661958694458008e-01,6.035833954811096191e-01,3.903006911277770996e-01,4.292559921741485596e-01,8.607859611511230469e-01,4.337015450000762939e-01,3.969213962554931641e-01
7.054833769798278809e-01,4.796340465545654297e-01,4.419415593147277832e-01,5.274236798286437988e-01,3.395140171051025391e-01,4.851700663566589355e-01,5.787715911865234375e-01,5.512785911560058594e-01,3.801312446594238281e-01,1.492275595664978027e-01,3.672363162040710449e-01,4.947083890438079834e-01,4.346033632755279541e-01,2.632927000522613525e-01,2.258872985839843750e-01,1.889106780290603638e-01,4.348432719707489014e-01,2.284823656082153320e-01,6.605857014656066895e-01,6.013230085372924805e-01,3.916601836681365967e-01,4.224697053432464600e-01,8.517866134643554688e-01,4.390620589256286621e-01,3.888068497180938721e-01
7.698756456375122070e-01,6.033900976181030273e-01,4.046125710010528564e-01,4.408211410045623779e-01,4.445280432701110840e-01,4.609717428684234619e-01,5.533431768417358398e-01,6.255759000778198242e-01,4.142984449863433838e-01,1.212052032351493835e-01,2.912639081478118896e-01,4.731358885765075684e-01,3.961127996444702148e-01,3.708714246749877930e-01,2.306946665048599243e-01,2.410863786935806274e-01,4.727362692356109619e-01,2.023812681436538696e-01,6.574480533599853516e-01,5.863379836082458496e-01,4.455569088459014893e-01,3.974526226520538330e-01,8.238117098808288574e-01,4.673359394073486328e-01,3.727051317691802979e-01
7.632878422737121582e-01,5.839626193046569824e-01,4.104914367198944092e-01,4.533561170101165771e-01,4.413269758224487305e-01,4.597199559211730957e-01,5.457933545112609863e-01,6.209346652030944824e-01,4.144023060798645020e-01,1.170754209160804749e-01,2.975519597530364990e-01,4.690012931823730469e-01,3.896068930625915527e-01,3.494064211845397949e-01,2.331861406564712524e-01,2.265281379222869873e-01,4.669481813907623291e-01,2.126931995153427124e-01,6.566870212554931641e-01,5.916550159454345703e-01,4.383814930915832520e-01,3.938116729259490967e-01,8.322660923004150391e-01,4.498712122440338135e-01,3.774676918983459473e-01
