8.315947055816650391e-01,4.556111693382263184e-01,6.910321116447448730e-01,1.284207850694656372e-01,6.876766085624694824e-01,7.860207557678222656e-01,1.975151896476745605e-01,6.637078523635864258e-01,5.865377783775329590e-01,6.096906661987304688e-01
8.353512287139892578e-01,4.631641209125518799e-01,6.943732500076293945e-01,1.265479773283004761e-01,6.894470453262329102e-01,7.961190938949584961e-01,1.974897980690002441e-01,6.454154849052429199e-01,5.879175662994384766e-01,6.142836213111877441e-01
8.006437420845031738e-01,5.424848198890686035e-01,7.050951719284057617e-01,1.675984077155590057e-02,5.579259991645812988e-01,7.233389616012573242e-01,2.012398391962051392e-01,6.675281524658203125e-01,6.070918440818786621e-01,6.121681332588195801e-01
8.527348637580871582e-01,5.480262637138366699e-01,7.246057391166687012e-01,7.228817790746688843e-03,5.539088845252990723e-01,7.159048318862915039e-01,1.650660783052444458e-01,6.978511214256286621e-01,6.244413256645202637e-01,6.209926605224609375e-01
8.542255759239196777e-01,5.572043657302856445e-01,7.220449447631835938e-01,2.709613181650638580e-03,5.438296794891357422e-01,7.094449996948242188e-01,1.611189544200897217e-01,7.047638893127441406e-01,6.309491395950317383e-01,6.213575005531311035e-01
8.017839789390563965e-01,5.474873781204223633e-01,7.084573507308959961e-01,2.633761987090110779e-02,5.546835064888000488e-01,7.168202400207519531e-01,2.070500850677490234e-01,6.793121099472045898e-01,6.081621050834655762e-01,6.078060269355773926e-01
8.536556363105773926e-01,3.290375471115112305e-01,6.057356595993041992e-01,2.372103780508041382e-01,7.308684587478637695e-01,7.278966903686523438e-01,1.822823584079742432e-01,6.680247187614440918e-01,5.736582279205322266e-01,4.848138093948364258e-01
8.557106256484985352e-01,3.461339771747589111e-01,6.086967587471008301e-01,2.252029627561569214e-01,7.198383808135986328e-01,7.316744327545166016e-01,1.835012882947921753e-01,6.705777049064636230e-01,5.841673612594604492e-01,4.931361377239227295e-01
8.571117520332336426e-01,3.289263248443603516e-01,5.964335799217224121e-01,2.416951209306716919e-01,7.172685861587524414e-01,7.277287840843200684e-01,1.860162317752838135e-01,6.634908914566040039e-01,5.798133611679077148e-01,4.776952862739562988e-01
8.566648960113525391e-01,3.244193792343139648e-01,5.954294800758361816e-01,2.368929982185363770e-01,7.195948362350463867e-01,7.273250818252563477e-01,1.807151436805725098e-01,6.678382754325866699e-01,5.739319324493408203e-01,4.768969118595123291e-01
8.467174768447875977e-01,3.723444640636444092e-01,6.672725677490234375e-01,1.559351533651351929e-01,6.963508129119873047e-01,7.643788456916809082e-01,1.592522114515304565e-01,6.837521791458129883e-01,5.705291628837585449e-01,5.343658924102783203e-01
8.424879908561706543e-01,4.216687679290771484e-01,6.700445413589477539e-01,1.414064615964889526e-01,6.855692863464355469e-01,7.596579194068908691e-01,1.647376269102096558e-01,6.765619516372680664e-01,5.662951469421386719e-01,5.482308268547058105e-01
8.433343172073364258e-01,4.050192832946777344e-01,6.634415984153747559e-01,1.596284210681915283e-01,6.955643296241760254e-01,7.539017200469970703e-01,1.784776449203491211e-01,6.896007061004638672e-01,5.725888013839721680e-01,5.344690084457397461e-01
8.403556346893310547e-01,4.263829886913299561e-01,6.654227375984191895e-01,1.345295906066894531e-01,6.782813668251037598e-01,7.573595643043518066e-01,1.598169058561325073e-01,6.779155731201171875e-01,5.700558423995971680e-01,5.532045364379882812e-01
8.474732637405395508e-01,4.593543708324432373e-01,6.653456091880798340e-01,8.161575347185134888e-02,6.553112268447875977e-01,6.961208581924438477e-01,1.676805019378662109e-01,6.897153258323669434e-01,5.638337135314941406e-01,5.558808445930480957e-01
8.322197794914245605e-01,4.651713669300079346e-01,6.613270640373229980e-01,8.580280095338821411e-02,6.472048163414001465e-01,6.863091588020324707e-01,1.866677403450012207e-01,6.893304586410522461e-01,5.651996135711669922e-01,5.560151338577270508e-01
8.441101312637329102e-01,4.560738205909729004e-01,6.564365625381469727e-01,1.061926186084747314e-01,6.690106987953186035e-01,7.173820734024047852e-01,1.671195179224014282e-01,6.934832930564880371e-01,5.644695758819580078e-01,5.468189120292663574e-01
8.437458872795104980e-01,4.573805332183837891e-01,6.623274087905883789e-01,8.879803121089935303e-02,6.442862153053283691e-01,7.010642290115356445e-01,1.656105816364288330e-01,6.930665373802185059e-01,5.672201514244079590e-01,5.648620724678039551e-01
8.671548962593078613e-01,4.533914029598236084e-01,6.842591762542724609e-01,1.426155269145965576e-01,7.170956134796142578e-01,7.950525283813476562e-01,1.368757784366607666e-01,6.524781584739685059e-01,5.918591022491455078e-01,5.642244219779968262e-01
8.743760585784912109e-01,4.835600852966308594e-01,6.920163631439208984e-01,1.214993521571159363e-01,7.034649848937988281e-01,7.909443378448486328e-01,1.451324820518493652e-01,6.351538896560668945e-01,5.723022818565368652e-01,5.803292989730834961e-01
8.693632483482360840e-01,4.625599682331085205e-01,6.969665288925170898e-01,1.367619931697845459e-01,7.187809348106384277e-01,7.907018065452575684e-01,1.406431347131729126e-01,6.505573987960815430e-01,5.866060256958007812e-01,5.695628523826599121e-01
8.666496276855468750e-01,4.847018718719482422e-01,6.935888528823852539e-01,1.326368451118469238e-01,7.118624448776245117e-01,7.958339452743530273e-01,1.455030888319015503e-01,6.466141343116760254e-01,5.765780210494995117e-01,5.746009349822998047e-01
8.938620686531066895e-01,4.760482907295227051e-01,6.524670124053955078e-01,7.072169333696365356e-02,5.836207270622253418e-01,8.312596082687377930e-01,9.534165263175964355e-02,6.543915271759033203e-01,6.104966402053833008e-01,6.216142773628234863e-01
8.972790837287902832e-01,4.799456000328063965e-01,6.486714482307434082e-01,7.337324321269989014e-02,5.875142216682434082e-01,8.261553049087524414e-01,1.048799976706504822e-01,6.447619199752807617e-01,6.079787015914916992e-01,6.194571852684020996e-01
9.089427590370178223e-01,4.914699494838714600e-01,6.510882377624511719e-01,6.467895209789276123e-02,5.795979499816894531e-01,8.336683511734008789e-01,9.535618126392364502e-02,6.487522721290588379e-01,6.088134646415710449e-01,6.256119608879089355e-01
8.852138519287109375e-01,4.591107368469238281e-01,6.436145305633544922e-01,7.756622135639190674e-02,5.809066891670227051e-01,8.310138583183288574e-01,9.758188575506210327e-02,6.559563875198364258e-01,6.047692298889160156e-01,6.195793151855468750e-01
8.349402546882629395e-01,3.617168068885803223e-01,6.592642664909362793e-01,2.271502912044525146e-01,7.207022905349731445e-01,7.150193452835083008e-01,2.309701144695281982e-01,6.742592453956604004e-01,5.874231457710266113e-01,5.710159540176391602e-01
8.422325849533081055e-01,3.734376728534698486e-01,6.705262660980224609e-01,1.928643435239791870e-01,6.929017901420593262e-01,7.301725149154663086e-01,2.155108153820037842e-01,6.566796898841857910e-01,6.020056009292602539e-01,5.939988493919372559e-01
8.344532847404479980e-01,3.702624142169952393e-01,6.687205433845520020e-01,1.997993886470794678e-01,6.980642080307006836e-01,7.201898694038391113e-01,2.266471832990646362e-01,6.634733080863952637e-01,5.996576547622680664e-01,5.965678095817565918e-01
8.287152647972106934e-01,3.584959506988525391e-01,6.617701053619384766e-01,2.104155570268630981e-01,6.910347342491149902e-01,7.147842645645141602e-01,2.325150519609451294e-01,6.596379876136779785e-01,5.961815714836120605e-01,5.926977992057800293e-01
8.248372077941894531e-01,3.399139046669006348e-01,6.298577785491943359e-01,1.517133861780166626e-01,7.038292884826660156e-01,6.582768559455871582e-01,2.309383898973464966e-01,7.095324397087097168e-01,5.667244195938110352e-01,4.836011826992034912e-01
8.201705217361450195e-01,3.479258716106414795e-01,6.384549140930175781e-01,1.593497544527053833e-01,7.017751336097717285e-01,6.709387302398681641e-01,2.363597005605697632e-01,7.089935541152954102e-01,5.547289252281188965e-01,5.024015903472900391e-01
8.179988265037536621e-01,3.625075221061706543e-01,6.381811499595642090e-01,1.501466035842895508e-01,7.059157490730285645e-01,6.738878488540649414e-01,2.444489896297454834e-01,6.960123777389526367e-01,5.530502200126647949e-01,5.077373981475830078e-01
8.145699501037597656e-01,3.385579586029052734e-01,6.276752948760986328e-01,1.642019897699356079e-01,7.139478325843811035e-01,6.480571031570434570e-01,2.237306535243988037e-01,7.224881649017333984e-01,5.665971040725708008e-01,4.655129015445709229e-01
8.568657636642456055e-01,3.625775873661041260e-01,6.365709304809570312e-01,1.344090104103088379e-01,6.293584108352661133e-01,7.540285587310791016e-01,1.561114937067031860e-01,6.756504774093627930e-01,5.867049098014831543e-01,5.477164983749389648e-01
8.591787815093994141e-01,3.779786527156829834e-01,6.310022473335266113e-01,1.398143321275711060e-01,6.002306342124938965e-01,7.462826371192932129e-01,1.537810415029525757e-01,6.745436787605285645e-01,5.939472317695617676e-01,5.470535755157470703e-01
8.442497849464416504e-01,3.345052301883697510e-01,6.556662917137145996e-01,1.241730749607086182e-01,6.364426612854003906e-01,7.580134272575378418e-01,1.628424972295761108e-01,6.848890185356140137e-01,5.670856833457946777e-01,5.469903945922851562e-01
8.725043535232543945e-01,3.810041546821594238e-01,6.340684890747070312e-01,1.298974603414535522e-01,5.918945670127868652e-01,7.486605048179626465e-01,1.608138084411621094e-01,6.719061136245727539e-01,6.137288808822631836e-01,5.528182387351989746e-01
8.179957866668701172e-01,4.405596852302551270e-01,6.141535043716430664e-01,1.210218071937561035e-01,5.960495471954345703e-01,6.765497922897338867e-01,1.976056993007659912e-01,6.833854317665100098e-01,5.742015838623046875e-01,5.312649011611938477e-01
8.077461719512939453e-01,4.485307335853576660e-01,6.147708892822265625e-01,1.216865181922912598e-01,5.832014083862304688e-01,6.615030169486999512e-01,2.039725035429000854e-01,6.895699501037597656e-01,5.709046721458435059e-01,5.370762944221496582e-01
8.090432286262512207e-01,4.360233545303344727e-01,6.226896047592163086e-01,1.095580160617828369e-01,6.044986248016357422e-01,6.663706898689270020e-01,1.902650445699691772e-01,6.920679211616516113e-01,5.628148913383483887e-01,5.299745798110961914e-01
8.088176250457763672e-01,4.229291975498199463e-01,6.292982697486877441e-01,1.015456989407539368e-01,6.250814199447631836e-01,6.725521087646484375e-01,2.035852223634719849e-01,6.980051398277282715e-01,5.505291819572448730e-01,5.089333653450012207e-01
8.464501500129699707e-01,4.320769011974334717e-01,6.903435587882995605e-01,1.765119582414627075e-01,7.187874317169189453e-01,7.833788990974426270e-01,1.440865993499755859e-01,6.691434383392333984e-01,6.102028489112854004e-01,5.313310027122497559e-01
8.505862355232238770e-01,4.176144897937774658e-01,6.953687667846679688e-01,1.759612411260604858e-01,7.346537709236145020e-01,7.928408980369567871e-01,1.354606747627258301e-01,6.590059399604797363e-01,6.381403803825378418e-01,5.429586768150329590e-01
8.402668833732604980e-01,4.213296771049499512e-01,6.802438497543334961e-01,1.899601370096206665e-01,7.397885918617248535e-01,7.906839847564697266e-01,1.542105823755264282e-01,6.796379089355468750e-01,5.865722894668579102e-01,5.443271994590759277e-01
8.329815864562988281e-01,4.609603285789489746e-01,6.897947192192077637e-01,1.509348154067993164e-01,7.337490320205688477e-01,7.947649359703063965e-01,1.558025628328323364e-01,6.939591765403747559e-01,6.156378984451293945e-01,5.551685690879821777e-01
8.249986171722412109e-01,4.868746995925903320e-01,6.117100715637207031e-01,1.352330446243286133e-01,6.288689374923706055e-01,6.729676127433776855e-01,1.656555384397506714e-01,6.908367276191711426e-01,5.681952834129333496e-01,5.152451992034912109e-01
8.265647292137145996e-01,4.937867522239685059e-01,6.087523102760314941e-01,1.279556751251220703e-01,6.539914608001708984e-01,6.409311890602111816e-01,1.804958134889602661e-01,7.046471834182739258e-01,5.584936738014221191e-01,4.804267585277557373e-01
8.280490040779113770e-01,4.823916852474212646e-01,6.069940328598022461e-01,1.402150094509124756e-01,6.296001076698303223e-01,6.590978503227233887e-01,1.651955544948577881e-01,6.918330788612365723e-01,5.667222142219543457e-01,5.067605972290039062e-01
8.314260244369506836e-01,4.830569326877593994e-01,6.049436926841735840e-01,1.414532959461212158e-01,6.372184753417968750e-01,6.467877030372619629e-01,1.555424183607101440e-01,6.931487321853637695e-01,5.666981935501098633e-01,4.922905266284942627e-01
8.762287497520446777e-01,1.625321805477142334e-01,5.717115998268127441e-01,2.308444380760192871e-01,6.194469332695007324e-01,7.762036323547363281e-01,1.957685202360153198e-01,6.590080857276916504e-01,5.920639038085937500e-01,5.100648403167724609e-01
8.677349090576171875e-01,1.499578207731246948e-01,5.789220929145812988e-01,2.369580864906311035e-01,5.843339562416076660e-01,7.573944926261901855e-01,1.961358338594436646e-01,6.356259584426879883e-01,5.889810919761657715e-01,5.291990041732788086e-01
9.108309745788574219e-01,2.024695277214050293e-01,5.593738555908203125e-01,2.670293748378753662e-01,6.809504032135009766e-01,7.735535502433776855e-01,1.458851397037506104e-01,6.491967439651489258e-01,5.795689225196838379e-01,4.729312956333160400e-01
8.864267468452453613e-01,1.695455163717269897e-01,5.631313920021057129e-01,2.336713075637817383e-01,6.596902608871459961e-01,7.773891091346740723e-01,1.858517825603485107e-01,6.522209644317626953e-01,5.814557075500488281e-01,4.912293851375579834e-01
8.457441926002502441e-01,4.537027180194854736e-01,6.486769914627075195e-01,1.765652149915695190e-01,6.556951999664306641e-01,7.106629014015197754e-01,1.910754293203353882e-01,6.876484751701354980e-01,5.917313098907470703e-01,5.403840541839599609e-01
8.454966545104980469e-01,4.541609585285186768e-01,6.430202126502990723e-01,1.801458448171615601e-01,6.514146924018859863e-01,7.059841752052307129e-01,1.945162564516067505e-01,6.864104866981506348e-01,5.909968018531799316e-01,5.335609316825866699e-01
8.407794833183288574e-01,4.229182004928588867e-01,6.419585943222045898e-01,1.952639818191528320e-01,6.517817378044128418e-01,6.990075111389160156e-01,1.927811503410339355e-01,6.822445392608642578e-01,5.850674510002136230e-01,5.346575379371643066e-01
8.241937160491943359e-01,4.385697841644287109e-01,6.591996550559997559e-01,1.992481350898742676e-01,6.764994859695434570e-01,6.972568035125732422e-01,2.207493633031845093e-01,6.809155941009521484e-01,5.857825279235839844e-01,5.491791963577270508e-01
8.662735223770141602e-01,2.893131077289581299e-01,6.680628657341003418e-01,1.941125839948654175e-01,7.125018239021301270e-01,7.714095711708068848e-01,1.684310436248779297e-01,6.668008565902709961e-01,5.674206614494323730e-01,5.356273055076599121e-01
8.588396310806274414e-01,2.828842401504516602e-01,6.609824299812316895e-01,1.987296491861343384e-01,7.158218622207641602e-01,7.664945721626281738e-01,1.690674275159835815e-01,6.731488704681396484e-01,5.715502500534057617e-01,5.308080911636352539e-01
8.502964973449707031e-01,3.102360665798187256e-01,6.559672951698303223e-01,1.968445181846618652e-01,7.067449688911437988e-01,7.644651532173156738e-01,1.740564256906509399e-01,6.697047352790832520e-01,5.771425962448120117e-01,5.340737700462341309e-01
8.418232202529907227e-01,3.177399635314941406e-01,6.522867083549499512e-01,1.965749263763427734e-01,7.197403311729431152e-01,7.646820545196533203e-01,1.813749819993972778e-01,6.735689043998718262e-01,5.806337594985961914e-01,5.304850339889526367e-01
8.748999238014221191e-01,5.488241314888000488e-01,6.268246173858642578e-01,4.381181299686431885e-02,6.023985743522644043e-01,7.076367735862731934e-01,1.106423884630203247e-01,7.404727339744567871e-01,5.620607137680053711e-01,5.878457427024841309e-01
8.764955997467041016e-01,5.447887778282165527e-01,6.454496979713439941e-01,3.930658474564552307e-02,6.094958782196044922e-01,7.157118916511535645e-01,1.114512756466865540e-01,7.417672872543334961e-01,5.709747672080993652e-01,5.850239992141723633e-01
8.806174993515014648e-01,5.439386367797851562e-01,6.308521628379821777e-01,3.491019457578659058e-02,5.928043723106384277e-01,7.392249107360839844e-01,9.936985373497009277e-02,7.206115126609802246e-01,5.628983974456787109e-01,5.893553495407104492e-01
8.595754504203796387e-01,5.323384404182434082e-01,6.312341094017028809e-01,5.327168107032775879e-02,6.034887433052062988e-01,7.365592718124389648e-01,1.134163513779640198e-01,7.480382323265075684e-01,5.493212342262268066e-01,5.927035212516784668e-01
8.464254736900329590e-01,3.956055641174316406e-01,5.951566100120544434e-01,9.747128933668136597e-02,5.910109281539916992e-01,7.721504569053649902e-01,1.529452949762344360e-01,6.834136843681335449e-01,6.150845289230346680e-01,5.361474156379699707e-01
8.620190024375915527e-01,4.247585535049438477e-01,6.175591945648193359e-01,9.438288211822509766e-02,5.825765728950500488e-01,7.637414336204528809e-01,1.572272926568984985e-01,6.787250041961669922e-01,6.112096905708312988e-01,5.838670134544372559e-01
8.547390103340148926e-01,3.957157731056213379e-01,6.050930619239807129e-01,1.187970563769340515e-01,5.847713947296142578e-01,7.672759294509887695e-01,1.408516913652420044e-01,6.805613636970520020e-01,6.005114912986755371e-01,5.297613143920898438e-01
8.720030784606933594e-01,4.635991156101226807e-01,6.221076250076293945e-01,9.050375968217849731e-02,5.904818177223205566e-01,7.510219812393188477e-01,1.513795107603073120e-01,6.923647522926330566e-01,6.023697853088378906e-01,5.814870595932006836e-01
8.572270274162292480e-01,5.274100899696350098e-01,6.789771318435668945e-01,3.631753847002983093e-02,5.667632818222045898e-01,7.218241691589355469e-01,1.627806276082992554e-01,6.913378834724426270e-01,6.078603267669677734e-01,5.755434632301330566e-01
8.410483002662658691e-01,5.397344827651977539e-01,6.732308268547058105e-01,2.969401329755783081e-02,5.645536780357360840e-01,7.092401385307312012e-01,1.724800169467926025e-01,6.913008689880371094e-01,6.115297675132751465e-01,5.694233179092407227e-01
8.550099730491638184e-01,5.614603757858276367e-01,6.692881584167480469e-01,1.009654998779296875e-02,5.529050827026367188e-01,7.012009024620056152e-01,1.626406610012054443e-01,7.214736342430114746e-01,6.121800541877746582e-01,5.890847444534301758e-01
8.430891633033752441e-01,5.476652979850769043e-01,6.759305000305175781e-01,2.514144405722618103e-02,5.670276284217834473e-01,7.070612311363220215e-01,1.813061684370040894e-01,6.830248832702636719e-01,6.050632596015930176e-01,5.620455145835876465e-01
8.348876237869262695e-01,3.383957147598266602e-01,6.108515262603759766e-01,2.188927531242370605e-01,5.536671280860900879e-01,7.082133889198303223e-01,2.088857293128967285e-01,6.522412300109863281e-01,6.155986785888671875e-01,5.558745265007019043e-01
8.147672414779663086e-01,3.784144520759582520e-01,6.131182312965393066e-01,2.693891227245330811e-01,6.115843653678894043e-01,6.792867779731750488e-01,2.478636354207992554e-01,6.565458774566650391e-01,6.055299043655395508e-01,5.271566510200500488e-01
8.134108185768127441e-01,3.702420890331268311e-01,6.125525832176208496e-01,2.685893774032592773e-01,6.102629303932189941e-01,6.830143928527832031e-01,2.495624125003814697e-01,6.514699459075927734e-01,6.073026657104492188e-01,5.295565128326416016e-01
8.051206469535827637e-01,3.920717537403106689e-01,6.113865375518798828e-01,2.791180610656738281e-01,6.331999301910400391e-01,6.795136332511901855e-01,2.558000087738037109e-01,6.642997860908508301e-01,6.025104522705078125e-01,5.141081809997558594e-01
8.576933741569519043e-01,5.703781247138977051e-01,6.479833722114562988e-01,0.000000000000000000e+00,5.414254069328308105e-01,7.074226140975952148e-01,1.396689862012863159e-01,7.211939096450805664e-01,6.109514236450195312e-01,5.840230584144592285e-01
9.033858180046081543e-01,5.441269874572753906e-01,6.569392681121826172e-01,1.115300785750150681e-02,5.545377135276794434e-01,7.059354186058044434e-01,1.108701303601264954e-01,7.265790104866027832e-01,6.196076273918151855e-01,5.702800154685974121e-01
8.814675807952880859e-01,5.533288121223449707e-01,6.462865471839904785e-01,5.017489194869995117e-03,5.552223920822143555e-01,7.006838321685791016e-01,1.259387284517288208e-01,7.216511368751525879e-01,6.161255836486816406e-01,5.804920792579650879e-01
8.458885550498962402e-01,5.586546063423156738e-01,6.517896056175231934e-01,8.455321192741394043e-03,5.423191785812377930e-01,7.027718424797058105e-01,1.618291437625885010e-01,7.078587412834167480e-01,6.086364984512329102e-01,5.784491300582885742e-01
8.900764584541320801e-01,2.603398263454437256e-01,6.113951802253723145e-01,2.158206999301910400e-01,7.020273804664611816e-01,7.823514342308044434e-01,1.439536809921264648e-01,6.572645306587219238e-01,5.931543111801147461e-01,5.170600414276123047e-01
8.881058096885681152e-01,2.573500275611877441e-01,5.955449342727661133e-01,2.188589870929718018e-01,7.026075720787048340e-01,7.698063254356384277e-01,1.536913365125656128e-01,6.448574066162109375e-01,6.009485721588134766e-01,5.163385868072509766e-01
8.896293044090270996e-01,2.531291544437408447e-01,5.851167440414428711e-01,2.191360443830490112e-01,6.881833076477050781e-01,7.659934163093566895e-01,1.475338637828826904e-01,6.471741199493408203e-01,6.057133674621582031e-01,5.077629089355468750e-01
8.898447751998901367e-01,2.613460719585418701e-01,5.979281067848205566e-01,2.109118252992630005e-01,6.931371688842773438e-01,7.672442793846130371e-01,1.532442271709442139e-01,6.417462825775146484e-01,6.022181510925292969e-01,5.164155960083007812e-01
8.157843351364135742e-01,4.703258872032165527e-01,6.322599649429321289e-01,1.316095888614654541e-01,6.330844163894653320e-01,6.893622279167175293e-01,1.923690587282180786e-01,7.023975253105163574e-01,5.678309798240661621e-01,5.161828398704528809e-01
8.157734274864196777e-01,4.798165559768676758e-01,6.299611926078796387e-01,1.387573331594467163e-01,6.314399242401123047e-01,6.806914806365966797e-01,1.842870116233825684e-01,6.910837888717651367e-01,5.676098465919494629e-01,5.214826464653015137e-01
8.183959722518920898e-01,4.642288088798522949e-01,6.289270520210266113e-01,1.330053955316543579e-01,6.118862032890319824e-01,6.921997070312500000e-01,1.833918243646621704e-01,6.921219229698181152e-01,5.745262503623962402e-01,5.258495211601257324e-01
8.165507316589355469e-01,4.679408967494964600e-01,6.251121163368225098e-01,1.396771073341369629e-01,6.270362138748168945e-01,6.796685457229614258e-01,1.842186003923416138e-01,6.862359046936035156e-01,5.678048729896545410e-01,5.097632408142089844e-01
8.130628466606140137e-01,5.188220739364624023e-01,6.521427631378173828e-01,9.452292323112487793e-02,5.771753191947937012e-01,7.090619802474975586e-01,1.622994691133499146e-01,6.822131276130676270e-01,5.742440819740295410e-01,5.848727226257324219e-01
8.107916116714477539e-01,5.192940831184387207e-01,6.523913741111755371e-01,8.469333499670028687e-02,5.721743106842041016e-01,6.696472167968750000e-01,1.839397251605987549e-01,6.837353706359863281e-01,5.696498155593872070e-01,5.818678736686706543e-01
8.250880837440490723e-01,5.286983251571655273e-01,6.499205827713012695e-01,9.639811515808105469e-02,5.702979564666748047e-01,6.934415102005004883e-01,1.569842547178268433e-01,6.945443153381347656e-01,5.632539391517639160e-01,5.842769145965576172e-01
8.057368993759155273e-01,5.224515199661254883e-01,6.468015909194946289e-01,9.230757504701614380e-02,5.698581337928771973e-01,6.753880977630615234e-01,1.993090808391571045e-01,6.708556413650512695e-01,5.679671764373779297e-01,5.800958871841430664e-01
8.267250061035156250e-01,5.047894716262817383e-01,6.642708182334899902e-01,1.309798210859298706e-01,6.630548238754272461e-01,7.001877427101135254e-01,2.001653164625167847e-01,6.987731456756591797e-01,5.664079189300537109e-01,5.490779876708984375e-01
8.284501433372497559e-01,5.000202655792236328e-01,6.803749799728393555e-01,1.256243139505386353e-01,6.724168658256530762e-01,7.134805321693420410e-01,1.907308399677276611e-01,6.929235458374023438e-01,5.596001744270324707e-01,5.578764677047729492e-01
8.084707856178283691e-01,5.105933547019958496e-01,6.759623289108276367e-01,1.164407432079315186e-01,6.647019386291503906e-01,6.967769265174865723e-01,2.064036726951599121e-01,7.020482420921325684e-01,5.653842091560363770e-01,5.623654127120971680e-01
8.238731622695922852e-01,5.052819848060607910e-01,6.757012009620666504e-01,1.208317130804061890e-01,6.663459539413452148e-01,7.076117396354675293e-01,2.002948224544525146e-01,6.955131292343139648e-01,5.634518861770629883e-01,5.663509368896484375e-01
8.193509578704833984e-01,4.840246438980102539e-01,6.406391263008117676e-01,1.635998785495758057e-01,6.538413166999816895e-01,7.064546346664428711e-01,1.866028755903244019e-01,6.858287453651428223e-01,5.620355010032653809e-01,5.288277268409729004e-01
8.358741998672485352e-01,4.297676980495452881e-01,6.479147672653198242e-01,1.841640174388885498e-01,6.821666955947875977e-01,7.400642633438110352e-01,1.737359315156936646e-01,6.849141120910644531e-01,5.747301578521728516e-01,5.171213746070861816e-01
8.157711625099182129e-01,4.959899485111236572e-01,6.449642181396484375e-01,1.484427452087402344e-01,6.611418128013610840e-01,7.014731764793395996e-01,1.854168325662612915e-01,6.894637942314147949e-01,5.575910806655883789e-01,5.313573479652404785e-01
8.174966573715209961e-01,4.594254493713378906e-01,6.512230038642883301e-01,1.617896258831024170e-01,6.684389114379882812e-01,7.197363376617431641e-01,1.898534595966339111e-01,6.908695101737976074e-01,5.553395152091979980e-01,5.368945598602294922e-01
