5.381260514259338379e-01,5.584118962287902832e-01,5.517048835754394531e-01,5.880547761917114258e-01,3.642013669013977051e-01,5.055027008056640625e-01,6.233651638031005859e-01,7.541757225990295410e-01,6.019766926765441895e-01,6.123259067535400391e-01,6.925984025001525879e-01,5.532929897308349609e-01,7.045634388923645020e-01,6.775587201118469238e-01,2.769300639629364014e-01,6.071827411651611328e-01,3.185647428035736084e-01,5.004090070724487305e-01,6.865390539169311523e-01,4.889824390411376953e-01,5.754182338714599609e-01,3.990311324596405029e-01,5.237696170806884766e-01,5.083744525909423828e-01,4.991230964660644531e-01,5.336812138557434082e-01,6.236977577209472656e-01,3.025248944759368896e-01,1.289665251970291138e-01,7.417544722557067871e-01
5.444051623344421387e-01,5.484825372695922852e-01,5.426431298255920410e-01,5.720079541206359863e-01,3.535572886466979980e-01,4.835629761219024658e-01,5.998692512512207031e-01,7.640503048896789551e-01,6.370374560356140137e-01,6.033391952514648438e-01,7.221804261207580566e-01,5.178603529930114746e-01,7.188128232955932617e-01,6.617928147315979004e-01,2.943947017192840576e-01,5.576182603836059570e-01,3.263543844223022461e-01,4.876928627490997314e-01,6.923931241035461426e-01,4.709371626377105713e-01,5.750744938850402832e-01,3.862055242061614990e-01,5.415489673614501953e-01,5.337459444999694824e-01,5.112463831901550293e-01,5.247436165809631348e-01,6.338995695114135742e-01,2.782386839389801025e-01,1.379944980144500732e-01,6.819553971290588379e-01
4.072425067424774170e-01,5.732097625732421875e-01,5.923724174499511719e-01,5.343459844589233398e-01,3.245753347873687744e-01,5.244996547698974609e-01,5.729257464408874512e-01,7.055847048759460449e-01,6.640376448631286621e-01,6.654094457626342773e-01,7.153963446617126465e-01,4.703599214553833008e-01,6.604142189025878906e-01,7.996240854263305664e-01,3.285071253776550293e-01,5.652311444282531738e-01,2.945268452167510986e-01,5.294162631034851074e-01,7.027323842048645020e-01,4.898140728473663330e-01,5.588412284851074219e-01,2.688255906105041504e-01,5.377321243286132812e-01,5.754123330116271973e-01,5.549092292785644531e-01,5.996103882789611816e-01,5.663076639175415039e-01,2.631810009479522705e-01,1.219872385263442993e-01,6.881127357482910156e-01
4.143383800983428955e-01,5.711806416511535645e-01,5.971872806549072266e-01,5.427194237709045410e-01,3.374005258083343506e-01,5.300495028495788574e-01,5.635454058647155762e-01,6.918364167213439941e-01,6.527969837188720703e-01,6.646264195442199707e-01,7.054570317268371582e-01,4.720464646816253662e-01,6.834897398948669434e-01,7.945000529289245605e-01,3.315499424934387207e-01,5.576950311660766602e-01,2.907053530216217041e-01,5.248483419418334961e-01,6.977836489677429199e-01,4.879567623138427734e-01,5.545530319213867188e-01,2.785833179950714111e-01,5.348790287971496582e-01,5.823408365249633789e-01,5.473732948303222656e-01,6.020921468734741211e-01,5.707944631576538086e-01,2.534286081790924072e-01,1.241707354784011841e-01,6.952890753746032715e-01
4.094285964965820312e-01,5.737509131431579590e-01,5.994247794151306152e-01,5.314340591430664062e-01,3.265647590160369873e-01,5.209162235260009766e-01,5.688725709915161133e-01,7.046369314193725586e-01,6.722200512886047363e-01,6.542580723762512207e-01,7.080589532852172852e-01,4.826703369617462158e-01,6.520953178405761719e-01,7.832270860671997070e-01,3.256865739822387695e-01,5.609381198883056641e-01,3.025647401809692383e-01,5.208456516265869141e-01,6.959891915321350098e-01,4.913687407970428467e-01,5.633317232131958008e-01,2.716217935085296631e-01,5.291065573692321777e-01,5.550605058670043945e-01,5.486707687377929688e-01,5.916867852210998535e-01,5.687816143035888672e-01,2.681828737258911133e-01,1.275771856307983398e-01,6.858403086662292480e-01
3.964526057243347168e-01,5.669903755187988281e-01,5.932506918907165527e-01,5.465329289436340332e-01,3.425362110137939453e-01,5.307120680809020996e-01,5.857000946998596191e-01,6.876354813575744629e-01,6.641706228256225586e-01,6.592667698860168457e-01,7.128331661224365234e-01,4.715723991394042969e-01,6.657530665397644043e-01,8.054108619689941406e-01,3.364216387271881104e-01,5.797435045242309570e-01,2.866669595241546631e-01,5.323527455329895020e-01,7.001324892044067383e-01,5.025910139083862305e-01,5.531837344169616699e-01,2.714882791042327881e-01,5.343979001045227051e-01,5.813741087913513184e-01,5.443590879440307617e-01,6.079308986663818359e-01,5.658772587776184082e-01,2.689667344093322754e-01,1.113143935799598694e-01,6.968142390251159668e-01
5.035132169723510742e-01,5.652661323547363281e-01,5.716491937637329102e-01,5.998988151550292969e-01,3.247419893741607666e-01,5.254832506179809570e-01,6.714316010475158691e-01,6.698482036590576172e-01,7.029240131378173828e-01,6.118049621582031250e-01,7.584575414657592773e-01,4.285007119178771973e-01,6.918782591819763184e-01,7.062869071960449219e-01,2.095350176095962524e-01,5.439338684082031250e-01,3.531442582607269287e-01,4.626521170139312744e-01,6.688448786735534668e-01,5.683006644248962402e-01,5.480247139930725098e-01,4.005676209926605225e-01,6.366229653358459473e-01,4.886998236179351807e-01,5.387348532676696777e-01,5.860167145729064941e-01,5.984095335006713867e-01,2.014546990394592285e-01,0.000000000000000000e+00,6.871526837348937988e-01
5.431328415870666504e-01,5.588844418525695801e-01,6.401212215423583984e-01,6.118544936180114746e-01,3.705095052719116211e-01,5.776576995849609375e-01,6.598026752471923828e-01,6.279239058494567871e-01,6.796545386314392090e-01,6.049193739891052246e-01,7.409094572067260742e-01,4.851388633251190186e-01,7.647200822830200195e-01,7.057722210884094238e-01,2.148332446813583374e-01,5.424255132675170898e-01,3.215684890747070312e-01,4.552634954452514648e-01,7.086172103881835938e-01,5.747594833374023438e-01,5.634334683418273926e-01,4.184728860855102539e-01,5.802885890007019043e-01,4.535872340202331543e-01,5.059144496917724609e-01,6.034038066864013672e-01,5.201572775840759277e-01,2.375668138265609741e-01,1.141623407602310181e-02,6.886327862739562988e-01
5.611644983291625977e-01,5.571834444999694824e-01,6.369526386260986328e-01,6.115779280662536621e-01,3.747565746307373047e-01,5.808038711547851562e-01,6.600183248519897461e-01,6.341813802719116211e-01,6.705787777900695801e-01,6.047874093055725098e-01,7.461107373237609863e-01,4.999981522560119629e-01,7.872673869132995605e-01,6.985115408897399902e-01,2.151806354522705078e-01,5.367910861968994141e-01,3.239999413490295410e-01,4.511963129043579102e-01,7.148789763450622559e-01,5.755135416984558105e-01,5.633991956710815430e-01,4.323351085186004639e-01,5.827190279960632324e-01,4.454728066921234131e-01,5.036659836769104004e-01,5.988841652870178223e-01,5.146186947822570801e-01,2.375882565975189209e-01,1.841851696372032166e-02,6.837679147720336914e-01
5.336163640022277832e-01,5.603123307228088379e-01,5.866397619247436523e-01,6.083627343177795410e-01,3.472641706466674805e-01,5.382727384567260742e-01,6.677749156951904297e-01,6.562526226043701172e-01,7.038987278938293457e-01,6.090487241744995117e-01,7.539480924606323242e-01,4.546107351779937744e-01,7.210314869880676270e-01,6.972160935401916504e-01,2.229288816452026367e-01,5.328035950660705566e-01,3.500556349754333496e-01,4.624622464179992676e-01,6.860521435737609863e-01,5.666846036911010742e-01,5.474799871444702148e-01,4.012715518474578857e-01,6.203633546829223633e-01,4.719488322734832764e-01,5.269395112991333008e-01,5.914941430091857910e-01,5.631148219108581543e-01,2.114819139242172241e-01,1.708120107650756836e-02,6.755793094635009766e-01
4.871549606323242188e-01,5.257753729820251465e-01,5.723727345466613770e-01,5.431035161018371582e-01,3.965300321578979492e-01,5.213640332221984863e-01,5.519744157791137695e-01,7.903949022293090820e-01,6.130633354187011719e-01,6.042640209197998047e-01,7.058735489845275879e-01,5.289925336837768555e-01,7.273811101913452148e-01,7.195847034454345703e-01,3.681157231330871582e-01,5.534492135047912598e-01,2.817726731300354004e-01,5.547571182250976562e-01,7.244859337806701660e-01,4.331885278224945068e-01,6.076120138168334961e-01,3.605515956878662109e-01,4.429817497730255127e-01,5.769802927970886230e-01,5.146057009696960449e-01,5.165650844573974609e-01,6.100983619689941406e-01,3.267833590507507324e-01,2.073540389537811279e-01,6.911203265190124512e-01
4.873417913913726807e-01,5.425407290458679199e-01,5.877131223678588867e-01,5.439028143882751465e-01,3.974594771862030029e-01,5.230844020843505859e-01,5.622520446777343750e-01,7.754056453704833984e-01,6.220441460609436035e-01,5.996257066726684570e-01,7.002081274986267090e-01,5.325441360473632812e-01,7.207622528076171875e-01,7.260652184486389160e-01,3.636229932308197021e-01,5.523712038993835449e-01,2.723541557788848877e-01,5.417249798774719238e-01,7.323343753814697266e-01,4.405622482299804688e-01,6.057348847389221191e-01,3.628454208374023438e-01,4.475010931491851807e-01,5.719246864318847656e-01,5.091845393180847168e-01,5.273147821426391602e-01,6.021922826766967773e-01,3.253584802150726318e-01,2.066493332386016846e-01,6.972971558570861816e-01
4.836376607418060303e-01,5.287681818008422852e-01,5.703181624412536621e-01,5.425955653190612793e-01,4.024156928062438965e-01,5.255023837089538574e-01,5.576698780059814453e-01,7.949074506759643555e-01,6.034136414527893066e-01,5.991442799568176270e-01,6.941485404968261719e-01,5.267742872238159180e-01,7.172873020172119141e-01,7.130131125450134277e-01,3.657100796699523926e-01,5.575370788574218750e-01,2.809044718742370605e-01,5.535578727722167969e-01,7.190375328063964844e-01,4.317414164543151855e-01,6.078069210052490234e-01,3.732216656208038330e-01,4.426312446594238281e-01,5.709231495857238770e-01,5.112162828445434570e-01,5.069379806518554688e-01,6.181855797767639160e-01,3.251262903213500977e-01,2.159774452447891235e-01,7.021977901458740234e-01
4.844859540462493896e-01,5.286691188812255859e-01,5.741014480590820312e-01,5.423636436462402344e-01,4.030559957027435303e-01,5.224932432174682617e-01,5.558592677116394043e-01,7.972021102905273438e-01,5.974760651588439941e-01,5.991053581237792969e-01,7.010196447372436523e-01,5.345155596733093262e-01,7.278701066970825195e-01,7.132328748703002930e-01,3.638725578784942627e-01,5.471991300582885742e-01,2.805729508399963379e-01,5.536360144615173340e-01,7.173870801925659180e-01,4.296048283576965332e-01,6.127401590347290039e-01,3.822802007198333740e-01,4.418278336524963379e-01,5.768339037895202637e-01,5.096122622489929199e-01,5.022129416465759277e-01,6.193931102752685547e-01,3.200355768203735352e-01,2.099703550338745117e-01,7.093573212623596191e-01
4.792030155658721924e-01,5.210478901863098145e-01,5.872631669044494629e-01,5.464712381362915039e-01,3.627595305442810059e-01,5.459778308868408203e-01,6.039515733718872070e-01,7.589378952980041504e-01,6.367543935775756836e-01,6.250826120376586914e-01,7.515620589256286621e-01,5.030434131622314453e-01,7.362313270568847656e-01,7.463470101356506348e-01,3.399188518524169922e-01,5.652354955673217773e-01,3.000557422637939453e-01,5.514516234397888184e-01,7.110662460327148438e-01,4.806511104106903076e-01,5.906910896301269531e-01,3.358351588249206543e-01,4.907246530055999756e-01,5.356789231300354004e-01,5.087190270423889160e-01,5.680418014526367188e-01,5.659627914428710938e-01,2.995127737522125244e-01,1.179383173584938049e-01,7.201052904129028320e-01
4.790777564048767090e-01,5.443893671035766602e-01,5.938678979873657227e-01,5.487358570098876953e-01,3.581007719039916992e-01,5.330349206924438477e-01,5.963175296783447266e-01,7.441491484642028809e-01,6.301757693290710449e-01,6.392725110054016113e-01,7.406647801399230957e-01,5.103285908699035645e-01,7.158013582229614258e-01,7.553645372390747070e-01,3.306768238544464111e-01,5.700572133064270020e-01,3.050410449504852295e-01,5.415589809417724609e-01,7.117701768875122070e-01,4.874652624130249023e-01,5.854995846748352051e-01,3.368163406848907471e-01,5.074241161346435547e-01,5.470288991928100586e-01,5.178182125091552734e-01,5.761956572532653809e-01,5.618485212326049805e-01,2.918538749217987061e-01,1.183883920311927795e-01,7.150766849517822266e-01
4.827409982681274414e-01,5.257858037948608398e-01,5.908868312835693359e-01,5.436800718307495117e-01,3.653058707714080811e-01,5.314590334892272949e-01,6.037451028823852539e-01,7.604730129241943359e-01,6.424139738082885742e-01,6.360034346580505371e-01,7.440230250358581543e-01,5.026117563247680664e-01,7.057721614837646484e-01,7.415438890457153320e-01,3.390519022941589355e-01,5.675098299980163574e-01,3.006211519241333008e-01,5.506975054740905762e-01,7.070226073265075684e-01,4.821514189243316650e-01,5.917053818702697754e-01,3.440735340118408203e-01,4.904186427593231201e-01,5.338828563690185547e-01,5.129690766334533691e-01,5.705206990242004395e-01,5.690180659294128418e-01,3.107691109180450439e-01,1.335594952106475830e-01,7.018221616744995117e-01
4.842441380023956299e-01,5.450034737586975098e-01,5.770158767700195312e-01,5.500946044921875000e-01,3.396370112895965576e-01,5.220745801925659180e-01,6.018632650375366211e-01,7.441045641899108887e-01,6.399582028388977051e-01,6.352090835571289062e-01,7.425673007965087891e-01,5.044445991516113281e-01,7.138419747352600098e-01,7.493376135826110840e-01,3.111196458339691162e-01,5.783960223197937012e-01,3.069069981575012207e-01,5.347336530685424805e-01,7.093549966812133789e-01,4.887725114822387695e-01,5.762059688568115234e-01,3.321419358253479004e-01,5.194025635719299316e-01,5.479796528816223145e-01,5.239239931106567383e-01,5.730343461036682129e-01,5.735626816749572754e-01,2.855328023433685303e-01,1.045956015586853027e-01,7.138405442237854004e-01
5.315150618553161621e-01,5.564060211181640625e-01,5.597431659698486328e-01,5.608082413673400879e-01,3.327867090702056885e-01,5.073618888854980469e-01,6.075162887573242188e-01,7.420325875282287598e-01,6.718508601188659668e-01,5.892131924629211426e-01,7.830295562744140625e-01,5.207329392433166504e-01,7.513891458511352539e-01,7.048777937889099121e-01,2.726684212684631348e-01,5.352571606636047363e-01,3.217779397964477539e-01,4.813745319843292236e-01,7.178927659988403320e-01,4.866119623184204102e-01,5.730103850364685059e-01,3.534749746322631836e-01,5.551809668540954590e-01,5.300925970077514648e-01,5.235519409179687500e-01,5.383126139640808105e-01,5.814083814620971680e-01,2.573318481445312500e-01,7.887063920497894287e-02,6.625025272369384766e-01
5.373010635375976562e-01,5.587999820709228516e-01,5.516077280044555664e-01,5.663952231407165527e-01,3.371234536170959473e-01,5.021103620529174805e-01,6.114082932472229004e-01,7.318279147148132324e-01,6.782411336898803711e-01,5.924680233001708984e-01,7.763161659240722656e-01,5.220230221748352051e-01,7.405872941017150879e-01,6.909849643707275391e-01,2.643334567546844482e-01,5.322542190551757812e-01,3.315577507019042969e-01,4.783947169780731201e-01,6.969273686408996582e-01,4.943922162055969238e-01,5.690018534660339355e-01,3.637937903404235840e-01,5.615634322166442871e-01,5.182942152023315430e-01,5.220946669578552246e-01,5.422111153602600098e-01,5.894848108291625977e-01,2.571382522583007812e-01,8.058412373065948486e-02,6.521836519241333008e-01
5.226679444313049316e-01,5.526302456855773926e-01,5.675138831138610840e-01,5.534240603446960449e-01,3.362258374691009521e-01,5.052769184112548828e-01,6.086111664772033691e-01,7.473180890083312988e-01,6.675709486007690430e-01,6.070860624313354492e-01,7.750255465507507324e-01,5.181718468666076660e-01,7.284444570541381836e-01,7.187073826789855957e-01,2.849656939506530762e-01,5.573815703392028809e-01,3.122324943542480469e-01,4.976907372474670410e-01,7.195242643356323242e-01,4.883294105529785156e-01,5.754777193069458008e-01,3.483463823795318604e-01,5.389870405197143555e-01,5.369736552238464355e-01,5.207438468933105469e-01,5.548028945922851562e-01,5.816373229026794434e-01,2.790780365467071533e-01,9.390242397785186768e-02,6.658961772918701172e-01
5.270279049873352051e-01,5.616056919097900391e-01,5.603326559066772461e-01,5.641272664070129395e-01,3.351193666458129883e-01,5.104762315750122070e-01,6.004068851470947266e-01,7.250040173530578613e-01,6.680206656455993652e-01,5.966313481330871582e-01,7.659525871276855469e-01,5.214000940322875977e-01,7.556002140045166016e-01,7.050561904907226562e-01,2.710260450839996338e-01,5.435765981674194336e-01,3.217161595821380615e-01,4.807233512401580811e-01,7.134811282157897949e-01,4.934349358081817627e-01,5.687069296836853027e-01,3.464958965778350830e-01,5.579854846000671387e-01,5.343443751335144043e-01,5.234606266021728516e-01,5.464695692062377930e-01,5.815846323966979980e-01,2.500774860382080078e-01,7.847816497087478638e-02,6.682008504867553711e-01
4.514187574386596680e-01,5.948744416236877441e-01,6.167575716972351074e-01,5.625129938125610352e-01,3.402831554412841797e-01,5.200961828231811523e-01,6.128687858581542969e-01,7.258177995681762695e-01,6.492433547973632812e-01,6.412691473960876465e-01,7.301748394966125488e-01,5.208593606948852539e-01,6.644170284271240234e-01,7.838385701179504395e-01,3.292300701141357422e-01,6.036747694015502930e-01,2.781029343605041504e-01,5.488436222076416016e-01,7.578960061073303223e-01,4.767661690711975098e-01,6.001186966896057129e-01,2.769505679607391357e-01,5.128069519996643066e-01,5.652770400047302246e-01,5.087091326713562012e-01,6.119264364242553711e-01,5.157852768898010254e-01,3.047791123390197754e-01,1.171161159873008728e-01,7.306853532791137695e-01
4.359940886497497559e-01,5.926737189292907715e-01,6.012797355651855469e-01,5.609509348869323730e-01,3.241331875324249268e-01,5.155373215675354004e-01,6.109611392021179199e-01,7.233138084411621094e-01,6.611459851264953613e-01,6.446388959884643555e-01,7.320581078529357910e-01,4.747179150581359863e-01,6.442586183547973633e-01,7.977487444877624512e-01,3.245527148246765137e-01,5.872353911399841309e-01,2.833483815193176270e-01,5.522655248641967773e-01,7.548874020576477051e-01,4.859440326690673828e-01,5.892552733421325684e-01,2.716673016548156738e-01,5.344808697700500488e-01,5.829128623008728027e-01,5.335837602615356445e-01,6.150442361831665039e-01,5.313970446586608887e-01,2.826864123344421387e-01,1.001888513565063477e-01,7.270738482475280762e-01
4.427442252635955811e-01,5.935080051422119141e-01,6.197844743728637695e-01,5.665898323059082031e-01,3.455145359039306641e-01,5.233891010284423828e-01,6.119561791419982910e-01,7.118508219718933105e-01,6.504067182540893555e-01,6.501277685165405273e-01,7.303568720817565918e-01,5.047261714935302734e-01,6.532387137413024902e-01,8.024137020111083984e-01,3.247123062610626221e-01,5.975568890571594238e-01,2.693673074245452881e-01,5.466840863227844238e-01,7.526396512985229492e-01,4.874384701251983643e-01,5.917713642120361328e-01,2.852624654769897461e-01,5.136699676513671875e-01,5.736070871353149414e-01,5.205280780792236328e-01,6.206523180007934570e-01,5.222505927085876465e-01,3.059777021408081055e-01,1.078902855515480042e-01,7.230838537216186523e-01
4.417762458324432373e-01,5.922898054122924805e-01,6.049928665161132812e-01,5.595103502273559570e-01,3.261320590972900391e-01,5.048173069953918457e-01,6.172967553138732910e-01,7.249627113342285156e-01,6.643885970115661621e-01,6.567901372909545898e-01,7.271419167518615723e-01,4.900889694690704346e-01,6.357036828994750977e-01,7.902290821075439453e-01,3.244981765747070312e-01,6.014256477355957031e-01,2.859805524349212646e-01,5.539502501487731934e-01,7.464726567268371582e-01,4.863729774951934814e-01,5.904437303543090820e-01,2.666906118392944336e-01,5.288106799125671387e-01,5.727943181991577148e-01,5.237620472908020020e-01,6.209757328033447266e-01,5.213543772697448730e-01,2.976179420948028564e-01,1.052902266383171082e-01,7.205680608749389648e-01
4.101815223693847656e-01,6.223119497299194336e-01,6.211918592453002930e-01,5.307318568229675293e-01,2.912456095218658447e-01,5.282913446426391602e-01,6.205973029136657715e-01,7.198218703269958496e-01,6.365482807159423828e-01,6.028574705123901367e-01,6.791839599609375000e-01,4.744978845119476318e-01,6.692087650299072266e-01,7.620125412940979004e-01,2.793194353580474854e-01,5.919433236122131348e-01,2.689665853977203369e-01,4.888324439525604248e-01,7.345992922782897949e-01,4.824464917182922363e-01,5.786254405975341797e-01,2.797200977802276611e-01,5.649945735931396484e-01,5.571668148040771484e-01,5.065518617630004883e-01,5.695936679840087891e-01,5.655807256698608398e-01,2.214067876338958740e-01,7.732832431793212891e-02,8.184244632720947266e-01
4.069662690162658691e-01,6.264183521270751953e-01,6.203048825263977051e-01,5.293279886245727539e-01,2.858483791351318359e-01,5.220706462860107422e-01,6.190546751022338867e-01,7.243741750717163086e-01,6.565520167350769043e-01,5.897631049156188965e-01,6.845460534095764160e-01,4.593600332736968994e-01,6.538608670234680176e-01,7.569293379783630371e-01,2.773253917694091797e-01,5.789095759391784668e-01,2.718499898910522461e-01,4.855647981166839600e-01,7.422137260437011719e-01,4.748457670211791992e-01,5.849199295043945312e-01,2.772835493087768555e-01,5.678514838218688965e-01,5.600682497024536133e-01,5.137224793434143066e-01,5.609275698661804199e-01,5.740077495574951172e-01,2.144578248262405396e-01,8.229919523000717163e-02,8.065938949584960938e-01
