5.443080663681030273e-01,5.277066230773925781e-01
5.842856168746948242e-01,5.185012221336364746e-01
7.044972181320190430e-01,3.465507328510284424e-01
6.999737024307250977e-01,3.484047353267669678e-01
6.866843104362487793e-01,3.497265279293060303e-01
6.998187303543090820e-01,3.482207059860229492e-01
7.319124341011047363e-01,4.325257539749145508e-01
7.201545238494873047e-01,4.274915754795074463e-01
7.033277153968811035e-01,4.109852313995361328e-01
7.065703272819519043e-01,4.102192223072052002e-01
8.868320584297180176e-01,1.677959710359573364e-01
8.747038245201110840e-01,1.749468445777893066e-01
8.833124637603759766e-01,1.762455105781555176e-01
8.884987831115722656e-01,1.681041568517684937e-01
6.856219768524169922e-01,3.268739581108093262e-01
7.804977297782897949e-01,3.284814059734344482e-01
6.875442862510681152e-01,3.272198736667633057e-01
8.973948359489440918e-01,2.582634985446929932e-01
8.402848243713378906e-01,1.031333878636360168e-01
8.571783304214477539e-01,7.596036791801452637e-02
8.391412496566772461e-01,1.223089545965194702e-01
8.602190017700195312e-01,7.280912250280380249e-02
6.424037814140319824e-01,3.417949378490447998e-01
5.789108872413635254e-01,3.434978127479553223e-01
5.804058909416198730e-01,3.472378849983215332e-01
5.780807137489318848e-01,3.523072600364685059e-01
8.526209592819213867e-01,1.265555918216705322e-01
8.427702188491821289e-01,1.541863679885864258e-01
8.487051129341125488e-01,1.414982825517654419e-01
8.747983574867248535e-01,9.154427051544189453e-02
6.648594141006469727e-01,4.922806024551391602e-01
6.670171618461608887e-01,5.064988136291503906e-01
6.643397212028503418e-01,5.096450448036193848e-01
6.554071903228759766e-01,5.015714764595031738e-01
6.929126381874084473e-01,2.701290547847747803e-01
6.908854842185974121e-01,2.635810375213623047e-01
6.931091547012329102e-01,2.746630311012268066e-01
6.792179346084594727e-01,2.737307548522949219e-01
6.959385871887207031e-01,2.270989865064620972e-01
6.943975090980529785e-01,2.188780903816223145e-01
7.061693072319030762e-01,2.218230962753295898e-01
6.838904619216918945e-01,2.214878946542739868e-01
7.189444303512573242e-01,2.813332080841064453e-01
7.214996814727783203e-01,2.883799970149993896e-01
7.227823138236999512e-01,2.619049847126007080e-01
7.257084250450134277e-01,2.851759493350982666e-01
7.052665948867797852e-01,2.869778871536254883e-01
7.054141759872436523e-01,3.437357246875762939e-01
6.874377727508544922e-01,2.729362547397613525e-01
7.163923382759094238e-01,3.023784160614013672e-01
7.077657580375671387e-01,2.444368004798889160e-01
7.104754447937011719e-01,2.451514303684234619e-01
7.143917083740234375e-01,2.374238967895507812e-01
7.248351573944091797e-01,2.321289181709289551e-01
6.749987602233886719e-01,4.804002642631530762e-01
6.768575906753540039e-01,4.688831865787506104e-01
6.743678450584411621e-01,4.776144027709960938e-01
6.844494342803955078e-01,4.730502068996429443e-01
8.230383992195129395e-01,3.111064732074737549e-01
8.130549192428588867e-01,2.914028167724609375e-01
8.340937495231628418e-01,2.978959977626800537e-01
8.090921640396118164e-01,2.731778621673583984e-01
8.715804219245910645e-01,2.697709500789642334e-01
8.697703480720520020e-01,2.780820429325103760e-01
8.709765672683715820e-01,2.889920175075531006e-01
8.717253208160400391e-01,2.924230396747589111e-01
6.192060708999633789e-01,3.437626361846923828e-01
6.183158755302429199e-01,3.373736441135406494e-01
6.236595511436462402e-01,3.492472171783447266e-01
6.232143640518188477e-01,3.385855853557586670e-01
8.441703319549560547e-01,1.238525956869125366e-01
8.479962944984436035e-01,1.107407510280609131e-01
8.733249306678771973e-01,2.217720448970794678e-01
8.484653830528259277e-01,1.197370365262031555e-01
6.264209151268005371e-01,4.346741437911987305e-01
6.247256398200988770e-01,4.433732628822326660e-01
6.156142354011535645e-01,4.467210471630096436e-01
6.523238420486450195e-01,4.450569152832031250e-01
7.261859774589538574e-01,3.163198530673980713e-01
7.287394404411315918e-01,3.186704218387603760e-01
7.244381308555603027e-01,3.170779645442962646e-01
7.255182862281799316e-01,3.130541145801544189e-01
9.386696815490722656e-01,3.053612709045410156e-01
9.413672685623168945e-01,3.022215366363525391e-01
9.363296031951904297e-01,3.097198605537414551e-01
9.361627697944641113e-01,3.052996098995208740e-01
7.460169196128845215e-01,2.744342386722564697e-01
7.525236606597900391e-01,2.532931268215179443e-01
7.549242377281188965e-01,2.568599581718444824e-01
7.479218840599060059e-01,2.799539268016815186e-01
7.073087096214294434e-01,4.976059496402740479e-01
7.226983308792114258e-01,4.920552372932434082e-01
7.142529487609863281e-01,4.958005249500274658e-01
7.140845656394958496e-01,4.934653937816619873e-01
6.808378696441650391e-01,3.491007387638092041e-01
6.795584559440612793e-01,3.395839631557464600e-01
6.897296309471130371e-01,3.545032739639282227e-01
6.988576054573059082e-01,3.349497318267822266e-01
7.474518418312072754e-01,3.346622288227081299e-01
7.515535950660705566e-01,3.357827663421630859e-01
7.215139865875244141e-01,3.670126199722290039e-01
7.000933289527893066e-01,3.602614700794219971e-01
7.724379897117614746e-01,4.592173695564270020e-01
7.684472203254699707e-01,4.777755737304687500e-01
7.739201784133911133e-01,4.497662782669067383e-01
7.731977105140686035e-01,4.475968182086944580e-01
7.292860150337219238e-01,4.621594250202178955e-01
6.957309842109680176e-01,4.351938962936401367e-01
7.144702076911926270e-01,4.547801613807678223e-01
7.202791571617126465e-01,4.510056972503662109e-01
5.866022109985351562e-01,4.647436738014221191e-01
5.816481113433837891e-01,4.504403471946716309e-01
5.805081725120544434e-01,4.618239402770996094e-01
5.480001568794250488e-01,5.364843606948852539e-01
6.698179841041564941e-01,4.815035164356231689e-01
6.530057787895202637e-01,4.845429062843322754e-01
6.547521352767944336e-01,4.885785281658172607e-01
6.960257291793823242e-01,4.727900922298431396e-01
8.035561442375183105e-01,4.741524457931518555e-01
8.193656206130981445e-01,4.765101373195648193e-01
7.919476628303527832e-01,4.719901680946350098e-01
8.015989661216735840e-01,4.896431863307952881e-01
7.795811891555786133e-01,4.636277258396148682e-01
7.708827257156372070e-01,4.686285257339477539e-01
7.813189625740051270e-01,4.464950561523437500e-01
7.751625776290893555e-01,4.698723256587982178e-01
7.752657532691955566e-01,4.414612650871276855e-01
7.738759517669677734e-01,3.915899991989135742e-01
7.730713486671447754e-01,3.929845690727233887e-01
7.653831839561462402e-01,3.784264922142028809e-01
5.045703649520874023e-01,6.181511282920837402e-01
5.007287859916687012e-01,6.163157224655151367e-01
4.992130994796752930e-01,6.136927008628845215e-01
5.219210982322692871e-01,6.748337745666503906e-01
7.151672244071960449e-01,5.244259834289550781e-01
7.122597098350524902e-01,5.377350449562072754e-01
7.048017382621765137e-01,5.328846573829650879e-01
7.260296940803527832e-01,5.331335067749023438e-01
6.060988903045654297e-01,5.851674079895019531e-01
5.581906437873840332e-01,5.679773092269897461e-01
5.473456978797912598e-01,5.552875399589538574e-01
5.707837939262390137e-01,5.658822655677795410e-01
6.585287451744079590e-01,3.922580182552337646e-01
6.688696742057800293e-01,4.037977755069732666e-01
6.738484501838684082e-01,4.092040359973907471e-01
6.641820669174194336e-01,4.047906398773193359e-01
5.606994032859802246e-01,5.403809547424316406e-01
6.202780008316040039e-01,5.892865061759948730e-01
5.825748443603515625e-01,5.324530005455017090e-01
5.620384812355041504e-01,5.362363457679748535e-01
5.413281917572021484e-01,5.236688256263732910e-01
5.498479604721069336e-01,5.323432683944702148e-01
5.470042824745178223e-01,5.334956049919128418e-01
5.564872026443481445e-01,5.331817865371704102e-01
7.008708119392395020e-01,5.325165390968322754e-01
8.203448653221130371e-01,4.791859388351440430e-01
8.034404516220092773e-01,4.843204915523529053e-01
8.065177798271179199e-01,4.927212595939636230e-01
6.990739107131958008e-01,5.829111337661743164e-01
6.949923038482666016e-01,5.671482086181640625e-01
7.142353057861328125e-01,5.700984001159667969e-01
6.931890845298767090e-01,5.821303725242614746e-01
3.670597374439239502e-01,6.029265522956848145e-01
3.944987058639526367e-01,6.188563704490661621e-01
3.853264749050140381e-01,6.446395516395568848e-01
3.962697386741638184e-01,6.090148687362670898e-01
7.302041649818420410e-01,6.336224079132080078e-01
6.600111722946166992e-01,5.906760096549987793e-01
6.444097161293029785e-01,5.947957634925842285e-01
7.084931135177612305e-01,6.240522861480712891e-01
4.746031165122985840e-01,6.273052096366882324e-01
4.020804762840270996e-01,5.598305463790893555e-01
4.168144166469573975e-01,5.562385320663452148e-01
4.165265262126922607e-01,5.569893717765808105e-01
3.587960004806518555e-01,5.517458319664001465e-01
3.695441782474517822e-01,5.506179332733154297e-01
3.827520906925201416e-01,5.374539494514465332e-01
3.899815976619720459e-01,5.348330736160278320e-01
4.772756993770599365e-01,4.674519896507263184e-01
4.735724627971649170e-01,4.702658057212829590e-01
4.753943085670471191e-01,4.560567140579223633e-01
4.735721945762634277e-01,4.615389108657836914e-01
7.005584239959716797e-01,5.557999610900878906e-01
6.805187463760375977e-01,5.436021089553833008e-01
6.742107868194580078e-01,6.071647405624389648e-01
7.110124826431274414e-01,5.506861805915832520e-01
5.684857964515686035e-01,3.973579108715057373e-01
5.729818940162658691e-01,3.993725478649139404e-01
5.711640715599060059e-01,3.984262943267822266e-01
5.833724737167358398e-01,4.064732789993286133e-01
8.229066729545593262e-01,5.266947746276855469e-01
7.882044911384582520e-01,5.210474729537963867e-01
7.752193212509155273e-01,5.154386758804321289e-01
7.979477047920227051e-01,5.165129899978637695e-01
7.631425857543945312e-01,6.387015581130981445e-01
7.416253685951232910e-01,6.422161459922790527e-01
7.575895786285400391e-01,6.427525877952575684e-01
7.397199869155883789e-01,6.199881434440612793e-01
5.564484000205993652e-01,5.267343521118164062e-01
5.618218183517456055e-01,5.088303089141845703e-01
5.546377897262573242e-01,5.046868324279785156e-01
5.541115403175354004e-01,5.121945738792419434e-01
5.390386581420898438e-01,7.933025956153869629e-01
6.014760136604309082e-01,8.569156527519226074e-01
5.499444603919982910e-01,8.372780680656433105e-01
5.101339817047119141e-01,6.869391798973083496e-01
6.627693772315979004e-01,4.912124872207641602e-01
6.850014925003051758e-01,4.821975529193878174e-01
6.608405113220214844e-01,4.884890019893646240e-01
6.704664230346679688e-01,5.321679115295410156e-01
8.258241415023803711e-01,6.392663121223449707e-01
8.704108595848083496e-01,6.654747724533081055e-01
7.994223833084106445e-01,5.853222608566284180e-01
8.513324856758117676e-01,6.652702093124389648e-01
6.869758963584899902e-01,5.351132154464721680e-01
6.769641637802124023e-01,4.615445137023925781e-01
7.498263716697692871e-01,4.546310603618621826e-01
7.166934609413146973e-01,4.842578470706939697e-01
6.665233969688415527e-01,7.166717052459716797e-01
6.862302422523498535e-01,6.938576102256774902e-01
6.689331531524658203e-01,7.116396427154541016e-01
6.565484404563903809e-01,6.356711387634277344e-01
6.757950782775878906e-01,4.926480352878570557e-01
6.738320589065551758e-01,5.313523411750793457e-01
6.235681176185607910e-01,5.325959324836730957e-01
6.538419127464294434e-01,5.282115936279296875e-01
8.154715895652770996e-01,5.729774236679077148e-01
7.792173624038696289e-01,5.711001157760620117e-01
7.696936130523681641e-01,5.474388599395751953e-01
7.763264179229736328e-01,5.736268758773803711e-01
6.124646663665771484e-01,4.644542336463928223e-01
5.983147621154785156e-01,4.508675634860992432e-01
5.951848030090332031e-01,4.548778235912322998e-01
5.865121483802795410e-01,4.507211446762084961e-01
6.403621435165405273e-01,7.511529922485351562e-01
6.770426034927368164e-01,7.672537565231323242e-01
6.813187599182128906e-01,7.781572341918945312e-01
6.051760911941528320e-01,7.370534539222717285e-01
7.439885139465332031e-01,6.198607087135314941e-01
7.289888262748718262e-01,6.294544339179992676e-01
7.491921782493591309e-01,6.016790866851806641e-01
7.525146603584289551e-01,6.181840896606445312e-01
6.639322042465209961e-01,5.257234573364257812e-01
6.538947820663452148e-01,5.065801143646240234e-01
6.595866084098815918e-01,5.253201127052307129e-01
6.478877067565917969e-01,5.175544619560241699e-01
6.831262707710266113e-01,4.337945878505706787e-01
6.843102574348449707e-01,4.531222283840179443e-01
6.802523136138916016e-01,4.305522441864013672e-01
6.792154908180236816e-01,4.258815646171569824e-01
7.523399591445922852e-01,4.541113674640655518e-01
8.104459047317504883e-01,4.852161407470703125e-01
7.322980761528015137e-01,4.604025781154632568e-01
7.519999146461486816e-01,4.528518319129943848e-01
7.729610204696655273e-01,5.275011062622070312e-01
7.650179266929626465e-01,4.802684783935546875e-01
7.685367465019226074e-01,4.925360083580017090e-01
7.685005664825439453e-01,4.942602217197418213e-01
7.094959616661071777e-01,2.544320821762084961e-01
7.067424654960632324e-01,2.267638891935348511e-01
6.721433401107788086e-01,2.345957309007644653e-01
7.120541334152221680e-01,2.617166042327880859e-01
8.676794767379760742e-01,4.138064682483673096e-01
8.703489899635314941e-01,4.322521984577178955e-01
8.585936427116394043e-01,4.249355196952819824e-01
8.954341411590576172e-01,4.200334846973419189e-01
7.549285888671875000e-01,4.976705312728881836e-01
7.408046722412109375e-01,4.874039590358734131e-01
7.413503527641296387e-01,4.889796376228332520e-01
7.134162187576293945e-01,4.964196681976318359e-01
5.917568206787109375e-01,2.810518145561218262e-01
5.949679017066955566e-01,2.920975685119628906e-01
6.003188490867614746e-01,2.910763323307037354e-01
5.891864895820617676e-01,2.816575765609741211e-01
8.005941510200500488e-01,2.014817595481872559e-01
8.091325163841247559e-01,1.975226104259490967e-01
7.973479628562927246e-01,2.049489468336105347e-01
8.099720478057861328e-01,1.999009698629379272e-01
7.479503750801086426e-01,2.921541035175323486e-01
7.486820816993713379e-01,2.818712592124938965e-01
7.456718683242797852e-01,3.052830696105957031e-01
7.725802063941955566e-01,2.537255585193634033e-01
7.027221918106079102e-01,2.868057787418365479e-01
6.983593106269836426e-01,2.983335256576538086e-01
6.968494057655334473e-01,2.901363968849182129e-01
7.118912935256958008e-01,2.759238183498382568e-01
7.561246156692504883e-01,9.805060178041458130e-02
7.610130906105041504e-01,1.169580742716789246e-01
7.724914550781250000e-01,8.572788536548614502e-02
7.478046417236328125e-01,8.025636523962020874e-02
7.246579527854919434e-01,2.516699731349945068e-01
7.400948405265808105e-01,2.488282471895217896e-01
7.356465458869934082e-01,2.388040423393249512e-01
7.297920584678649902e-01,2.428899407386779785e-01
8.566622138023376465e-01,1.117893904447555542e-01
8.446277379989624023e-01,1.185597181320190430e-01
8.515713214874267578e-01,1.174623444676399231e-01
8.492014408111572266e-01,1.240496039390563965e-01
8.600834608078002930e-01,3.326707482337951660e-01
8.384132385253906250e-01,3.417643606662750244e-01
8.689001202583312988e-01,2.736165225505828857e-01
8.550084829330444336e-01,3.552905321121215820e-01
8.240687251091003418e-01,2.806561887264251709e-01
8.211215138435363770e-01,3.150250017642974854e-01
8.201733827590942383e-01,2.854627668857574463e-01
7.600413560867309570e-01,3.182573020458221436e-01
9.756343960762023926e-01,3.951537311077117920e-01
9.537293314933776855e-01,3.648834824562072754e-01
9.741334319114685059e-01,3.929993510246276855e-01
9.585390686988830566e-01,3.662712872028350830e-01
7.315274477005004883e-01,2.961719632148742676e-01
7.214516997337341309e-01,2.828093171119689941e-01
6.866627931594848633e-01,2.298913747072219849e-01
7.181599140167236328e-01,2.775585055351257324e-01
8.328519463539123535e-01,4.488365948200225830e-01
8.401584625244140625e-01,4.396030604839324951e-01
8.340424895286560059e-01,4.538213312625885010e-01
8.369091153144836426e-01,4.520103335380554199e-01
7.656404972076416016e-01,1.797907352447509766e-01
7.637552022933959961e-01,1.766904443502426147e-01
7.655983567237854004e-01,1.697632819414138794e-01
7.648742198944091797e-01,1.662688106298446655e-01
7.183591127395629883e-01,2.253371328115463257e-01
7.223255038261413574e-01,2.261225879192352295e-01
7.089605927467346191e-01,2.309076935052871704e-01
7.193140983581542969e-01,2.309298217296600342e-01
7.205141782760620117e-01,2.757031917572021484e-01
7.235320806503295898e-01,2.718166112899780273e-01
7.221117615699768066e-01,2.783706784248352051e-01
7.252749204635620117e-01,2.783446907997131348e-01
7.793323993682861328e-01,4.167771637439727783e-01
7.998563647270202637e-01,4.235268831253051758e-01
7.858849167823791504e-01,4.171478748321533203e-01
7.938129901885986328e-01,4.202760457992553711e-01
6.602286696434020996e-01,3.648298680782318115e-01
6.422003507614135742e-01,3.742167055606842041e-01
6.417995691299438477e-01,3.654800951480865479e-01
6.514304280281066895e-01,3.693273067474365234e-01
6.813663840293884277e-01,6.009126901626586914e-01
6.287940144538879395e-01,5.592266321182250977e-01
7.045944333076477051e-01,6.083837747573852539e-01
6.435372829437255859e-01,5.857464075088500977e-01
7.293685674667358398e-01,3.986256420612335205e-01
7.338038682937622070e-01,3.970521092414855957e-01
7.267327904701232910e-01,3.955968320369720459e-01
7.463983893394470215e-01,4.015736877918243408e-01
8.225196003913879395e-01,3.515785634517669678e-01
8.228468894958496094e-01,3.527230024337768555e-01
8.276298642158508301e-01,3.531095981597900391e-01
8.303890228271484375e-01,3.623529374599456787e-01
7.977684736251831055e-01,5.288761854171752930e-01
7.979807257652282715e-01,5.245952606201171875e-01
7.861161231994628906e-01,5.165860056877136230e-01
7.898378968238830566e-01,5.115626454353332520e-01
7.985771298408508301e-01,4.366015493869781494e-01
8.205135464668273926e-01,4.298684597015380859e-01
8.081279993057250977e-01,4.212180078029632568e-01
8.044894933700561523e-01,4.315996468067169189e-01
6.807742714881896973e-01,4.708212912082672119e-01
6.715562939643859863e-01,5.398759245872497559e-01
6.563158035278320312e-01,5.353447794914245605e-01
6.493454575538635254e-01,5.369869470596313477e-01
6.050611734390258789e-01,6.004974246025085449e-01
6.049559116363525391e-01,5.990742444992065430e-01
6.300172209739685059e-01,5.973192453384399414e-01
6.372307538986206055e-01,5.979212522506713867e-01
6.671893000602722168e-01,4.080789089202880859e-01
6.580189466476440430e-01,3.982115983963012695e-01
6.649999022483825684e-01,4.017031788825988770e-01
6.473312973976135254e-01,3.973251581192016602e-01
8.231399059295654297e-01,4.356121122837066650e-01
8.180317282676696777e-01,3.998220562934875488e-01
8.071064949035644531e-01,4.178451895713806152e-01
8.088126778602600098e-01,4.232010841369628906e-01
8.010079860687255859e-01,3.336944580078125000e-01
7.982876896858215332e-01,3.281628489494323730e-01
8.007162809371948242e-01,3.288731276988983154e-01
8.023995161056518555e-01,3.397645056247711182e-01
8.720271587371826172e-01,3.408473730087280273e-01
8.454912900924682617e-01,3.462557494640350342e-01
8.974870443344116211e-01,3.602622449398040771e-01
8.749618530273437500e-01,3.364399075508117676e-01
7.314707040786743164e-01,3.488137125968933105e-01
7.318853139877319336e-01,3.415451347827911377e-01
7.264438271522521973e-01,3.402553200721740723e-01
7.269887328147888184e-01,3.421365320682525635e-01
7.947461605072021484e-01,4.810970723628997803e-01
7.900547981262207031e-01,4.979320168495178223e-01
7.937704324722290039e-01,4.798450469970703125e-01
7.953270077705383301e-01,4.844734966754913330e-01
8.716689348220825195e-01,4.475053250789642334e-01
8.138487339019775391e-01,5.340321660041809082e-01
8.939278125762939453e-01,4.476963579654693604e-01
8.126736283302307129e-01,4.958950281143188477e-01
7.856659293174743652e-01,3.497725427150726318e-01
7.842053771018981934e-01,3.575675785541534424e-01
7.768939137458801270e-01,3.436756134033203125e-01
7.960977554321289062e-01,3.500018119812011719e-01
7.549226284027099609e-01,3.501891493797302246e-01
8.132260441780090332e-01,3.491692841053009033e-01
7.570527791976928711e-01,3.602012991905212402e-01
7.560948729515075684e-01,3.489686250686645508e-01
7.517548203468322754e-01,3.388630747795104980e-01
7.270868420600891113e-01,3.628832697868347168e-01
7.412675023078918457e-01,3.408190608024597168e-01
7.475098371505737305e-01,3.386848270893096924e-01
6.916747689247131348e-01,1.896686553955078125e-01
6.974402070045471191e-01,2.012619823217391968e-01
6.859259605407714844e-01,1.940544396638870239e-01
6.801328659057617188e-01,1.943170875310897827e-01
8.301773667335510254e-01,3.286445438861846924e-01
8.201978802680969238e-01,3.301414549350738525e-01
8.244772553443908691e-01,3.284065723419189453e-01
8.250069022178649902e-01,3.261139690876007080e-01
9.016267657279968262e-01,2.318492829799652100e-01
8.854392766952514648e-01,2.224202901124954224e-01
8.849357962608337402e-01,2.346690744161605835e-01
8.783497810363769531e-01,2.277726680040359497e-01
6.508966088294982910e-01,1.961433440446853638e-01
6.522848010063171387e-01,1.934677213430404663e-01
6.546506881713867188e-01,1.916236728429794312e-01
6.549757122993469238e-01,1.917899996042251587e-01
7.040593624114990234e-01,5.178318023681640625e-01
8.156018853187561035e-01,5.124327540397644043e-01
8.010140657424926758e-01,5.164322257041931152e-01
7.026314735412597656e-01,5.171261429786682129e-01
8.306924700736999512e-01,3.116519451141357422e-01
8.249657750129699707e-01,3.259628117084503174e-01
8.288637399673461914e-01,2.992744743824005127e-01
8.553608655929565430e-01,2.873752415180206299e-01
5.632326602935791016e-01,3.438227474689483643e-01
5.667399168014526367e-01,3.406937718391418457e-01
5.708649754524230957e-01,3.334968984127044678e-01
5.701368451118469238e-01,3.361106216907501221e-01
6.507987976074218750e-01,3.160028457641601562e-01
7.148233056068420410e-01,3.017474412918090820e-01
7.264450192451477051e-01,2.980726957321166992e-01
6.687396168708801270e-01,3.177916109561920166e-01
8.754897713661193848e-01,3.731259703636169434e-02
8.646371364593505859e-01,4.158824682235717773e-02
8.644919991493225098e-01,0.000000000000000000e+00
8.589635491371154785e-01,2.946305088698863983e-02
7.701037526130676270e-01,3.484838604927062988e-01
7.625205516815185547e-01,3.463620543479919434e-01
7.616664171218872070e-01,3.614953458309173584e-01
7.590720057487487793e-01,3.540435135364532471e-01
8.492059111595153809e-01,3.198016285896301270e-01
8.319527506828308105e-01,2.935626208782196045e-01
8.675479292869567871e-01,2.598771750926971436e-01
8.653860092163085938e-01,2.492724061012268066e-01
8.016698360443115234e-01,5.599125623703002930e-01
7.925921082496643066e-01,5.517820119857788086e-01
8.159444928169250488e-01,5.718601942062377930e-01
8.064402341842651367e-01,5.602853298187255859e-01
4.757804274559020996e-01,5.478610992431640625e-01
4.814828336238861084e-01,5.468831658363342285e-01
4.965378940105438232e-01,5.381133556365966797e-01
4.785206317901611328e-01,5.492198467254638672e-01
8.007144927978515625e-01,6.341975927352905273e-01
8.171027898788452148e-01,6.211005449295043945e-01
8.022282123565673828e-01,6.115940213203430176e-01
8.007557392120361328e-01,5.882529616355895996e-01
5.399921536445617676e-01,5.158542394638061523e-01
5.406609177589416504e-01,5.175992250442504883e-01
5.249579548835754395e-01,5.215157270431518555e-01
5.429900288581848145e-01,5.200704336166381836e-01
4.638480842113494873e-01,5.454167723655700684e-01
4.742601215839385986e-01,5.361835956573486328e-01
4.661733210086822510e-01,5.420026779174804688e-01
4.464617073535919189e-01,5.497566461563110352e-01
4.131296873092651367e-01,6.635719537734985352e-01
4.326390326023101807e-01,7.122810482978820801e-01
4.662329554557800293e-01,6.980362534523010254e-01
4.874006211757659912e-01,6.904171705245971680e-01
7.986744046211242676e-01,5.089396238327026367e-01
7.955725789070129395e-01,5.162851810455322266e-01
8.010423779487609863e-01,5.198494195938110352e-01
8.482270240783691406e-01,5.491216182708740234e-01
7.105879783630371094e-01,4.637894928455352783e-01
7.149579524993896484e-01,4.647050499916076660e-01
6.984796524047851562e-01,4.392088353633880615e-01
7.134370207786560059e-01,4.523040056228637695e-01
7.150560021400451660e-01,5.372138023376464844e-01
6.615524888038635254e-01,6.254772543907165527e-01
6.587166786193847656e-01,6.226340532302856445e-01
6.584370732307434082e-01,6.325395107269287109e-01
4.269908368587493896e-01,5.897715091705322266e-01
4.397331774234771729e-01,5.485544800758361816e-01
5.563949346542358398e-01,4.544339776039123535e-01
4.332540631294250488e-01,5.970203280448913574e-01
4.890029728412628174e-01,5.001460909843444824e-01
4.767872989177703857e-01,5.581161975860595703e-01
4.816889464855194092e-01,4.811331033706665039e-01
4.951680004596710205e-01,5.359467267990112305e-01
7.005698084831237793e-01,6.318693757057189941e-01
6.476247310638427734e-01,6.051579117774963379e-01
6.171316504478454590e-01,5.926012992858886719e-01
6.485046148300170898e-01,6.002460122108459473e-01
5.658454895019531250e-01,4.605335295200347900e-01
5.554420948028564453e-01,4.556857049465179443e-01
5.478733777999877930e-01,4.528943300247192383e-01
5.556144118309020996e-01,4.590647518634796143e-01
6.762920618057250977e-01,3.511485755443572998e-01
6.761444211006164551e-01,3.568280041217803955e-01
7.509959936141967773e-01,3.365098536014556885e-01
7.602446675300598145e-01,3.377687036991119385e-01
3.134337067604064941e-01,5.529035329818725586e-01
3.264482915401458740e-01,5.536100268363952637e-01
3.280052542686462402e-01,5.497722029685974121e-01
3.386703133583068848e-01,5.584832429885864258e-01
7.537814378738403320e-01,5.498785972595214844e-01
8.399696946144104004e-01,5.515556335449218750e-01
7.747630476951599121e-01,5.627009868621826172e-01
8.344560265541076660e-01,5.533291697502136230e-01
9.079889059066772461e-01,2.300436049699783325e-01
8.784923553466796875e-01,2.304594069719314575e-01
8.960409164428710938e-01,2.983042597770690918e-01
