4.171704053878784180e-01,7.025199532508850098e-01,4.006641209125518799e-01
4.221336841583251953e-01,6.917116641998291016e-01,3.863377273082733154e-01
4.235839545726776123e-01,6.786966919898986816e-01,3.795720040798187256e-01
4.269803762435913086e-01,6.916487216949462891e-01,4.071641564369201660e-01
3.345905840396881104e-01,6.980178356170654297e-01,3.299176692962646484e-01
3.206644952297210693e-01,6.990255117416381836e-01,3.555451929569244385e-01
3.264789283275604248e-01,6.763208508491516113e-01,3.432148993015289307e-01
3.331211805343627930e-01,7.056972980499267578e-01,3.494332134723663330e-01
3.839752972126007080e-01,7.797950506210327148e-01,3.023671805858612061e-01
4.058281481266021729e-01,7.974762916564941406e-01,3.087753057479858398e-01
3.954940140247344971e-01,7.762745618820190430e-01,2.964285314083099365e-01
3.957431912422180176e-01,7.718093991279602051e-01,3.007847368717193604e-01
4.170303642749786377e-01,6.012064218521118164e-01,2.073017060756683350e-01
4.153034985065460205e-01,5.954964756965637207e-01,1.985073089599609375e-01
4.155549407005310059e-01,5.956839323043823242e-01,2.557006180286407471e-01
4.065985083580017090e-01,5.982085466384887695e-01,1.971790343523025513e-01
4.366547167301177979e-01,7.563776969909667969e-01,3.211655318737030029e-01
4.284082651138305664e-01,7.731996774673461914e-01,3.255320191383361816e-01
4.363867044448852539e-01,7.579723596572875977e-01,3.270369172096252441e-01
4.329872727394104004e-01,7.614031434059143066e-01,3.293230235576629639e-01
2.494234740734100342e-01,6.187867522239685059e-01,5.424689650535583496e-01
3.298447728157043457e-01,6.879664659500122070e-01,6.101758480072021484e-01
3.243083059787750244e-01,6.600084304809570312e-01,6.066212654113769531e-01
2.538070678710937500e-01,6.126791834831237793e-01,5.449186563491821289e-01
4.328899085521697998e-01,6.916893720626831055e-01,3.272360861301422119e-01
4.407609105110168457e-01,6.973311901092529297e-01,3.339919447898864746e-01
4.367840588092803955e-01,6.864385604858398438e-01,3.566743731498718262e-01
4.774793982505798340e-01,6.822868585586547852e-01,3.576812148094177246e-01
3.579060137271881104e-01,5.959714651107788086e-01,4.181807041168212891e-01
3.697651326656341553e-01,6.010062098503112793e-01,4.122082293033599854e-01
3.913007080554962158e-01,6.176128983497619629e-01,3.960446119308471680e-01
4.057736098766326904e-01,6.168003678321838379e-01,3.864872157573699951e-01
2.875712513923645020e-01,7.925834655761718750e-01,1.904942691326141357e-01
2.974713742733001709e-01,7.950609922409057617e-01,1.885819584131240845e-01
2.791512310504913330e-01,7.751383185386657715e-01,1.815750002861022949e-01
2.779435515403747559e-01,7.843616604804992676e-01,1.882170289754867554e-01
2.909213304519653320e-01,7.569109797477722168e-01,3.269349932670593262e-01
2.780983448028564453e-01,7.349145412445068359e-01,2.727125585079193115e-01
2.974278926849365234e-01,7.464321851730346680e-01,3.285884559154510498e-01
2.822483777999877930e-01,7.343851327896118164e-01,2.198840230703353882e-01
3.691125214099884033e-01,8.510210514068603516e-01,1.381711512804031372e-01
3.819509446620941162e-01,8.880805969238281250e-01,1.581344604492187500e-01
3.861901462078094482e-01,9.185906648635864258e-01,5.786141753196716309e-02
3.457117676734924316e-01,8.952553272247314453e-01,1.250790506601333618e-01
4.427418708801269531e-01,7.409259676933288574e-01,4.680205881595611572e-01
4.861866533756256104e-01,7.235724925994873047e-01,4.789763092994689941e-01
4.856435954570770264e-01,7.255661487579345703e-01,4.812415540218353271e-01
5.018770098686218262e-01,7.087391018867492676e-01,4.795720577239990234e-01
3.511383235454559326e-01,9.247632622718811035e-01,6.545732170343399048e-02
3.121792972087860107e-01,8.449285030364990234e-01,9.151571244001388550e-02
3.185034990310668945e-01,8.809021711349487305e-01,7.015056163072586060e-02
3.570728003978729248e-01,9.354154467582702637e-01,9.377562999725341797e-02
3.104227185249328613e-01,6.034412384033203125e-01,4.855421781539916992e-01
3.216280341148376465e-01,6.073241829872131348e-01,4.897361099720001221e-01
3.018640577793121338e-01,6.217892169952392578e-01,5.093277096748352051e-01
3.211592137813568115e-01,6.118447780609130859e-01,4.769871532917022705e-01
4.414577782154083252e-01,7.416641712188720703e-01,2.978262603282928467e-01
4.421676695346832275e-01,7.491348385810852051e-01,3.017327189445495605e-01
4.293413162231445312e-01,7.500392198562622070e-01,3.075547516345977783e-01
4.273011982440948486e-01,7.603153586387634277e-01,3.133639097213745117e-01
4.033239185810089111e-01,7.819612026214599609e-01,2.648462653160095215e-01
4.038692414760589600e-01,7.868719696998596191e-01,2.649012804031372070e-01
4.082061946392059326e-01,7.799594402313232422e-01,2.606242895126342773e-01
4.031396508216857910e-01,7.932595610618591309e-01,2.723452746868133545e-01
4.657304883003234863e-01,7.252154350280761719e-01,2.502825856208801270e-01
4.658347368240356445e-01,7.224045991897583008e-01,2.378600984811782837e-01
4.667965769767761230e-01,7.435235381126403809e-01,2.325095683336257935e-01
4.594703614711761475e-01,7.314322590827941895e-01,2.319394499063491821e-01
4.578453898429870605e-01,7.193180918693542480e-01,3.033008873462677002e-01
4.635612964630126953e-01,6.586739420890808105e-01,3.565895557403564453e-01
4.577998220920562744e-01,7.270214557647705078e-01,2.989563047885894775e-01
4.597768187522888184e-01,6.943718791007995605e-01,3.088881969451904297e-01
4.350758492946624756e-01,7.466331720352172852e-01,2.638754546642303467e-01
4.290356040000915527e-01,7.456873655319213867e-01,2.594228088855743408e-01
4.290621876716613770e-01,7.473408579826354980e-01,2.573831379413604736e-01
4.389056563377380371e-01,7.577347755432128906e-01,2.509136199951171875e-01
3.525914847850799561e-01,5.649720430374145508e-01,4.706227183341979980e-01
3.555223345756530762e-01,5.901411771774291992e-01,4.704236984252929688e-01
3.453572094440460205e-01,5.702539086341857910e-01,4.604703485965728760e-01
3.686119616031646729e-01,5.682873129844665527e-01,4.623932242393493652e-01
4.207589924335479736e-01,6.596707701683044434e-01,1.879120171070098877e-01
4.346921145915985107e-01,6.823810935020446777e-01,1.879481375217437744e-01
4.165452718734741211e-01,6.614205241203308105e-01,1.777811795473098755e-01
4.381809532642364502e-01,6.968995332717895508e-01,1.740690469741821289e-01
3.691134154796600342e-01,6.517293453216552734e-01,1.121055483818054199e-01
3.624639511108398438e-01,6.525343656539916992e-01,1.029755994677543640e-01
3.252133429050445557e-01,6.313853263854980469e-01,7.616624981164932251e-02
3.715266585350036621e-01,6.460505723953247070e-01,1.072974950075149536e-01
2.557901144027709961e-01,7.892385721206665039e-01,4.112892448902130127e-01
2.598967552185058594e-01,7.995793223381042480e-01,3.981371223926544189e-01
2.631199955940246582e-01,7.997718453407287598e-01,3.915045261383056641e-01
2.634464204311370850e-01,8.204355835914611816e-01,3.874129652976989746e-01
3.624897003173828125e-01,8.321089148521423340e-01,1.664250791072845459e-01
3.684731721878051758e-01,8.399273753166198730e-01,1.577814519405364990e-01
3.216411769390106201e-01,7.670307159423828125e-01,1.410629153251647949e-01
3.594010770320892334e-01,8.378474712371826172e-01,1.677525490522384644e-01
4.586346447467803955e-01,6.472920775413513184e-01,4.972189962863922119e-01
4.453898072242736816e-01,6.346323490142822266e-01,5.031508803367614746e-01
4.519814550876617432e-01,6.540253758430480957e-01,5.076051354408264160e-01
4.528290629386901855e-01,6.213192343711853027e-01,4.864460229873657227e-01
4.373412430286407471e-01,6.815122961997985840e-01,2.688741683959960938e-01
4.287739396095275879e-01,6.722387671470642090e-01,2.667639553546905518e-01
4.339974522590637207e-01,6.816738843917846680e-01,2.565888464450836182e-01
4.587506353855133057e-01,6.784060001373291016e-01,2.771134972572326660e-01
2.707884311676025391e-01,6.847010850906372070e-01,1.491793543100357056e-01
2.673452198505401611e-01,6.955821514129638672e-01,1.296271085739135742e-01
2.659052014350891113e-01,6.856246590614318848e-01,1.533885002136230469e-01
2.682432830333709717e-01,6.946910619735717773e-01,1.229063197970390320e-01
4.138557612895965576e-01,7.469353079795837402e-01,1.917646229267120361e-01
4.150870740413665771e-01,7.664349675178527832e-01,1.677390784025192261e-01
4.212259948253631592e-01,7.565232515335083008e-01,1.937780529260635376e-01
4.097932875156402588e-01,7.430546879768371582e-01,2.055090069770812988e-01
2.850190401077270508e-01,5.297297835350036621e-01,4.511418342590332031e-01
2.899540960788726807e-01,5.210534334182739258e-01,4.452446103096008301e-01
2.827185988426208496e-01,5.290722846984863281e-01,4.665160775184631348e-01
3.054308295249938965e-01,5.441855788230895996e-01,4.794875681400299072e-01
4.024084508419036865e-01,7.005972862243652344e-01,3.607515394687652588e-01
4.124972820281982422e-01,6.988492608070373535e-01,3.591811656951904297e-01
4.056263267993927002e-01,7.012121081352233887e-01,3.502078652381896973e-01
4.242604076862335205e-01,7.050036191940307617e-01,3.422049880027770996e-01
3.942857980728149414e-01,6.867363452911376953e-01,2.839424014091491699e-01
3.904895186424255371e-01,6.880432963371276855e-01,2.564150393009185791e-01
3.774409592151641846e-01,6.615236997604370117e-01,3.173015415668487549e-01
3.986184000968933105e-01,6.811919212341308594e-01,3.291328847408294678e-01
3.512676656246185303e-01,5.424491167068481445e-01,3.537369966506958008e-01
3.560405075550079346e-01,5.288497805595397949e-01,3.586630821228027344e-01
3.489835560321807861e-01,5.448731780052185059e-01,3.488637208938598633e-01
3.732802271842956543e-01,5.583816170692443848e-01,3.520189821720123291e-01
4.088654518127441406e-01,5.452054738998413086e-01,3.963740766048431396e-01
4.275594353675842285e-01,5.877166986465454102e-01,4.002111256122589111e-01
4.194681346416473389e-01,5.514069199562072754e-01,4.111450016498565674e-01
4.286491274833679199e-01,5.482325553894042969e-01,3.807549178600311279e-01
3.785981833934783936e-01,6.095247268676757812e-01,6.264646053314208984e-01
3.793536424636840820e-01,6.486430764198303223e-01,6.263394355773925781e-01
3.664125502109527588e-01,6.264024972915649414e-01,6.279712319374084473e-01
3.945090472698211670e-01,5.847471356391906738e-01,6.308676600456237793e-01
3.797948658466339111e-01,6.099835038185119629e-01,4.794372916221618652e-01
3.517216444015502930e-01,6.048924326896667480e-01,5.041604042053222656e-01
3.608620166778564453e-01,5.881211757659912109e-01,5.122179985046386719e-01
3.861839771270751953e-01,5.594965219497680664e-01,4.517273604869842529e-01
3.243605792522430420e-01,5.189852118492126465e-01,2.508738040924072266e-01
3.054619431495666504e-01,4.860265851020812988e-01,2.906973361968994141e-01
2.711441814899444580e-01,4.718880057334899902e-01,2.298316806554794312e-01
3.093140125274658203e-01,4.759905636310577393e-01,2.499340027570724487e-01
3.076568841934204102e-01,5.346208214759826660e-01,3.942055106163024902e-01
3.044534325599670410e-01,5.293924808502197266e-01,3.901750445365905762e-01
3.005374372005462646e-01,5.514395236968994141e-01,3.751711547374725342e-01
3.118149340152740479e-01,5.341753363609313965e-01,3.725485503673553467e-01
3.537193834781646729e-01,5.613842606544494629e-01,3.376514613628387451e-01
3.601509630680084229e-01,5.792335271835327148e-01,3.427738547325134277e-01
3.776772916316986084e-01,5.768647789955139160e-01,3.447099328041076660e-01
3.797288239002227783e-01,5.814936757087707520e-01,3.440911471843719482e-01
3.179383575916290283e-01,5.078558921813964844e-01,7.623428106307983398e-01
3.278092443943023682e-01,5.045779347419738770e-01,7.817586064338684082e-01
3.194079697132110596e-01,4.962074160575866699e-01,7.553561925888061523e-01
3.092566430568695068e-01,4.388466775417327881e-01,7.575330138206481934e-01
3.283549249172210693e-01,5.127345323562622070e-01,4.681757390499114990e-01
3.455400466918945312e-01,4.473749399185180664e-01,4.719062745571136475e-01
3.200629651546478271e-01,4.835092127323150635e-01,4.837480783462524414e-01
3.328482508659362793e-01,4.479391574859619141e-01,4.712660312652587891e-01
2.792175412178039551e-01,4.893110096454620361e-01,6.011996269226074219e-01
2.700586020946502686e-01,5.055212378501892090e-01,6.196556687355041504e-01
3.477385938167572021e-01,5.388491749763488770e-01,6.322000026702880859e-01
2.838359177112579346e-01,5.038850903511047363e-01,6.085959672927856445e-01
3.285579085350036621e-01,6.791492104530334473e-01,5.076466798782348633e-01
3.210287690162658691e-01,6.652870774269104004e-01,5.096597075462341309e-01
3.274315297603607178e-01,6.565114259719848633e-01,5.028204321861267090e-01
3.241495490074157715e-01,6.611318588256835938e-01,5.072442293167114258e-01
2.523222565650939941e-01,5.822718143463134766e-01,6.010923385620117188e-01
2.019869685173034668e-01,5.456015467643737793e-01,5.844878554344177246e-01
2.590978741645812988e-01,6.137375235557556152e-01,5.779500007629394531e-01
2.571964859962463379e-01,5.990738868713378906e-01,5.811921358108520508e-01
2.255940884351730347e-01,6.293293237686157227e-01,6.311243772506713867e-01
2.688188850879669189e-01,6.532881259918212891e-01,6.174707412719726562e-01
2.399337589740753174e-01,6.310338377952575684e-01,6.147084236145019531e-01
2.449154555797576904e-01,6.563400626182556152e-01,5.980217456817626953e-01
2.499903142452239990e-01,4.768135249614715576e-01,4.527871310710906982e-01
2.316075414419174194e-01,4.732630252838134766e-01,3.881608843803405762e-01
2.451593279838562012e-01,4.680815637111663818e-01,4.227397441864013672e-01
2.631205022335052490e-01,4.692291915416717529e-01,4.325912594795227051e-01
3.661144375801086426e-01,4.660771489143371582e-01,5.246922373771667480e-01
3.361994922161102295e-01,4.671351015567779541e-01,5.169986486434936523e-01
3.624701797962188721e-01,4.574435949325561523e-01,5.088099241256713867e-01
3.472185134887695312e-01,4.368533194065093994e-01,5.344637036323547363e-01
5.033328533172607422e-01,5.105614066123962402e-01,8.767153620719909668e-01
5.182623863220214844e-01,5.244763493537902832e-01,8.559080362319946289e-01
4.976235926151275635e-01,5.579955577850341797e-01,8.328324556350708008e-01
4.849266707897186279e-01,5.668277144432067871e-01,8.476838469505310059e-01
3.001556396484375000e-01,3.294684886932373047e-01,5.693534612655639648e-01
3.126111924648284912e-01,4.711741209030151367e-01,5.617845058441162109e-01
2.038999944925308228e-01,5.356427431106567383e-01,5.835813283920288086e-01
2.727692723274230957e-01,3.908087611198425293e-01,5.748751163482666016e-01
4.477393925189971924e-01,5.264756083488464355e-01,8.251101374626159668e-01
4.461936652660369873e-01,6.166291832923889160e-01,8.163285851478576660e-01
4.455034434795379639e-01,6.190837025642395020e-01,8.234072327613830566e-01
4.508894085884094238e-01,6.220475435256958008e-01,8.339108824729919434e-01
4.898197650909423828e-01,6.470001935958862305e-01,8.791210055351257324e-01
4.762547910213470459e-01,6.147822141647338867e-01,8.759105205535888672e-01
4.590772986412048340e-01,6.110736131668090820e-01,8.772543072700500488e-01
4.822614789009094238e-01,6.343425512313842773e-01,8.933071494102478027e-01
4.237632453441619873e-01,6.985569000244140625e-01,7.268080115318298340e-01
4.317862391471862793e-01,7.114909291267395020e-01,7.326889634132385254e-01
4.121344387531280518e-01,7.142344117164611816e-01,7.304863333702087402e-01
4.210974276065826416e-01,7.166774272918701172e-01,7.316005229949951172e-01
3.064845502376556396e-01,4.381952285766601562e-01,5.002818703651428223e-01
3.001416623592376709e-01,4.635091125965118408e-01,4.937866926193237305e-01
2.672807574272155762e-01,4.616839587688446045e-01,5.167129635810852051e-01
3.813076615333557129e-01,5.190675258636474609e-01,5.122637748718261719e-01
5.644800662994384766e-01,5.758246183395385742e-01,6.016042828559875488e-01
5.577829480171203613e-01,5.692713260650634766e-01,6.026993393898010254e-01
5.717423558235168457e-01,5.811870098114013672e-01,5.974360704421997070e-01
5.808711647987365723e-01,5.544040203094482422e-01,6.152054071426391602e-01
3.190500736236572266e-01,4.574249684810638428e-01,3.832742869853973389e-01
3.391028940677642822e-01,4.643650054931640625e-01,3.313420712947845459e-01
3.107705712318420410e-01,4.856815934181213379e-01,3.831962347030639648e-01
3.198356926441192627e-01,4.656697511672973633e-01,4.072855710983276367e-01
3.744240701198577881e-01,3.637907505035400391e-01,5.652416944503784180e-01
3.790196478366851807e-01,3.954063057899475098e-01,5.611698627471923828e-01
3.794732093811035156e-01,3.881425559520721436e-01,5.685527920722961426e-01
3.703553080558776855e-01,3.692556321620941162e-01,5.535274744033813477e-01
2.793050706386566162e-01,6.623536348342895508e-01,5.830199122428894043e-01
2.859761714935302734e-01,6.635138988494873047e-01,5.720000267028808594e-01
2.804071307182312012e-01,6.653803586959838867e-01,5.847824811935424805e-01
2.803671658039093018e-01,6.691804528236389160e-01,5.829592943191528320e-01
3.660042583942413330e-01,3.632175326347351074e-01,7.501676678657531738e-01
3.377558887004852295e-01,3.129806220531463623e-01,7.538270950317382812e-01
4.129361510276794434e-01,3.807168900966644287e-01,7.882589101791381836e-01
3.689208924770355225e-01,4.295037686824798584e-01,7.843263149261474609e-01
3.385110497474670410e-01,6.295511722564697266e-01,4.865511357784271240e-01
3.441988229751586914e-01,5.973541140556335449e-01,4.434634745121002197e-01
3.400158882141113281e-01,6.278080940246582031e-01,4.982706010341644287e-01
3.618835508823394775e-01,5.886779427528381348e-01,5.130119919776916504e-01
3.583447933197021484e-01,3.080790340900421143e-01,5.416045784950256348e-01
4.108484685420989990e-01,2.473289221525192261e-01,5.630901455879211426e-01
3.532967865467071533e-01,3.474835455417633057e-01,4.584034979343414307e-01
4.016602039337158203e-01,2.966576218605041504e-01,5.859817266464233398e-01
3.902947902679443359e-01,5.247880220413208008e-01,5.106422901153564453e-01
4.193876385688781738e-01,5.320283770561218262e-01,4.975761175155639648e-01
3.793430328369140625e-01,5.303821563720703125e-01,4.590253233909606934e-01
3.518386781215667725e-01,5.259280204772949219e-01,4.795042574405670166e-01
1.885163038969039917e-01,3.287170231342315674e-01,6.415178179740905762e-01
1.972321718931198120e-01,3.492886424064636230e-01,6.416488289833068848e-01
1.491195708513259888e-01,3.196823894977569580e-01,6.271713972091674805e-01
2.559208273887634277e-01,4.242912530899047852e-01,6.385998725891113281e-01
3.169525861740112305e-01,5.089359879493713379e-01,4.824877381324768066e-01
3.029241561889648438e-01,4.580141901969909668e-01,4.840444624423980713e-01
3.483267128467559814e-01,5.829440355300903320e-01,5.460301041603088379e-01
2.671699225902557373e-01,5.522678494453430176e-01,4.873807430267333984e-01
3.949369490146636963e-01,3.546024560928344727e-01,4.343385696411132812e-01
4.168910384178161621e-01,3.966326713562011719e-01,4.765251576900482178e-01
3.886031210422515869e-01,4.069252610206604004e-01,4.626217186450958252e-01
3.705837726593017578e-01,3.810832500457763672e-01,4.512850046157836914e-01
3.974331915378570557e-01,5.646401047706604004e-01,5.289628505706787109e-01
4.094502329826354980e-01,5.617102980613708496e-01,5.617461800575256348e-01
3.906866610050201416e-01,5.791127085685729980e-01,5.641778707504272461e-01
4.153637588024139404e-01,5.681237578392028809e-01,5.732201933860778809e-01
2.231257557868957520e-01,4.047409892082214355e-01,6.976356506347656250e-01
1.857824921607971191e-01,4.207689762115478516e-01,6.840245723724365234e-01
1.655589640140533447e-01,4.510920345783233643e-01,6.782593727111816406e-01
2.542238533496856689e-01,4.046124815940856934e-01,6.873797774314880371e-01
3.690902590751647949e-01,3.897445797920227051e-01,5.443603992462158203e-01
3.718878924846649170e-01,3.961839079856872559e-01,5.476053357124328613e-01
3.776647448539733887e-01,4.021115899085998535e-01,5.287768244743347168e-01
3.669799268245697021e-01,3.922688961029052734e-01,5.370802879333496094e-01
2.592040300369262695e-01,4.767216742038726807e-01,4.973413944244384766e-01
2.763687670230865479e-01,5.416656732559204102e-01,5.000568032264709473e-01
2.576760351657867432e-01,5.405843853950500488e-01,5.106143355369567871e-01
2.567206323146820068e-01,5.522257685661315918e-01,5.200729370117187500e-01
4.409615397453308105e-01,5.825368165969848633e-01,4.226645529270172119e-01
4.142525494098663330e-01,6.009793281555175781e-01,4.330199360847473145e-01
4.310974180698394775e-01,6.123297810554504395e-01,4.504346251487731934e-01
4.648362994194030762e-01,5.931442379951477051e-01,4.300251901149749756e-01
3.815258741378784180e-01,5.567915439605712891e-01,3.917977809906005859e-01
3.036035299301147461e-01,4.737975597381591797e-01,3.272112011909484863e-01
3.597725033760070801e-01,5.393123030662536621e-01,4.431920945644378662e-01
3.580450415611267090e-01,5.480608344078063965e-01,3.981642127037048340e-01
3.703866302967071533e-01,4.780606627464294434e-01,4.473132789134979248e-01
3.691636919975280762e-01,4.983417093753814697e-01,4.539645910263061523e-01
3.619781434535980225e-01,4.783871173858642578e-01,4.229045510292053223e-01
3.709798157215118408e-01,4.813138842582702637e-01,4.346471726894378662e-01
4.610152542591094971e-01,7.725842595100402832e-01,2.714151144027709961e-01
4.362862110137939453e-01,7.926076650619506836e-01,2.653874754905700684e-01
4.880226850509643555e-01,8.240201473236083984e-01,2.586229145526885986e-01
4.674583375453948975e-01,7.518056035041809082e-01,2.562851011753082275e-01
3.630640506744384766e-01,5.569005012512207031e-01,2.381557971239089966e-01
3.438401222229003906e-01,5.304430723190307617e-01,2.552730441093444824e-01
3.275397121906280518e-01,5.386961102485656738e-01,2.387619167566299438e-01
3.643681108951568604e-01,5.407307744026184082e-01,2.164236754179000854e-01
3.766671419143676758e-01,4.888226389884948730e-01,4.173772037029266357e-01
3.879996240139007568e-01,5.039839744567871094e-01,4.324282407760620117e-01
3.874387145042419434e-01,4.885331094264984131e-01,4.260493218898773193e-01
3.851423859596252441e-01,4.916685819625854492e-01,4.018558859825134277e-01
5.363731980323791504e-01,7.462337017059326172e-01,4.240529239177703857e-01
5.558048486709594727e-01,7.267431616783142090e-01,4.311625063419342041e-01
5.575008988380432129e-01,7.269389629364013672e-01,4.255163967609405518e-01
5.357641577720642090e-01,7.475835084915161133e-01,4.331937134265899658e-01
5.186312198638916016e-01,8.293835520744323730e-01,6.472856551408767700e-02
5.241223573684692383e-01,8.226740360260009766e-01,6.516788154840469360e-02
5.352858304977416992e-01,8.438394069671630859e-01,6.510700285434722900e-02
5.269318222999572754e-01,8.184549212455749512e-01,6.178521364927291870e-02
3.382139801979064941e-01,7.238295078277587891e-01,2.280956953763961792e-01
3.421268761157989502e-01,7.220245003700256348e-01,2.239875048398971558e-01
3.263919651508331299e-01,6.834459304809570312e-01,2.505205273628234863e-01
3.700353503227233887e-01,7.523875236511230469e-01,1.530205011367797852e-01
4.520370066165924072e-01,7.319389581680297852e-01,2.803666889667510986e-01
4.529228210449218750e-01,7.213433980941772461e-01,2.857805490493774414e-01
4.462664723396301270e-01,7.212575078010559082e-01,2.659459710121154785e-01
4.597392380237579346e-01,7.383105754852294922e-01,2.639756500720977783e-01
4.271163046360015869e-01,8.218531012535095215e-01,1.790488511323928833e-01
4.347607791423797607e-01,8.011834025382995605e-01,1.673883944749832153e-01
4.391281306743621826e-01,8.157840967178344727e-01,1.900023519992828369e-01
4.331556856632232666e-01,8.390868902206420898e-01,1.741831451654434204e-01
4.751635789871215820e-01,7.472227215766906738e-01,2.263175994157791138e-01
4.729520678520202637e-01,7.445483803749084473e-01,2.186033129692077637e-01
4.762183129787445068e-01,7.725994586944580078e-01,2.225809097290039062e-01
4.742416143417358398e-01,7.541412115097045898e-01,2.218415439128875732e-01
4.204000234603881836e-01,9.163919091224670410e-01,1.119091212749481201e-01
3.975022137165069580e-01,9.038290977478027344e-01,8.519170433282852173e-02
3.991867601871490479e-01,9.173935055732727051e-01,8.737832307815551758e-02
4.044589400291442871e-01,9.096908569335937500e-01,9.804426878690719604e-02
3.461392521858215332e-01,6.331083774566650391e-01,1.608180552721023560e-01
3.732592165470123291e-01,6.595011949539184570e-01,1.708601117134094238e-01
3.489362597465515137e-01,6.726593375205993652e-01,9.853747487068176270e-02
3.735125362873077393e-01,6.206275820732116699e-01,1.910609006881713867e-01
4.036217629909515381e-01,6.734402179718017578e-01,1.508188247680664062e-01
3.973924815654754639e-01,6.496689319610595703e-01,1.658873260021209717e-01
4.189212918281555176e-01,6.822642087936401367e-01,1.765125989913940430e-01
3.918434679508209229e-01,6.548272371292114258e-01,1.815086901187896729e-01
1.775245815515518188e-01,6.351726055145263672e-01,1.862250864505767822e-01
1.868303716182708740e-01,6.401255726814270020e-01,1.604557037353515625e-01
1.821893602609634399e-01,6.364914774894714355e-01,1.819394826889038086e-01
1.923237591981887817e-01,6.358079314231872559e-01,1.464358568191528320e-01
4.014245867729187012e-01,7.272831797599792480e-01,2.753758430480957031e-01
4.034257829189300537e-01,7.311474084854125977e-01,2.731665074825286865e-01
3.936902284622192383e-01,7.945194840431213379e-01,3.024764060974121094e-01
4.119305610656738281e-01,7.214772701263427734e-01,2.716130018234252930e-01
1.819539517164230347e-01,5.881252884864807129e-01,2.945135533809661865e-01
1.892134696245193481e-01,5.956882238388061523e-01,2.631654441356658936e-01
1.642248779535293579e-01,5.646458864212036133e-01,3.083273172378540039e-01
1.809859275817871094e-01,5.987844467163085938e-01,2.701966464519500732e-01
4.351768791675567627e-01,7.898224592208862305e-01,9.498913586139678955e-02
4.348613023757934570e-01,7.969477176666259766e-01,9.933821856975555420e-02
4.517516195774078369e-01,8.146263360977172852e-01,9.522571414709091187e-02
4.528366923332214355e-01,8.131758570671081543e-01,1.025837659835815430e-01
