2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.105766960873154681e-01,2.091585435063564868e-01,2.081739183012964456e-01,2.060919646263445759e-01,2.181273169387416833e-01,2.190363103729618122e-01,2.219896336025676820e-01,2.278955593717711114e-01,2.354217229948215584e-01,2.451189364888637090e-01,2.620270228847914606e-01,2.837155108858583352e-01,2.850128532274585624e-01,2.915769222992089516e-01,3.090598236645221153e-01,3.207779594107763588e-01,3.109103659786403018e-01,3.291556730532376740e-01,3.155813430143825093e-01,3.055920752167271548e-01,2.945261885416123326e-01,2.936821458699749310e-01,2.997983906464364301e-01,2.767374318098455577e-01,2.556475306712577278e-01,2.449770958206374805e-01,2.619932478046687607e-01,2.618771800079522372e-01,2.566606173004687408e-01,2.693933382190463188e-01,2.644011672583257422e-01,2.582804813167425828e-01,2.683842954793762003e-01,2.692105174554945135e-01,2.707443196098129334e-01,2.656149788713153548e-01,2.808568997093961461e-01,2.645487812183332510e-01,2.922839022699296740e-01,2.711666598783741278e-01,2.608072943587574355e-01,2.651225117411145082e-01,2.606095363310514390e-01,2.409990547051490684e-01,2.444997515340948391e-01,2.416751757853715377e-01,2.464800190964938909e-01,2.423448246072602008e-01,2.462848620283933088e-01,2.437414942401859019e-01,2.545799289163535595e-01,2.543911072740404067e-01,2.519250190751121110e-01,2.548080341840877061e-01,2.554438899300281451e-01,2.551336644828981481e-01,2.603788475209365405e-01,2.647583617344010931e-01,2.639825520877064347e-01,2.583304512003452014e-01,3.210563948889278985e-01,2.717863163586318187e-01,2.060919646263445759e-01,2.728157630856372085e-01,2.696663255157956129e-01,2.635598942151483048e-01,2.642278136647672748e-01,2.776593810800953577e-01,2.691504692188330106e-01,2.526338466444790765e-01,2.479229348816352485e-01,2.576786078002811786e-01,2.455864736321085873e-01,2.462465990431728646e-01,2.427950722486174606e-01,2.369615167459063199e-01,2.384729339187059149e-01,2.395195201014741482e-01,2.404046380967131413e-01,2.557516474365171266e-01,2.164272218962398908e-01,2.488386828313266796e-01,2.253558333281918957e-01,2.254063628645956163e-01,2.319908019347228789e-01,2.394610615135766285e-01,2.229913284254939898e-01,2.304329853639844050e-01,2.257248952693413913e-01,2.060919646263445759e-01
2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.116343213159594117e-01,2.133924747135466371e-01,2.098907734110177781e-01,2.060919646263445759e-01,2.134773856220221477e-01,2.193688452309913162e-01,2.247172510363535936e-01,2.250743631718208349e-01,2.371004415000128873e-01,2.477299133549919208e-01,2.665908618045155776e-01,2.815670013115216808e-01,2.903531022484127089e-01,3.023741126633305853e-01,3.081173521596187737e-01,3.164235511289960057e-01,3.073963729437615422e-01,3.288117071949239190e-01,3.099640095235847159e-01,3.055026583149876296e-01,2.917090417156510407e-01,2.932702894951683681e-01,2.981107378369808325e-01,2.579529621735101586e-01,2.176631963861949126e-01,2.921296141378175726e-01,2.504145975636444810e-01,2.655403717032049360e-01,2.614242971112991643e-01,2.721169100549417075e-01,2.876558711832894466e-01,2.649126982609625314e-01,2.822338184052126664e-01,2.933595461443341268e-01,2.792622524749755475e-01,2.775469921888412128e-01,2.993815022636407974e-01,2.659677706130598174e-01,2.900912048752564143e-01,2.696006509971885512e-01,2.754541423639059183e-01,2.770061740077620627e-01,2.483910465762395603e-01,2.343081061973367185e-01,2.476912090108535081e-01,2.313082227818186176e-01,2.527918672260267563e-01,2.395240011631465660e-01,2.487375236264775524e-01,2.486148901164798308e-01,2.478749388203994042e-01,2.535255023772894911e-01,2.465315926131947943e-01,2.424651715461289547e-01,2.619476511317206380e-01,2.538707965456686866e-01,2.567146466910967262e-01,2.692842026688631041e-01,2.670921228048013241e-01,2.650480513726357623e-01,2.833568287226594928e-01,2.727597085845906433e-01,2.674994206932055363e-01,2.812895555991818397e-01,2.798827820301847957e-01,2.812379659606062399e-01,2.583641911544320990e-01,2.622726639153328820e-01,2.561223415452701935e-01,2.518735027486737610e-01,2.495709390533518979e-01,2.372710661955079736e-01,2.334547404123902270e-01,2.356661275081197160e-01,2.352405276977392601e-01,2.295676450185994422e-01,2.343757378149726456e-01,2.252867162913723409e-01,2.321550766065881011e-01,2.451135718474302672e-01,2.123336332237928947e-01,2.626659579746700168e-01,2.114056309616678397e-01,2.174201973993429571e-01,2.310258164687935545e-01,2.211115568535824971e-01,2.359181285122912697e-01,2.287823770502183385e-01,2.345484371729523454e-01,2.060919646263445759e-01
2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.169781856182387836e-01,2.103332699711554232e-01,2.082527365339483516e-01,2.060919646263445759e-01,2.148202988416128834e-01,2.189343760351023238e-01,2.207983255633709230e-01,2.222449293889487698e-01,2.415218244601615993e-01,2.448665539571545924e-01,2.633819878016899207e-01,2.817881177636817336e-01,2.869858788318467302e-01,2.930437772558575071e-01,3.083381349857110543e-01,3.195650478415918427e-01,3.070077763328185605e-01,3.241886826660698162e-01,3.160761312183106297e-01,2.975787216968837079e-01,2.920727932273521343e-01,2.877833303588056002e-01,2.940632150880477802e-01,2.734126471193217278e-01,2.598498904590281211e-01,2.466357148738894667e-01,2.536148393532102752e-01,2.713586661389873478e-01,2.635390157082112550e-01,2.624539822610995055e-01,2.892103270471753085e-01,2.483335784847060246e-01,2.677542039796695916e-01,2.960228449418167429e-01,2.902654205957546640e-01,2.695649866643689552e-01,2.949813798515041330e-01,2.781155481500672266e-01,2.968417468323244490e-01,2.804017386636179499e-01,2.736337652732171444e-01,2.679772668705647232e-01,2.686998889825958359e-01,2.448714468413503431e-01,2.338074656523843886e-01,2.338773311045781178e-01,2.375967088016438522e-01,2.361637683223682949e-01,2.474479944388400243e-01,2.426132950951054856e-01,2.505348824348875847e-01,2.463210858529446268e-01,2.612286518681243841e-01,2.462349496464326659e-01,2.605794877222246120e-01,2.553292133270848030e-01,2.531384204674977934e-01,2.648969402384556693e-01,2.673295921370006378e-01,2.656051781037193638e-01,2.589957230942208088e-01,2.538608118184113027e-01,2.778527810030524403e-01,2.698111329859073093e-01,2.599193887271503134e-01,2.752122428112658281e-01,2.778769707099259523e-01,2.756564403213477843e-01,2.636051420326044892e-01,2.608183736854158274e-01,2.529401931334324116e-01,2.586423230204507595e-01,2.499453869368216397e-01,2.437222850261996088e-01,2.384890315867110866e-01,2.342808816034803454e-01,2.325909644204852966e-01,2.325804428321768258e-01,2.306417879040014440e-01,2.425996384893848168e-01,2.133009579795245858e-01,2.420719437541148933e-01,2.079798859689051815e-01,2.269218751334809991e-01,2.266852944553588989e-01,2.198198122602817162e-01,2.338452543013701257e-01,2.132752938873150594e-01,2.370796743982869770e-01,2.060919646263445759e-01
2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.119677575261428581e-01,2.089658655685365241e-01,2.122320987234389000e-01,2.071568829935617195e-01,2.145054775215516074e-01,2.151077165731509200e-01,2.236722983382818664e-01,2.255883365292182530e-01,2.350858036825726471e-01,2.491628713694464814e-01,2.597993703254266595e-01,2.820909061670902607e-01,2.875536498729606150e-01,2.892698291227590590e-01,3.060259144744483795e-01,3.179480359701708503e-01,3.061637513177203895e-01,3.244830424059592655e-01,3.167887143169662023e-01,2.943660722613566372e-01,2.898825738889840298e-01,2.932087002281235089e-01,3.067884971347492606e-01,2.654767593198767983e-01,2.558966069342514804e-01,2.509259329511409620e-01,2.531625068018235059e-01,2.610178255558548988e-01,2.606083695729388139e-01,2.610107321222961407e-01,2.688876084305092951e-01,2.648507337164647812e-01,2.733712467148604053e-01,2.712272160908583696e-01,2.821517587242123870e-01,2.861405831480403061e-01,2.872952003653544417e-01,2.706343050176011067e-01,3.045042671292981229e-01,2.819603795979049310e-01,2.785792941092966601e-01,2.608217436250546695e-01,2.727206782764757254e-01,2.467319105419665815e-01,2.508114836483767429e-01,2.433461598018524519e-01,2.457100180972144610e-01,2.516171390557753740e-01,2.489473845208996228e-01,2.549854699493516175e-01,2.496699718080991059e-01,2.618374200655302353e-01,2.613971273418823626e-01,2.506174937227909627e-01,2.581335188361795208e-01,2.548981131116256904e-01,2.557272712597913333e-01,2.533946534866283185e-01,2.627824517107239521e-01,2.645291898831361732e-01,2.621393657365063135e-01,2.577016726827999205e-01,2.669987518049085629e-01,2.636906340858449216e-01,2.591407938669804678e-01,2.675705966350287457e-01,2.544524839166297792e-01,2.780159715945522692e-01,2.627540916902802448e-01,2.706650596643316309e-01,2.545294012086967150e-01,2.486114865561886433e-01,2.352705765917376957e-01,2.385406624717819335e-01,2.290758472899694642e-01,2.364232175255294166e-01,2.394669895289196493e-01,2.272232472584150564e-01,2.282755103864090584e-01,2.431689021771327730e-01,2.156809578523812276e-01,2.454258902442471857e-01,2.253215095205193530e-01,2.271826785464007847e-01,2.331380924729135606e-01,2.275134658389041942e-01,2.358013205396962686e-01,2.306499254545339161e-01,2.330711134783818028e-01,2.060919646263445759e-01
2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.152402640489971264e-01,2.110556362754016368e-01,2.112549600579713416e-01,2.060919646263445759e-01,2.220705090357920075e-01,2.192026759189858454e-01,2.287910735079827784e-01,2.327355595145367828e-01,2.431898889539210462e-01,2.588946992335719455e-01,2.847572455676657954e-01,2.785378034009549086e-01,2.846921346772846584e-01,3.074251918024837882e-01,3.289697031947232952e-01,3.823618258762009336e-01,4.379229062073120016e-01,2.770436096054110231e-01,4.082642984048054369e-01,4.897083874790245650e-01,4.578649301938038096e-01,5.655342746913308849e-01,4.526409168886432188e-01,3.558463393347135462e-01,3.389908282586490129e-01,3.604055771869914548e-01,3.220087059567321441e-01,2.968556407269335451e-01,2.679107201881020806e-01,2.559247771015950024e-01,2.420952571210802096e-01,2.363654385286854120e-01,2.382458335768353197e-01,2.419055870166505751e-01,2.361791999341025516e-01,2.405221659967348435e-01,2.384581043393645405e-01,2.239870383537631016e-01,2.662801345065646808e-01,2.381303572325254303e-01,2.418647694438947893e-01,2.436938375777348009e-01,2.347805223389241025e-01,2.325838761579359371e-01,2.369317690458913606e-01,2.550387307276212878e-01,2.459025787281800546e-01,2.451054086564450341e-01,2.573904414927743467e-01,2.523557502226774774e-01,2.574828058684880405e-01,2.586591921712715347e-01,2.687666796042359474e-01,2.647910793412585617e-01,2.641669029626957932e-01,2.645110846756738021e-01,2.687649071316322580e-01,2.627472448709848862e-01,2.752906150855035095e-01,2.689361957433803463e-01,2.771214286012002592e-01,2.638229738772354116e-01,2.705052082721020601e-01,2.703592894922083323e-01,2.683663393803341068e-01,2.692547423705351495e-01,2.602156622986401269e-01,2.775419889714544341e-01,2.577068433829130534e-01,2.789104459592223750e-01,2.617603694128369796e-01,2.711280021242177818e-01,2.612600931928094616e-01,2.633498400634874947e-01,2.694188953942682208e-01,2.564363798971949215e-01,2.685323213535201758e-01,2.640427809407856485e-01,2.677950424819379727e-01,2.733098023632086204e-01,2.522256557707656666e-01,2.819296053668620128e-01,2.435856302360343839e-01,2.644280457266665052e-01,2.650260676032260565e-01,3.138831143011094893e-01,2.075611709766724267e-01,2.502298342822955046e-01,2.714363800279040451e-01,2.060919646263445759e-01
2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.168860925445772470e-01,2.113141722086878949e-01,2.116329403726360803e-01,2.060919646263445759e-01,2.197070012021685725e-01,2.159697287527269915e-01,2.292422820155470831e-01,2.301775893198680922e-01,2.459061713274814098e-01,2.531478841751458875e-01,2.852140395565891939e-01,2.815383956660525433e-01,2.821339011344365932e-01,3.142376151060845002e-01,3.267659135845982776e-01,3.675487132765486442e-01,4.418684242261426975e-01,2.784903418051863921e-01,4.235284599378048020e-01,4.531631393962224919e-01,4.432705621564841381e-01,5.562986044651508921e-01,4.750517539718032700e-01,3.055682191750679344e-01,3.712466612751418316e-01,3.610614840563015071e-01,3.445723636435872872e-01,2.776986296699415768e-01,2.350995083478131797e-01,3.084193975220004269e-01,2.449356447930614578e-01,2.366455569300889017e-01,2.340914697465048544e-01,2.453191214819784305e-01,2.376202716060071829e-01,2.326121769840749920e-01,2.459791893007137187e-01,2.196189499329123662e-01,2.593383261471989276e-01,2.354176193596188293e-01,2.400857979741595483e-01,2.408169156425470081e-01,2.424625563326228139e-01,2.347032503490023847e-01,2.461971682743220591e-01,2.519108932484481755e-01,2.525294174145834569e-01,2.457183839499844369e-01,2.561067449358986892e-01,2.496584135223045009e-01,2.594086574447683202e-01,2.552546383833309007e-01,2.684236139793543807e-01,2.622168361431980732e-01,2.715724070274575519e-01,2.679262114833546593e-01,2.682126822418004486e-01,2.717058225889971146e-01,2.692526925324514320e-01,2.746109546367515031e-01,2.827052509726713514e-01,2.615842820940671443e-01,2.742353109667468036e-01,2.705303175101504420e-01,2.693692565495698354e-01,2.732936851090234653e-01,2.759284950365232802e-01,2.622823988834572795e-01,2.631450382408059285e-01,2.617317323908111004e-01,2.204754926786142988e-01,3.307222058945187282e-01,2.693409530711460831e-01,2.679114812237672894e-01,2.707374113419294126e-01,2.553514946260387330e-01,2.773642127529699630e-01,2.646805914009698335e-01,2.688463571741399050e-01,2.839989291191841181e-01,2.592816181479356552e-01,2.816836088607362343e-01,2.477153550614585031e-01,2.629498763058960020e-01,2.716770883997925989e-01,2.624334694255371359e-01,2.700838597285843412e-01,2.521840460832045494e-01,2.710898874750038434e-01,2.060919646263445759e-01
2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.191832569931606578e-01,2.096923956403054512e-01,2.078550174705309506e-01,2.060919646263445759e-01,2.157021610087228869e-01,2.175709091685726904e-01,2.296409247484184069e-01,2.245988150247382742e-01,2.413224173625323210e-01,2.551623722002562822e-01,2.738163104484158672e-01,2.843008103751454851e-01,2.803093108935151845e-01,2.940983590158340877e-01,3.298993883077779299e-01,3.591791650681597781e-01,4.669933598704325006e-01,2.799535350214089058e-01,3.472667808347302820e-01,4.714909294008183260e-01,4.552488321138452032e-01,4.897388695266102210e-01,5.832064375773517995e-01,2.570249940307135494e-01,3.924792678506512367e-01,3.821176439542755543e-01,3.636648453152088734e-01,3.237411211473196215e-01,2.706528773563279255e-01,2.505136546539965536e-01,2.421197344561294984e-01,2.340897910557070971e-01,2.425051223883042395e-01,2.419780419798162330e-01,2.361753929705222577e-01,2.352415013725105142e-01,2.443477536928151117e-01,2.276975402084831512e-01,2.559826333200096449e-01,2.451076818195286056e-01,2.511184686491178542e-01,2.368594892256423445e-01,2.406889268092028689e-01,2.280416703045985150e-01,2.383027433557849406e-01,2.521201518179789769e-01,2.497853736451471629e-01,2.440479928778803986e-01,2.506694027157501670e-01,3.084512227607923429e-01,2.532714025170907934e-01,2.060919646263445759e-01,2.647471878777285514e-01,2.611823215436323564e-01,2.660010361194640183e-01,2.640194033256363371e-01,2.690226793377016312e-01,2.663031343873430989e-01,2.674000570171395363e-01,2.746021591920158600e-01,2.778816767440779878e-01,2.556549289172261319e-01,2.845875579971120506e-01,2.753872867882549147e-01,2.733802984310882422e-01,2.746649904513786544e-01,2.753065462586724577e-01,2.776717603835802683e-01,2.754141785930277475e-01,2.716952917200866624e-01,2.661348367149775629e-01,2.820111076450871335e-01,2.600566728990111875e-01,2.896784712767904724e-01,2.711633152834255767e-01,2.672189673441996427e-01,2.777742566156928827e-01,2.751872694007487796e-01,2.746050861475265448e-01,2.822121542745023581e-01,2.631499806092785221e-01,2.865555208211319482e-01,2.479104615063800754e-01,2.748028594191396223e-01,2.715808712384297774e-01,2.658907769590633796e-01,2.752307229445491998e-01,2.687396538184744221e-01,2.643362590374762067e-01,2.060919646263445759e-01
2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.176977311823360961e-01,2.088924244909798889e-01,2.128847272228287790e-01,2.060919646263445759e-01,2.180425422898056853e-01,2.204342362960531321e-01,2.258077526044286465e-01,2.295196293695940526e-01,2.440423437454568856e-01,2.562247542788150256e-01,2.769956126138693464e-01,2.774964128627385174e-01,2.926315432019842566e-01,3.098502024651966225e-01,3.193843268592471141e-01,3.607086984700462740e-01,4.541518705110356713e-01,2.896325593883795624e-01,3.812871623552552824e-01,4.736818591610713058e-01,4.305289733962109899e-01,4.916919516096131537e-01,5.199791294745477188e-01,2.647926293372415696e-01,4.072104588030431849e-01,3.733705437602496402e-01,3.512613536598926944e-01,3.076620122978079297e-01,2.633544599132535136e-01,2.580520638401548883e-01,2.417664566708543905e-01,2.436365004300083681e-01,2.365700843239203210e-01,2.425754713560073494e-01,2.392138724250988668e-01,2.391648275491534137e-01,2.382554649565439275e-01,2.207227011102441960e-01,2.578087039539184167e-01,2.373673189002765416e-01,2.396294498671400763e-01,2.418078947676237656e-01,2.367251367864535994e-01,2.336169736239827321e-01,2.516063189660819321e-01,2.511737268627551312e-01,2.560440628211310132e-01,2.493379260932062913e-01,2.564294511204794902e-01,2.547649848753791302e-01,2.060919646263445759e-01,2.713267636449673281e-01,3.279350024095927796e-01,2.645485013535423535e-01,2.708505275298489501e-01,2.645034224151053270e-01,2.723752661024942401e-01,2.666719084271425566e-01,2.725236668406770257e-01,2.763195617999506526e-01,2.790077874464017005e-01,2.656633265117529508e-01,2.767981575651770054e-01,2.707695226731415827e-01,2.770869283693543350e-01,2.745796431072451971e-01,2.687720932645549232e-01,2.758490137976472578e-01,2.680993295394047959e-01,2.792866475401038495e-01,2.659039896260867453e-01,2.826579799069249277e-01,2.728194115759042249e-01,2.712206907425488422e-01,2.720025219087663926e-01,2.605871535722259491e-01,2.726838673786606271e-01,2.696065720868316418e-01,2.696539518132624047e-01,2.783296955149615615e-01,2.492584338855327875e-01,2.840202350215961791e-01,2.432709825504003054e-01,2.653769698938756583e-01,2.669716648749162480e-01,2.613592218730234062e-01,2.633151466631802884e-01,2.643843039172232845e-01,2.589968785765995318e-01,2.060919646263445759e-01
2.060919646263445759e-01,2.051946200537280440e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.177783278415876822e-01,2.088522174044994406e-01,2.090029336909406399e-01,2.060919646263445759e-01,2.125186312004569700e-01,2.202963138791187714e-01,2.208306700746731077e-01,2.291600431693239515e-01,2.351266580511190418e-01,2.443046146380324635e-01,2.692780320328699295e-01,2.823080389982299265e-01,2.911521671205564710e-01,2.919362077800981559e-01,3.204902671383556556e-01,3.440379860428429692e-01,3.547274673327391881e-01,3.827592722022253868e-01,3.569744298180141939e-01,3.480083866537518889e-01,3.691337048059781800e-01,3.607700959336713198e-01,3.662632856628243450e-01,3.231837552901293820e-01,3.214885307486368138e-01,2.689945127938394576e-01,3.032842797571955185e-01,2.823019183666164444e-01,2.870454910348225197e-01,2.796016173560292306e-01,2.859317656306342714e-01,2.808512754575778758e-01,2.877534966104730030e-01,2.881535168498444155e-01,2.822343522731420307e-01,2.986469093762050830e-01,2.712546433613540753e-01,2.781855342041482659e-01,3.072588330398823842e-01,2.874838507417634137e-01,2.631541871551494882e-01,2.908702684281180284e-01,2.783760309065994032e-01,2.642032484238744927e-01,2.608337734814720754e-01,2.563931863644303144e-01,2.540523554271912898e-01,2.474645656269883753e-01,2.484075778398957823e-01,2.418662357403684737e-01,2.484565953807415517e-01,2.291582896025209370e-01,2.462293228078418772e-01,2.301666836035451136e-01,2.487018687429707609e-01,2.237460731899785504e-01,2.332513044903101185e-01,2.363833166105938355e-01,2.368449029123015914e-01,2.288452530911892768e-01,2.409437704737615871e-01,2.462739103340453040e-01,2.294808026455803784e-01,2.060919646263445759e-01,2.428293042140710900e-01,2.344534114597937036e-01,2.339455100732938941e-01,2.392073381183361103e-01,2.271494584414356088e-01,2.382143217903880394e-01,2.319781519112469603e-01,2.355350504873412465e-01,2.385337188120859875e-01,2.312275418649434588e-01,2.358987412849365972e-01,2.295566573812342082e-01,2.384644163592282151e-01,2.405471791586332175e-01,2.361117035601248693e-01,2.504693971289282395e-01,2.245480806726907197e-01,2.542738344675120055e-01,2.215216928285422548e-01,2.497306985424472270e-01,2.336903686501741739e-01,2.457612966536288079e-01,2.421919187529123496e-01,2.321645810010913580e-01,2.268493580164661072e-01,2.060919646263445759e-01
2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.060919646263445759e-01,2.175595690222647260e-01,2.179143924454310932e-01,2.060919646263445759e-01,2.073899379274805332e-01,2.060919646263445759e-01,2.155777623429754042e-01,2.253565649421088446e-01,2.205494426397517083e-01,2.369916638779501206e-01,2.440698162936857929e-01,2.594270832685953154e-01,2.785666369216075466e-01,2.951304671743524843e-01,2.828419697109682551e-01,3.125737171386661073e-01,3.342218697746410783e-01,3.432185885606331976e-01,3.772688420135345000e-01,3.631984651835957201e-01,3.421204599603627772e-01,3.625533857969956419e-01,3.569916644734441036e-01,3.585393029659831310e-01,3.217096430746602675e-01,3.192055977998874972e-01,3.082392100890967157e-01,2.807855891023076089e-01,2.886655711102248945e-01,2.819644103841518756e-01,2.906364696381996682e-01,2.838655137159654673e-01,2.818588716208345057e-01,2.854670253843480943e-01,2.904807999467827195e-01,2.878032450963502464e-01,2.848357877303496211e-01,2.748674335574214367e-01,2.712876931987512896e-01,2.872780770383256410e-01,2.793185933934707044e-01,2.757884916182913870e-01,2.815942674297536863e-01,2.864081137023705703e-01,2.548950642344621209e-01,2.634920135455136037e-01,2.555317025072151860e-01,2.467446587757043674e-01,2.617194956802075256e-01,2.512713489379942433e-01,2.520759146598301470e-01,2.436460208580479847e-01,2.410016174814329781e-01,2.444014761035852856e-01,2.352377881284055117e-01,2.356427209141893353e-01,2.383032222451156312e-01,2.343984485463506406e-01,2.403802374218424465e-01,2.373515990634511297e-01,2.309987313954654231e-01,2.409138112180562452e-01,2.345886307428640405e-01,2.299864037213105172e-01,2.292894159967432122e-01,2.372856866022912126e-01,2.310434400636080798e-01,2.416929251336062678e-01,2.364280861968799941e-01,2.380948825480110054e-01,2.358990807742714357e-01,2.322712487239703971e-01,2.370808094812434930e-01,2.314640558767451228e-01,2.358142619767216175e-01,2.349378818984048933e-01,2.308043061930326323e-01,2.430116876411410332e-01,2.387571429626505204e-01,2.371363376857462679e-01,2.523142804834532238e-01,2.214454523441047873e-01,2.590411016886217666e-01,2.355377083591780052e-01,2.306748363411563474e-01,2.323820094810583881e-01,2.060919646263445759e-01,2.498544136448223874e-01,2.584066430188811103e-01,2.208059900423773869e-01,2.060919646263445759e-01
